entity,brand,screen_type,supported_aspect_ratio,response_time(ms),screen_size_diagonal,day
22_1,Philips Electronics,TFT LCD 16.7 Million Colours,5:04,5.400235618,51.34841766,1
25_1,,,,,,
27_1,Philips Electronics,TFT Brilliance LCD 16.7 Million Colour,16:09,4.941355792,50.57930786,1
28_1,Philips Electronics,TFT LCD 16.7 Million Colour,16:09,4.956908763,63.26740814,1
32_1,Philips Electronics,LCD with LED light 16.7 Million,16:09,5.440694411,65.6823886,1
33_1,Philips Electronics,TFT LCD 16.7 Billion Colour,16:09,5.17804823,56.21933905,1
39_1,Philips Electronics,Monitors,16:08,4.550148483,63.66514511,1
40_1,Philips Electronics,TFT LCD Million Colour,16:09,5.057868627,66.30829899,1
41_1,Philips Electronics,TFT LCD 16.7 Million,16:08,4.894831309,70.21406467,1
62_1,Philips Electronics,IPS TFT LCD 16.7 Million Colour,16:11,15.10743823,60.88332386,1
88_1,iiyama North America,TFT Brilliance LCD 16,16:08,1.863241398,58.31340379,1
103_1,Hannspree,LED,16:09,4.709833331,53.4889547,1
128_1,Asus,IPS,16:11,5.560469812,26.02481999,1
132_1,Asus,AH-IPS 16.7 Million Colour,21:09,5.452523055,81.05588904,1
133_1,Asus,Widescreen 1.7 Colour,16:09,7.481648931,81.26593594,1
168_1,Asus,Widescreen 167 Million Colour,16:09,1.914709505,69.82179407,1
171_1,Asus,16.7 million Colours,16:10,1.882792081,66.21457049,1
186_1,Asus,LED 16.7 million Coour,16:09,4.975943294,61.23157721,1
190_1,Asus,Widescreen IPS 167 Million Colour,16:09,4.96169952,71.37463699,1
193_1,iiyama North America,LED Backlight LCD IPS Panel 16.7 million Colour,16:10,5.44966093,60.24475778,1
