entity,brand,screen_type,supported_aspect_ratio,response_time(ms),screen_size_diagonal,day
22_1,Philips Electronics,Brilliance LCD Monitor,5:04,5.252174642,46.79495392,1
25_1,Philips Electronics,Brilliance LCD monitor,16:09,4.871696934,54.3211644,1
27_1,Philips Electronics,Brilliance Monitor LED Backlight with PowerSensor,16:09,4.946323687,56.31519869,1
28_1,,,,,,
32_1,Philips Electronics,Brilliance LCD Monitor,16:10,4.945744991,55.09251412,1
33_1,Philips Electronics,Brilliance LCD Monitor with Game 242G5DJEB,16:10,1.032566619,64.59470548,1
39_1,Philips Electronics,273E3LHSB Widescreen LCD,16:09,4.765482176,70.63484284,1
40_1,,,,,,
41_1,Philips Electronics,Brilliance SmartControl Lite,16:09,4.943369621,68.81979478,1
62_1,Philips Electronics,Brilliance LCD Monitor With Clinical D-image,16:09,13.27237134,56.26817443,1
88_1,iiyama North America,ProLite E2483HS - A HD LED Monitor with 2 s,16:10,2.093742294,56.72511738,1
103_1,Hannspree,HL205DPB Wide LCD,16:09,4.808079486,48.46050914,1
128_1,Asus,PA269Q Widescreen LCD Monitor,16:10,6.508493947,65.9059877,1
132_1,Asus,PB298Q Widescreen Brilliance LCD Monitor,21:09,5.173041311,71.4102863,1
133_1,Asus,PQ321Q Widescreen LCD Monitor,16:09,7.796809735,87.08919434,1
168_1,Asus,VG278HE Widescreen LCD Monitor,16:10,1.928628055,72.21348452,1
171_1,Asus,VK278Q Widescreen Monitor,16:09,2.019846024,62.00247127,1
186_1,Asus,VW2ATL Widescreen LCD Monitor,16:10,4.688201757,51.42207553,1
190_1,Asus,VX239Q Widescreen LCD Monitor,16:09,5.464426261,75.29406814,1
193_1,,,,,,
