entity,Domain,Conditions,Humidity,day
2,Austin,WarningsRain,102.4330313,1
5,Austin,Short forecastRain,91.88307139,1
10,Austin,WarningsCloudy,87.63647906,1
13,Austin,Short term Cloudy,83.64998668,1
25,Austin,Fog,81.83779821,1
31,Austin,Cloudy,78.94034608,1
35,Austin,Cloudy,72.85155468,1
38,Austin,term forecastCloudy,85.39001802,1
39,Austin,Short term,85.14962023,1
43,Austin,term forecastFog,90.74455791,1
50,Austin,term forecastHaze,84.13991841,1
60,Austin,Overcast,85,1
91,Austin,Partly,63.05995432,1
104,Austin,Sunny,63.97883811,1
112,Austin,Sunny,47.58330558,1
130,Austin,Cloudy,92.83652833,1
132,Austin,Cloudy,83.45212307,1
145,Austin,Cloudy,74.21743128,1
149,Austin,term forecastRain,96.18724524,1
154,Austin,term forecastFog,86.75334918,1
156,Austin,Short term,96.13927412,1
167,Austin,term forecastRain,93.17634722,1
174,Austin,Mist/Fog,93,1
205,Austin,Short term,101.2280964,1
209,Austin,Fog,86.68437499,1
251,Austin,Mist/Fog,86,1
254,Austin,Mist/Fog,86,1
257,Baltimore,Overcast with Haze,80,1
259,Austin,term forecastHaze,80.06663803,1
273,Austin,Rain,83.32131947,1
275,Austin,Short forecastRain,93.16727591,1
280,Austin,Weather,101.9700962,1
302,Baltimore,Overcast,80,1
314,Baltimore,Mist/Light Rain Fog,93,1
315,Baltimore,Mist/Light Rain Fog,90,1
324,Baltimore,Cloudy,40.67747431,1
342,Baltimore,Sunny,55.40800817,1
376,Baltimore,Fair,43,1
382,Baltimore,A Few Clouds,57,1
398,Baltimore,Overcast,40,1
407,Baltimore,Cloudy,33.04083217,1
408,Baltimore,Cloudy,34.20093485,1
428,Baltimore,WarningsSnow,77.6521532,1
441,Baltimore,WarningsSnow,80.76779689,1
462,Baltimore,Sunny,34.54242194,1
467,Baltimore,Sunny,38.29017438,1
483,Baltimore,storm watchClear,53.30691715,1
496,Charlotte,Mainly Cloudy,65,1
498,Charlotte,Partly Cloudy,60,1
517,Baltimore,Partly,59.21524562,1
528,Baltimore,Cloudy,79.5025247,1
535,Baltimore,Haze,79.9447409,1
552,Charlotte,Mostly Cloudy,61,1
565,Charlotte,Overcast,75,1
600,Baltimore,Fog,82.17463813,1
611,Charlotte,Light Snow,79,1
625,Charlotte,Mist/Fog,85,1
646,Charlotte,Clear,42,1
649,Charlotte,Sunny,38,1
655,Charlotte,Mostly Sunny;Partly Cloudy,26,1
660,Charlotte,Clear;Cloudy,36,1
669,Charlotte,Cloudy,40,1
671,Charlotte,Cloudy,44,1
673,Chicago,Mostly Cloudy;Mostly,44,1
676,Chicago,Clear,48,1
684,Chicago,Not totally Cloudy;Partly Sunny,36,1
692,Chicago,Partly Cloudy;Mainly Sunny;Mostly Clear,29,1
731,Chicago,Clear,31,1
734,Chicago,Clear,36,1
746,Chicago,Scattered Clouds;Mostly Cloudy;Cloudy;Partly,40,1
756,Chicago,Cloudy,38,1
768,Chicago,Cloudy,45,1
774,Chicago,Not totally Sunny;Scattered Clouds;Not totally Cloudy,38,1
776,Chicago,Partly Cloudy;Scattered Clouds;Partly,35,1
789,Chicago,Cloudy,58,1
791,Chicago,Cloudy,56,1
798,Chicago,Clear,63,1
801,Chicago,Clear,65,1
831,Chicago,Partly Sunny;Partly;Scattered Clouds,58,1
837,Chicago,Not totally Cloudy;Partly Cloudy;Mostly Clear,31,1
843,Chicago,Overcast;Cloudy,44,1
848,Chicago,Not totally Cloudy;Partly Cloudy,48,1
852,Chicago,Partly Cloudy;Not totally Cloudy,54,1
859,Chicago,Cloudy;Overcast,41,1
908,Chicago,Cloudy,66,1
961,Charlotte,Winter storm,45.68124393,1
965,Charlotte,Winter warningPartly Cloudy,43.41780575,1
997,Charlotte,Special weather,88.49461805,1
1000,Charlotte,Fog,90.47270223,1
1001,Charlotte,Mostly,96.26136239,1
1011,Charlotte,Rain AdvisoryMostly Sunny,44.51117364,1
1074,Charlotte,Weather AdvisoryCloudy,77.17520933,1
1080,Charlotte,Winter AdvisoryCloudy,81.92403143,1
1083,Charlotte,Weather WarningsPartly,74.71172228,1
1084,Charlotte,Weather Sunny,76.74952296,1
1086,Charlotte,Winter Weather Sunny,80.49653115,1
1107,Charlotte,Mostly,62.67053358,1
1113,Charlotte,Sunny,68.36261604,1
1152,Charlotte,storm watchMostly Cloudy,76.91989164,1
1154,Charlotte,Freezing Rain Sunny,49.46740736,1
1166,Charlotte,Weather,63.46519829,1
1183,Charlotte,term forecastRain,100.2330691,1
1224,Charlotte,weather statementFog,99.44817638,1
1226,Charlotte,Special statementFog,87.83762883,1
1234,Charlotte,weather statementFog,90.20199301,1
1237,Charlotte,Weather,99.64714901,1
1239,Charlotte,Fog,99.67928452,1
1240,Charlotte,Fog,98.07590617,1
1286,Chicago,Mostly,61.42624381,1
1288,Chicago,Cloudy,52.11358734,1
1294,Chicago,Cloudy,44.85277049,1
1298,Chicago,Cloudy,62.99044394,1
1304,Chicago,Mostly,54.06332649,1
1308,Chicago,Partly,67.34290011,1
1313,Chicago,Cloudy,68.17732574,1
1317,Chicago,Cloudy,61.70375431,1
1318,Chicago,Cloudy,57.99837273,1
1331,Chicago,Haze,58.22668235,1
1333,Dallas,A Few Clouds,60,1
1335,Dallas,Clean,65,1
1341,Dallas,Partly Cloudy,65,1
1342,Dallas,Partly Cloudy,65,1
1343,Dallas,A Few Clouds,68,1
1350,Dallas,Overcast,62,1
1365,Chicago,Cloudy,63.80039164,1
1388,Chicago,Partly,51.18574379,1
1393,Chicago,Mostly,66.77264432,1
1403,Chicago,Cloudy,68.21730172,1
1406,Chicago,Mostly,72.84478529,1
1411,Chicago,Mostly,80.48383569,1
1416,Chicago,Sunny,85.9771865,1
1438,Chicago,Air AlertHaze,69.87087403,1
1440,Chicago,Quality AlertHaze,77.93071723,1
1450,Denver,Overcast,72,1
1462,Denver,Overcast with Haze,78,1
1468,Denver,Overcast with Haze,78,1
1472,Chicago,Mostly,59.9898537,1
1486,Chicago,Snow,96.73957058,1
1503,Chicago,Haze,79.22859253,1
1507,Denver,Overcast Haze,63,1
1546,Chicago,Haze,73.29869248,1
1557,Chicago,Haze,82.17085293,1
1570,Denver,Mist/Light Snow Fog,85,1
1573,Denver,Light Snow,79,1
1583,Denver,Overcast with Haze,81,1
1588,Denver,Overcast with Haze,81,1
