1,1388,Chicago,Cloudy,,1
2,1388,Chicago,Cloudy,54.3088705,1
3,1388,Chicago,Scattered,54.60594197,1
4,1388,Chicago,Clouds,55.81655059,1
5,1388,Chicago,Cloudy,57.83150403,1
6,1388,Chicago,Cloudy,54.69671604,1
7,1388,Chicago,Partly,44.9231916,1
14,1388,Chicago,Cloudy,50.39946008,1
8,1388,Chicago,Mostly,56.20798933,1
9,1388,Chicago,Partly,51.18574379,1
15,1388,Chicago,Mostly,60.19874566,1
10,1388,Chicago,clear,62.14087873,1
11,1388,Chicago,Cloudy,56.58189017,1
12,1388,Chicago,Partly,54.68219418,1
13,1388,Chicago,Cloudy,49.58498164,1
1,1393,Chicago,Cloudy,,1
2,1393,Chicago,Cloudy,57.15645915,1
3,1393,Chicago,Cloudy,71.84322612,1
4,1393,Chicago,Cloudy,64.05822919,1
5,1393,Chicago,Intermittent,67.522564,1
6,1393,Chicago,Partly,67.93362542,1
7,1393,Chicago,Cloudy,58.00649098,1
14,1393,Chicago,Partly,56.60997751,1
8,1393,Chicago,Intermittent,61.88588346,1
9,1393,Chicago,Mostly,66.77264432,1
15,1393,Chicago,Mostly,65.98877645,1
10,1393,Chicago,sky,63.94108319,1
11,1393,Chicago,And Sun,66.9645076,1
12,1393,Chicago,Sunny,66.47046525,1
13,1393,Chicago,Cloudy,63.08013406,1
1,1403,Chicago,Cloudy,,1
2,1403,Chicago,Overcast,66.73896586,1
3,1403,Chicago,Overcast,72.79219355,1
4,1403,Chicago,Overcast,69.94274015,1
5,1403,Chicago,Cloudy,80.52413015,1
6,1403,Chicago,Overcast,74.04738738,1
7,1403,Chicago,Cloudy,65.91735001,1
14,1403,Chicago,Mostly,63.37646027,1
8,1403,Chicago,Cloudy,71.44239933,1
9,1403,Chicago,Cloudy,68.21730172,1
15,1403,Chicago,Cloudy,80.48775132,1
10,1403,Chicago,cloudy,67.04589899,1
11,1403,Chicago,Cloudy,76.37188672,1
12,1403,Chicago,Cloudy,67.30537652,1
13,1403,Chicago,Overcast,79.23894112,1
1,1406,Chicago,Mostly,,1
2,1406,Chicago,Mostly,70.04192188,1
3,1406,Chicago,Cloudy,66.23761263,1
4,1406,Chicago,Cloudy,69.09857943,1
5,1406,Chicago,Intermittent,77.43824573,1
6,1406,Chicago,Cloudy,73.6368222,1
7,1406,Chicago,Cloudy,65.14049228,1
14,1406,Chicago,Cloudy,70.35086617,1
8,1406,Chicago,Clouds,81.3453476,1
9,1406,Chicago,Mostly,72.84478529,1
15,1406,Chicago,Mostly,73.97821145,1
10,1406,Chicago,mostly,70.87868022,1
11,1406,Chicago,Some,74.85963015,1
12,1406,Chicago,Cloudy,73.64462566,1
13,1406,Chicago,Mostly,69.17782954,1
1,1411,Chicago,Mostly,,1
2,1411,Chicago,Mostly,71.97297114,1
3,1411,Chicago,Cloudy,77.57672514,1
4,1411,Chicago,Cloudy,67.80002201,1
5,1411,Chicago,Cloudy,75.68169862,1
6,1411,Chicago,Mostly,83.9467629,1
7,1411,Chicago,Mostly,70.86890705,1
14,1411,Chicago,Cloudy,69.83107657,1
8,1411,Chicago,Cloudy,80.88860136,1
9,1411,Chicago,Mostly,80.48383569,1
15,1411,Chicago,Mostly,79.68408607,1
10,1411,Chicago,mostly,66.86007528,1
11,1411,Chicago,Cloudy,79.98125785,1
12,1411,Chicago,Cloudy,70.05357229,1
13,1411,Chicago,Mostly,74.30829434,1
1,1416,Chicago,Cloudy,,1
2,1416,Chicago,Cloudy,71.29410864,1
3,1416,Chicago,Partly,76.24879249,1
4,1416,Chicago,Cloudy,72.15214277,1
5,1416,Chicago,Sunny,74.38319788,1
6,1416,Chicago,Cloudy,74.83211815,1
7,1416,Chicago,Partly,66.3411425,1
14,1416,Chicago,Cloudy,76.17153999,1
8,1416,Chicago,Sunny,84.71682344,1
9,1416,Chicago,Sunny,85.9771865,1
15,1416,Chicago,Few,74.84668116,1
10,1416,Chicago,clear,72.86923773,1
11,1416,Chicago,Mostly,74.79927135,1
12,1416,Chicago,Partly,77.21803375,1
13,1416,Chicago,Few Clouds,66.01333863,1
1,1472,Chicago,Partly,,1
2,1472,Chicago,Partly,55.43373055,1
3,1472,Chicago,Partly,57.88169709,1
4,1472,Chicago,Partly,51.9927046,1
5,1472,Chicago,Sunny,58.05169794,1
6,1472,Chicago,Partly,60.50119238,1
7,1472,Chicago,Partly,46.77925525,1
14,1472,Chicago,Partly,61.14429547,1
8,1472,Chicago,Partly,63.88752047,1
9,1472,Chicago,Mostly,59.9898537,1
15,1472,Chicago,Few,58.47477774,1
10,1472,Chicago,sky,59.34672793,1
11,1472,Chicago,Sunny,67.89151241,1
12,1472,Chicago,Partly,54.8480558,1
13,1472,Chicago,Partly,61.71086957,1
1,1472,Chicago,Partly,,1
2,1472,Chicago,Partly,60.48741598,1
3,1472,Chicago,Clouds,54.68360285,1
4,1472,Chicago,Scattered,46.2682241,1
5,1472,Chicago,Partly,54.74824973,1
1,2010,Dallas,Cloudy,,1
2,2010,Dallas,Overcast,73.14782855,1
3,2010,Dallas,Overcast,79.74425276,1
4,2010,Dallas,Overcast,70.95604154,1
5,2010,Dallas,Cloudy,78.29494836,1
6,2010,Dallas,Overcast,82.84758674,1
7,2010,Dallas,Cloudy,79.50959367,1
14,2010,Dallas,Cloudy,72.36792679,1
8,2010,Dallas,Cloudy,72.08650516,1
9,2010,Dallas,WarningsCloudy,81.25508758,1
15,2010,Dallas,Cloudy,68.34245667,1
10,2010,Dallas,cloudy,79.02421451,1
11,2010,Dallas,Light,84.77534604,1
12,2010,Dallas,Cloudy,81.72339755,1
13,2010,Dallas,Overcast,73.76911539,1
1,2014,Dallas,Cloudy,,1
2,2014,Dallas,Overcast,72.29186828,1
3,2014,Dallas,Overcast,73.60934917,1
4,2014,Dallas,Overcast,70.00401046,1
5,2014,Dallas,Cloudy,68.45239648,1
6,2014,Dallas,Overcast,82.07040675,1
7,2014,Dallas,Cloudy,80.7302172,1
14,2014,Dallas,Cloudy,77.90379796,1
8,2014,Dallas,Cloudy,79.33844221,1
9,2014,Dallas,warningCloudy,75.16418386,1
15,2014,Dallas,Cloudy,78.37581572,1
10,2014,Dallas,mostly,76.87679449,1
11,2014,Dallas,Cloudy,67.3315517,1
12,2014,Dallas,Cloudy,73.30273691,1
13,2014,Dallas,Overcast,71.03417241,1
1,2024,Dallas,Cloudy,,1
2,2024,Dallas,Overcast,72.2178389,1
3,2024,Dallas,Overcast,72.48161768,1
4,2024,Dallas,Overcast,74.38957067,1
5,2024,Dallas,Cloudy,75.85300437,1
6,2024,Dallas,Overcast,69.68465312,1
7,2024,Dallas,Cloudy,80.16598831,1
14,2024,Dallas,Cloudy,75.15361753,1
8,2024,Dallas,Cloudy,69.6376321,1
9,2024,Dallas,warningCloudy,80.98847465,1
15,2024,Dallas,Cloudy,67.52156062,1
10,2024,Dallas,cloudy,86.62790151,1
11,2024,Dallas,Cloudy,76.40660292,1
12,2024,Dallas,Cloudy,74.42623104,1
13,2024,Dallas,Overcast,71.8040318,1
1,2026,Dallas,Cloudy,,1
2,2026,Dallas,Overcast,71.92301123,1
3,2026,Dallas,Overcast,81.20535478,1
4,2026,Dallas,Overcast,81.75547947,1
5,2026,Dallas,Cloudy,76.57939412,1
6,2026,Dallas,Overcast,70.92886253,1
7,2026,Dallas,Cloudy,67.42646267,1
14,2026,Dallas,Cloudy,65.7654627,1
8,2026,Dallas,Cloudy,70.34099821,1
9,2026,Dallas,warningCloudy,70.68776015,1
15,2026,Dallas,Cloudy,77.88815495,1
10,2026,Dallas,cloudy,70.14203686,1
11,2026,Dallas,Cloudy,71.23979671,1
12,2026,Dallas,Cloudy,80.45432699,1
13,2026,Dallas,Overcast,69.64661661,1
1,2047,Dallas,Cloudy,,1
2,2047,Dallas,Overcast,92.63583979,1
3,2047,Dallas,Overcast,89.48417036,1
4,2047,Dallas,Overcast,74.81349177,1
5,2047,Dallas,Cloudy,73.85615954,1
6,2047,Dallas,Overcast,77.46098294,1
7,2047,Dallas,Cloudy,86.23929879,1
14,2047,Dallas,Cloudy,74.87272822,1
8,2047,Dallas,Cloudy,87.32505202,1
9,2047,Dallas,warningCloudy,80.21774717,1
15,2047,Dallas,Cloudy,74.38494967,1
10,2047,Dallas,mostly,73.66350129,1
11,2047,Dallas,Cloudy,74.07150866,1
12,2047,Dallas,Cloudy,87.47334105,1
13,2047,Dallas,Overcast,78.05650458,1
1,2051,Dallas,Cloudy,,1
2,2051,Dallas,Overcast,90.74714174,1
3,2051,Dallas,Overcast,86.31538878,1
4,2051,Dallas,Overcast,76.41092006,1
5,2051,Dallas,Cloudy,74.78128873,1
6,2051,Dallas,Overcast,81.27784672,1
7,2051,Dallas,Cloudy,79.7849944,1
14,2051,Dallas,Cloudy,80.52591595,1
8,2051,Dallas,Cloudy,83.27012191,1
9,2051,Dallas,warningCloudy,82.23473466,1
15,2051,Dallas,Cloudy,78.78059003,1
10,2051,Dallas,mostly,83.64852237,1
11,2051,Dallas,Cloudy,83.13060059,1
12,2051,Dallas,Cloudy,81.10265895,1
13,2051,Dallas,Overcast,78.03518929,1
1,2053,Dallas,Cloudy,,1
2,2053,Dallas,Overcast,79.11935264,1
3,2053,Dallas,Overcast,92.78985293,1
4,2053,Dallas,Overcast,75.35706786,1
5,2053,Dallas,Cloudy,80.26729357,1
6,2053,Dallas,Overcast,79.56512405,1
7,2053,Dallas,Cloudy,83.3222308,1
14,2053,Dallas,Cloudy,82.42177358,1
8,2053,Dallas,Cloudy,82.18181084,1
9,2053,Dallas,Short forecastCloudy,84.68854836,1
15,2053,Dallas,Cloudy,90.58098711,1
10,2053,Dallas,cloudy,77.74996803,1
11,2053,Dallas,Cloudy,85.02547766,1
12,2053,Dallas,Cloudy,78.31252945,1
13,2053,Dallas,Overcast,86.70389878,1
1,2110,Dallas,Rain,,1
2,2110,Dallas,Rain,81.02713261,1
3,2110,Dallas,Light,92.54046103,1
4,2110,Dallas,Light,83.07914242,1
5,2110,Dallas,Showers,87.18750832,1
6,2110,Dallas,Overcast,80.84537979,1
7,2110,Dallas,Cloudy,80.01653068,1
14,2110,Dallas,Cloudy,78.82898637,1
8,2110,Dallas,Showers,80.57824392,1
9,2110,Dallas,term forecastRain,90.57008788,1
15,2110,Dallas,Light,84.12469072,1
10,2110,Dallas,rain,84.85371233,1
11,2110,Dallas,Rain,81.15348774,1
12,2110,Dallas,Light,85.28017234,1
13,2110,Dallas,Rain,94.86750068,1
1,2110,Dallas,Rain,,1
2,2110,Dallas,Rain,84.83698596,1
3,2110,Dallas,Rain,94.46132241,1
4,2110,Dallas,Light,76.54271476,1
5,2110,Dallas,Rain,92.87326976,1
6,2110,Dallas,Overcast,82.47681609,1
7,2110,Dallas,Cloudy,91.66327181,1
14,2110,Dallas,Cloudy,76.74834926,1
1,2112,Dallas,Cloudy,,1
2,2112,Dallas,Overcast,83.12809275,1
3,2112,Dallas,Overcast,91.41989631,1
4,2112,Dallas,Overcast,74.85363246,1
5,2112,Dallas,Showers,100.9296511,1
6,2112,Dallas,Overcast,93.19495832,1
7,2112,Dallas,Cloudy,84.61428707,1
14,2112,Dallas,Cloudy,81.83583531,1
8,2112,Dallas,Showers,100.8302252,1
9,2112,Dallas,Short forecastCloudy,82.85509924,1
15,2112,Dallas,Cloudy,93.66338126,1
10,2112,Dallas,mostly,93.83933195,1
11,2112,Dallas,Rain,87.00478045,1
12,2112,Dallas,Cloudy,83.21833282,1
13,2112,Dallas,Overcast,86.75919223,1
1,2112,Dallas,Cloudy,,1
2,2112,Dallas,Overcast,87.37049886,1
3,2112,Dallas,Overcast,82.16368943,1
4,2112,Dallas,Overcast,89.18024493,1
1,2648,Detroit,Clean,,1
2,2648,Detroit,Sunny,57.82820729,1
3,2648,Detroit,Sunny,53.78569055,1
4,2648,Detroit,Sunny,57.47602235,1
5,2648,Detroit,Clear,68.07360331,1
6,2648,Detroit,Sunny,50.74456361,1
7,2648,Detroit,Sunny,55.04909956,1
14,2648,Detroit,Clear,40.63163774,1
8,2648,Detroit,Sunny,46.86129219,1
9,2648,Detroit,Sunny,56.56173953,1
15,2648,Detroit,Sunny,46.65456525,1
10,2648,Detroit,clear,52.22192809,1
11,2648,Detroit,Mostly,58.79245892,1
12,2648,Detroit,Mostly,65.5610247,1
13,2648,Detroit,Clean,47.07800435,1
1,2649,Detroit,Clean,,1
2,2649,Detroit,Sunny,57.9209279,1
3,2649,Detroit,Sunny,63.19821621,1
4,2649,Detroit,Sunny,55.34345591,1
5,2649,Detroit,Clear,61.72938219,1
6,2649,Detroit,Sunny,55.90092459,1
7,2649,Detroit,Sunny,55.95775444,1
14,2649,Detroit,Clear,47.08107748,1
8,2649,Detroit,Sunny,55.85871625,1
9,2649,Detroit,Sunny,54.66014904,1
15,2649,Detroit,Sunny,53.80891112,1
10,2649,Detroit,sky,47.55317628,1
11,2649,Detroit,Clear,62.17684502,1
12,2649,Detroit,Mostly,61.96179825,1
13,2649,Detroit,Clean,63.27163677,1
1,2650,Detroit,Clean,,1
2,2650,Detroit,Sunny,58.90403771,1
3,2650,Detroit,Sunny,55.88822454,1
4,2650,Detroit,Sunny,63.72552528,1
5,2650,Detroit,Clear,69.2740246,1
6,2650,Detroit,Sunny,59.19698257,1
7,2650,Detroit,Sunny,63.54877705,1
14,2650,Detroit,Mostly,47.6468658,1
8,2650,Detroit,Sunny,55.57105372,1
9,2650,Detroit,Sunny,58.75504516,1
15,2650,Detroit,Sunny,58.28606498,1
10,2650,Detroit,clear,50.83075582,1
11,2650,Detroit,Mostly,61.50541049,1
12,2650,Detroit,Mostly,61.29303668,1
13,2650,Detroit,Clean,62.97180484,1
1,2672,Detroit,Partly,,1
2,2672,Detroit,Cloudy,59.70110701,1
3,2672,Detroit,Scattered,66.47790109,1
4,2672,Detroit,Scattered,56.56189522,1
5,2672,Detroit,Partly,51.21463798,1
6,2672,Detroit,Cloudy,57.46900311,1
7,2672,Detroit,Cloudy,50.92034269,1
14,2672,Detroit,Mostly,49.53389467,1
8,2672,Detroit,Mostly,60.69574558,1
9,2672,Detroit,Partly,62.59109699,1
15,2672,Detroit,Clear,66.0165575,1
10,2672,Detroit,mostly,65.06687543,1
11,2672,Detroit,Partly,52.19939101,1
12,2672,Detroit,Partly,51.26638698,1
13,2672,Detroit,Cloudy,57.05317284,1
1,2685,Detroit,Clean,,1
2,2685,Detroit,Sunny,77.20519648,1
3,2685,Detroit,Sunny,74.27814554,1
