sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L
22.0,LCD Monitor,5:04,5.000000000000001,100.00,1.0
25.000000000000004,LCD Monitor,16:10,4.185691388746624,100.00,0.8371382777493247
27.0,LCD Monitor,16:09,5.000000000000001,100.00,1.0
28.0,LCD Monitor,16:09,4.20853049357185,100.00,0.8417060987143702
32.0,LCD Monitor,16:09,5.000000000000001,100.00,1.0
33.0,LCD Monitor,16:09,2.2886048259637657,100.00,1.0
39.0,LCD Monitor,16:09,4.761065773639601,100.00,1.0
40.00000000000001,LCD Monitor,16:09,4.20853049357185,100.00,0.8417060987143702
41.0,LCD Monitor,16:09,5.000000000000001,100.00,1.0
61.99999999999999,LCD Monitor,16:10,14.0,100.00,1.0
88.0,LCD Monitor,16:09,2.0,100.00,1.0
103.0,LCD Monitor,16:09,5.000000000000001,100.00,1.0
128.0,LCD Monitor,16:10,6,100.00,1
132.0,LCD Monitor,21:09,5.000000000000001,100.00,1.0
133.0,LCD Monitor,16:09,8.0,100.00,1.0
168.0,LCD Monitor,16:09,2.0,100.00,1.0
171.0,LCD Monitor,16:09,2,100.00,1
186.0,LCD Monitor,16:10,5.000000000000001,100.00,1.0
189.99999999999997,LCD Monitor,16:09,5.000000000000001,100.00,1.0
192.99999999999997,LCD Monitor,16:09,4.20853049357185,100.00,0.8417060987143702
