entity,Domain,Conditions,Humidity,day
1388,Chicago,Partly Cloudy,54,1
1393,Chicago,Mostly Cloudy,68,1
1403,Chicago,Cloudy,73,1
1406,Chicago,Mostly Cloudy,73,1
1411,Chicago,Mostly Cloudy,79,1
1416,Chicago,Mostly Sunny,79,1
1472,Chicago,Mostly Sunny,61,1
2010,Dallas,Weather WarningsCloudy,80,1
2014,Dallas,Flood warningCloudy,80,1
2024,Dallas,Flood warningCloudy,74,1
2026,Dallas,Flood warningCloudy,74,1
2047,Dallas,Flood warningCloudy,86,1
2885,El Paso,Cloudy,86,1
2889,El Paso,Mostly Cloudy,80,1
2895,El Paso,Mostly Sunny,61,1
2969,El Paso,Clear,61,1
2974,El Paso,Clear,75,1
2995,El Paso,Cloudy,43,1
3002,El Paso,Partly Cloudy,65,1
3017,El Paso,Cloudy,81,1
3024,El Paso,Mostly Cloudy,41,1
3026,El Paso,Mostly Cloudy,41,1
3534,Houston,Cloudy,87,1
3951,Indianapolis,Partly Cloudy,54,1
3954,Indianapolis,Partly Cloudy,54,1
3980,Indianapolis,Clear,68,1
3983,Indianapolis,Clear,59,1
4584,Las Vegas,Clear,81,1
4888,Los Angeles,High Surf AdvisoryClear,59,1
4899,Los Angeles,High Surf AdvisoryHaze,82,1
4900,Los Angeles,High Surf AdvisoryHaze,82,1
4934,Los Angeles,Coastal Flood StatementClear,87,1
4938,Los Angeles,Coastal Flood StatementHaze,87,1
4940,Los Angeles,Coastal Flood StatementHaze,62,1
4941,Los Angeles,Coastal Flood StatementHaze,62,1
4942,Los Angeles,Coastal Flood StatementClear,51,1
4944,Los Angeles,Coastal Flood StatementHaze,48,1
4993,Los Angeles,Clear,66,1
5440,Milwaukee,Mostly Sunny,47,1
5455,Milwaukee,Partly Cloudy,49,1
5526,Milwaukee,Partly Cloudy,62,1
5527,Milwaukee,Partly Cloudy,62,1
5534,Milwaukee,Cloudy,57,1
5548,Milwaukee,Short term forecastSnow,86,1
5573,Milwaukee,Mostly Cloudy,73,1
5581,Milwaukee,Mostly Sunny,46,1
5905,Nashville,Clear,44,1
5953,Nashville,Winter storm watchCloudy,75,1
7048,Phoenix,Partly Cloudy,87,1
7052,Phoenix,Partly Cloudy,76,1
7055,Phoenix,Partly Cloudy,55,1
7126,Phoenix,Partly Cloudy,45,1
7131,Phoenix,Partly Cloudy,59,1
7146,Phoenix,Mostly Cloudy,54,1
7150,Phoenix,Mostly Cloudy,36,1
7449,Portland,Rain,76,1
7464,Portland,Cloudy,81,1
7477,Portland,Cloudy,81,1
7485,Portland,Cloudy,93,1
7497,Portland,Fog,100,1
7553,Portland,Cloudy,66,1
8009,San Diego,Mostly Cloudy,76,1
8100,San Diego,High Surf AdvisoryFog,87,1
8104,San Diego,High Surf AdvisoryFog,82,1
8110,San Diego,High Surf AdvisoryPartly Cloudy,63,1
8111,San Diego,High Surf AdvisoryPartly Cloudy,67,1
8123,San Diego,Partly Cloudy,76,1
8135,San Diego,Haze,82,1
8140,San Diego,Haze,76,1
8143,San Diego,Partly Cloudy,63,1
8649,San Jose,Mostly Cloudy,93,1
9052,Seattle,Cloudy,71,1
9066,Seattle,Rain,93,1
9069,Seattle,Rain,87,1
9076,Seattle,Rain,87,1
9079,Seattle,Cloudy,87,1
9084,Seattle,Cloudy,93,1
