entity,brand,screen_type,supported_aspect_ratio,response_time(ms),screen_size_diagonal,day
22_1,Philips Electronics,LCD,5:04,5.113010548207822,48.642975586231856,1.0
25_1,Philips Electronics,LCD,16:10,3.842490465304324,43.72525742878855,0.7994958682558378
27_1,Philips Electronics,Lcd,16:09,4.915244417170982,53.663006805772746,1.0
28_1,Philips Electronics,LCD,16:09,4.042971112233251,45.25920280710431,0.8167942540423191
32_1,Philips Electronics,LED/,16:09,5.144798198769536,61.697921310150754,1.0
33_1,Philips Electronics,LCD Monitor,16:09,2.746280304912475,61.74116213557886,1.0
39_1,Philips Electronics,Brilliance LCD Monitor,16:08,4.497605197947345,67.17463190094723,1.0
40_1,Philips Electronics,LCD,16:09,3.9417356364310985,57.634097076465416,0.8167942540423191
41_1,Philips Electronics,TFT,16:08,4.958085398199295,66.36915952654265,1.0
62_1,Philips Electronics,IPS,16:09,14.049579766938713,61.070456451298575,1.0
88_1,iiyama North America,TN+Film,16:09,2.064282448738861,57.842974363323776,1.0
103_1,Hannspree,ProLite E2483HS - A HD LED Monitor with 2 ms Response Time,16:09,4.967981224934921,51.41933905946914,1.0
128_1,Asus,LCD Monitor,16:11,6.508493947,60.43602424,1
132_1,Asus,IPS,21:09,5.012723281855771,72.73658912121836,1.0
133_1,Asus,IGZO,16:09,7.941403156038123,81.79326851478343,1.0
168_1,Asus,LC,16:09,1.9948653739183877,69.5100754630279,1.0
171_1,Asus,LCD Monitor,16:09,1.882792081,66.98184245,1
186_1,Asus,TN+Film,16:09,4.751831551791861,55.23314071821139,1.0
190_1,Asus,IPS,16:09,5.043194279820176,71.66413272325372,1.0
193_1,iiyama North America,IPS,16:10,4.269808134992827,49.352650472367024,0.8167942540423191
