entity,screen_type,supported_aspect_ratio,response_time(ms),screen_size_diagonal,day
1388,Chicago,Partly,51.18574379,1
1393,Chicago,Mostly,66.77264432,1
1403,Chicago,Cloudy,68.21730172,1
1406,Chicago,Mostly,72.84478529,1
1411,Chicago,Mostly,80.48383569,1
1416,Chicago,Sunny,85.9771865,1
1472,Chicago,Mostly,59.9898537,1
2010,Dallas,WarningsCloudy,81.25508758,1
2014,Dallas,warningCloudy,75.16418386,1
2024,Dallas,warningCloudy,80.98847465,1
2026,Dallas,warningCloudy,70.68776015,1
2047,Dallas,warningCloudy,80.21774717,1
2969,El Paso,Sunny,64.39175058,1
2974,El Paso,Sunny,69.83808325,1
2995,El Paso,Cloudy,44.34542753,1
3002,El Paso,Partly,59.47282329,1
3017,El Paso,Cloudy,78.4944396,1
3024,El Paso,Mostly,38.08151509,1
3026,El Paso,Mostly,37.14533622,1
3951,Indianapolis,Partly,56.62844865,1
3954,Indianapolis,Cloudy,53.36820659,1
3980,Indianapolis,Sunny,68.78641907,1
3983,Indianapolis,Sunny,54.89096819,1
4584,Las Vegas,Sunny,79.11211362,1
4993,Los Angeles,Sunny,67.13926698,1
5526,Milwaukee,Partly,63.21234104,1
5527,Milwaukee,Cloudy,61.17885981,1
5534,Milwaukee,Cloudy,60.10069069,1
5548,Milwaukee,Short forecastSnow,86.78561333,1
5573,Milwaukee,Mostly,72.2753287,1
5581,Milwaukee,Sunny,44.1509034,1
7048,Phoenix,Partly,86.49780142,1
7052,Phoenix,Partly,80.63582362,1
7055,Phoenix,Cloudy,50.90739475,1
7126,Phoenix,Cloudy,48.31061797,1
7131,Phoenix,Partly,62.74694799,1
7146,Phoenix,Mostly,56.51788123,1
7150,Phoenix,Mostly,36.68865953,1
7151,Phoenix,Mostly,36.51454017,1
7152,Phoenix,Mostly,36.54544072,1
7553,Portland,Cloudy,61.03906583,1
8100,San Diego,High Surf,90.08729251,1
8104,San Diego,High Surf,76.71827916,1
8110,San Diego,High Surf AdvisoryPartly,60.0906801,1
8111,San Diego,Surf AdvisoryPartly Cloudy,61.45548484,1
8123,San Diego,Partly,74.05480747,1
8135,San Diego,Haze,78.43015748,1
8140,San Diego,Haze,76.66443345,1
8143,San Diego,Cloudy,68.52524775,1
8649,San Jose,Mostly,90.96512,1
9052,Seattle,Cloudy,64.38488624,1
9066,Seattle,Rain,84.69140741,1
9069,Seattle,Rain,95.13202951,1
9076,Seattle,Rain,89.90679191,1
9079,Seattle,Cloudy,90.3593929,1
9084,Seattle,Cloudy,85.54338591,1
