entity,brand,num,condition,day
6_1,Nikon,26.10498612,Preset;Autos,1.0
13_1,Nikon,17.4810534,Daylight;Sunny;Fine;Flash;Fluorescent;Incandescent;Shade;Sunlight;Tungsten;Cloudy,0.7963416791189405
18_1,Canon,14.869970726446546,Daylight;Sunny;Flash;Fluorescent;Halogen;Incandescent;Shade;Tungsten;Cloud,0.7963416791189405
19_1,Nikon,19.879994695183086,Flash;Fluorescent,0.7963416791189405
23_1,Canon,13.891853776634909,Daylight;Sunny;Fine;Flash;Fluorescent;Shade;Tungsten;Underwater;Cloudy,1.0
41_1,Nikon,19.169717146714138,Flash;Fluorescent;Incandescent;Shade;Sunlight;Sunny;Tungsten;Cloudy,1.0
44_1,Nikon,19.9631575865263,Preset;Auto,1.0
48_1,Canon,12.44340008,Daylight;Sunny;Flash;Fluorescent;Tungsten;Cloudy,0.7963416791189405
570_1,Nikon,34.07620968,Daylight;Sunny;Flash;Fluorescent;Incandescent;Shade;Tungsten;Cloudy,0.7963416791189405
58_1,Nikon,10.67276466,Cloudy;Daylight;Sunny;Flash;Fluorescent;Incandescent;Shade;Sunlight;Sunny;Tungsten;Artificial,0.7963416791189405
65_1,Fujifilm,14.77601053,Sunny;Shade,0.7963416791189405
67_1,Canon,14.85500566,Cloudy;Daylight;Sunny;Fluorescent;Artificial,0.7963416791189405
69_1,Sony,32.97253955,Daylight;Sunny;Shade;Underwater;Cloud,0.7963416791189405
70_1,Panasonic,13.06127191,Daylight;Sunny;Incandescent;Shade;Cloudy,0.7963416791189405
75_1,Nikon,13.566788720626912,Daylight;Sunny;Fine;Flash;Fluorescent;Incandescent;Indoor;Shade;Sunlight;Tungsten;Cloudy,1.0
76_1,Nikon,24.42504462,Sunlightly,0.7963416791189405
83_1,Nikon,4.998243738563575,Auto,0.48355127659196895
88_1,Sony,18.71933265,Daylight;flash;Cloudy,0.7963416791189405
96_1,Canon,15.590649122106006,Daylight;Sunny;Flash;Fluorescent;Tungsten;Cloudy,0.7963416791189405
101_1,Canon,17.39491340598491,Cloudy;Daylight;Sunny;Flash;Fluorescent;Shade;Tungsten;Artificial,1.0
