source_11 [0.07950476195689496, 0.3077149005709138, -0.4282334015891103, -0.44018218648838237, 0.21588204246640438, -4.923877646602801E-4, 0.12933253136229964, 0.41599689882894186, -0.14898898573482666, 0.5130915992054345]
source_55 [0.07906869838085753, 0.25387054445196017, -0.4100512485060147, -0.42786879410815304, 0.5092403840249964, -0.0723426561558022, -0.2629495276747208, -0.04211032195120567, -0.2217714062447839, 0.4398029532126082]
source_12 [-0.0953968230587503, 0.3141472184680571, -0.2441216534332874, -0.19331167950334588, 0.2981111912840947, -0.4949735137304227, -0.5259972988178768, 0.3373760861549285, -0.203729059304151, 0.17139373101235691]
source_8 [0.031976098045793516, 0.24164410493163685, -0.43440208783604406, -0.3535518217609785, 0.23672240878619571, -0.3500030006423478, -0.25606585881034355, 0.48224820385815215, -0.24138061690731594, 0.303223243580201]
source_13 [-0.05140613991611908, 0.28873951206673876, -0.20374025217190145, -0.21141925386631222, 0.18519648960122093, -0.509439253094241, -0.531201158213656, 0.4573150431742996, -0.09394084640093676, 0.1838913198400869]
source_9 [-0.2679843604816492, 0.48873505226853997, -0.14378836153446878, 0.0654724254468588, 0.19568583897639313, 0.3448143542854734, -0.15395411974431475, 0.6684919876357311, -0.11347503644813281, -0.15398318382577472]
source_14 [-0.07634274749478724, 0.307505216935067, -0.24042461051326972, -0.1825078863337928, 0.20504235868839732, -0.4631619503598429, -0.5323308730851294, 0.4776322359777216, -0.15439325459049738, 0.12880937498040754]
source_6 [-0.10638360140427666, 0.30410066700202254, -0.20449280427517005, -0.18400949531634514, 0.22557482317958658, -0.4788303929590303, -0.5243019281759049, 0.4789943473392204, -0.14492536803938227, 0.12261528154040648]
source_51 [-0.019729377091419555, 0.4536854860590318, -0.30807201656250083, -0.14446497845447662, 0.447559711266622, -0.1196078040527404, -0.6014608549683522, -0.07313618489549549, -0.14516509437770003, 0.2742426769575255]
source_7 [0.05937059536681233, 0.2180819018192913, -0.40080793433118844, -0.39217176013606375, 0.2664944958721227, -0.397171799993635, -0.1733773168293853, 0.4531719548760723, -0.2143102267144279, 0.3526351993799691]
source_52 [0.19703377041344172, 0.13049674390598706, -0.3865083112961238, -0.41114761881401274, 0.4690723864146815, 0.1879599610540629, 0.3402485177548271, -0.05770971755965143, -0.06013373996553844, 0.49763829365871837]
source_4 [-0.038060878673712356, 0.28159435717692033, -0.24985914756726196, -0.22654346228820169, 0.2109687863387279, -0.4812980560645275, -0.5322887621453205, 0.42401795618633265, -0.16795814831637051, 0.1949777242428282]
source_53 [0.12317591427592811, 0.11157471140244016, -0.006832821016811151, -0.35701917986169746, 0.5387110998221522, 0.2624320182176638, 0.3713077716971997, -0.32159891089713033, 0.19431023837744554, 0.4546838383722645]
source_5 [-0.13319427888819474, 0.36070389490506405, -0.12831193766283733, -0.15500755022343438, 0.21113531279433226, -0.44940875178039286, -0.5837607193015447, 0.4598505503811445, -0.042801597166648345, 0.1050869212025086]
source_10 [0.1018997764865399, 0.16024728052857892, -0.5009965761105115, -0.42438339274964526, 0.2947132950482434, -0.31416307611196775, -0.1493693998984497, 0.38652355715119685, -0.18286941898829548, 0.37700284400618483]
source_54 [0.09250769374091167, 0.5383740769916076, -0.1369085834586778, -0.31164995714655874, 0.3642784694857952, 0.22102201631996538, -0.11104342350277728, -0.1406721508588741, 0.004852208278206412, 0.6099456114469126]
source_19 [0.013191242083170508, 0.44101221342499475, -0.2330449427188123, -0.20570641496995387, 0.5328329442941614, 0.20962594025752238, -0.3192102162841963, -0.35539977982861354, -0.1053322150748345, 0.3762394472761304]
