5033,4719,0.882605497
5033,1536,0.978343252
4719,1536,0.871183432
5049,5085,0.987503866
5049,4727,0.915370107
5085,4727,0.918466777
115,112,0.432077195
115,4163,0.629803663
115,113,0.332410991
112,4163,0.438023846
112,113,0.251275732
4163,113,0.386453609
8113,223,0.577266809
8113,143,0.751958671
8113,145,0.97659434
223,143,0.465981673
223,145,0.60271385
143,145,0.756421438
1800,151,0.98840895
1800,148,0.463854859
1800,146,0.545438065
1800,147,0.976038912
151,148,0.470267664
151,146,0.557579508
151,147,0.974012572
148,146,0.334492416
148,147,0.487994499
146,147,0.562440133
185,183,0.676587856
185,4242,0.984871339
183,4242,0.687575085
2139,292,0.561077385
2139,293,0.707910333
2139,295,0.518207055
292,293,0.508107945
292,295,0.260042125
293,295,0.555358061
3285,2732,0.682045147
3285,305,0.665539257
3285,3568,0.664017098
3285,303,0.547186276
2732,305,0.988679614
2732,3568,0.983199793
2732,303,0.653928511
305,3568,0.979050428
305,303,0.664113588
3568,303,0.629133733
223,7716,0.581142839
223,5077,0.587531934
223,3230,0.595763996
223,4743,0.535447683
223,341,0.5757967
7716,5077,0.99007698
7716,3230,0.988230013
7716,4743,0.828893906
7716,341,0.785438755
5077,3230,0.989255532
5077,4743,0.826000995
5077,341,0.783967934
3230,4743,0.825914293
3230,341,0.783199302
4743,341,0.626174633
398,397,0.693975025
398,8127,0.649889407
398,400,0.595349139
397,8127,0.956019266
397,400,0.664243629
8127,400,0.682136108
407,7512,0.727031494
407,406,0.18628398
407,409,0.557912955
407,405,0.42324536
7512,406,0.559548557
7512,409,0.84905543
7512,405,0.742178701
406,409,0.58641972
406,405,0.493083707
409,405,0.67748829
4109,441,0.67521961
4109,439,0.595585846
441,439,0.540488624
444,2048,0.891045369
444,446,0.620095701
2048,446,0.68242374
479,477,0.835671431
479,476,0.688184489
479,4696,0.975964399
477,476,0.703566296
477,4696,0.825219995
476,4696,0.70585256
486,625,0.871599199
486,484,0.865817013
486,483,0.560554914
625,484,0.725154596
625,483,0.629677904
484,483,0.568826181
571,569,0.493803855
571,5915,0.677833347
569,5915,0.725850909
223,583,0.472571336
223,1244,0.629901524
223,345,0.612489686
223,342,0.401628153
583,1244,0.793279334
583,345,0.804481112
583,342,0.59367859
1244,345,0.983023686
1244,342,0.772629908
345,342,0.772437576
6197,6444,0.613075682
6197,3557,0.583653502
6444,3557,0.98551267
4258,4053,0.979372393
4258,3638,0.82046431
4053,3638,0.826971359
675,674,0.472413122
675,5545,0.720359145
674,5545,0.661818886
693,691,0.980832074
693,1927,0.765980895
693,690,0.870999038
691,1927,0.770650478
691,690,0.861758203
1927,690,0.710063175
758,756,0.594064128
758,755,0.60426659
758,1522,0.701239992
756,755,0.11679202
756,1522,0.496035879
755,1522,0.463861448
5546,1764,0.706508701
5546,772,0.561672569
5546,770,0.560687099
1764,772,0.648938955
1764,770,0.818410384
772,770,0.538847932
785,2559,0.789253348
785,787,0.468466776
785,784,0.77884903
2559,787,0.655961193
2559,784,0.988143145
787,784,0.682444292
223,12,0.33611036
223,806,0.247852062
223,804,0.482990128
12,806,0.282073438
12,804,0.499142017
806,804,0.32220071
3074,811,0.763735156
3074,813,0.621934025
811,813,0.524194316
7220,7528,0.918596604
7220,3106,0.922849631
7528,3106,0.979396186
815,986,0.713514067
815,988,0.461171373
986,988,0.426807841
5176,4812,0.849723766
5176,3753,0.987269878
4812,3753,0.865164902
1067,5265,0.784022996
1067,1069,0.671334462
1067,1066,0.781710054
5265,1069,0.829545164
5265,1066,0.985331531
1069,1066,0.808440144
1070,6336,0.537559458
1070,1072,0.545668092
6336,1072,0.987642426
4819,4326,0.892192916
4819,6932,0.978663925
4326,6932,0.892776448
1172,1174,0.806874563
1172,5221,0.812617778
1174,5221,0.961769911
1184,6214,0.990059346
1184,1182,0.705601605
6214,1182,0.723635783
8154,7985,0.800557194
8154,6109,0.791785736
8154,7550,0.793786191
7985,6109,0.990098762
7985,7550,0.985818803
6109,7550,0.984077605
1300,1302,0.524748216
1300,1816,0.326651329
1302,1816,0.769242757
1376,1374,0.736137609
1376,3832,0.986352934
1376,1373,0.639388655
1374,3832,0.736779022
1374,1373,0.520486521
3832,1373,0.68638486
1450,1452,0.644773912
1450,6316,0.832336742
1452,6316,0.809200686
