8512,7885,0.731120778
8512,5392,0.855207315
8512,10,0.731748919
7885,5392,0.850148366
7885,10,0.742192907
5392,10,0.881502613
81,8555,0.846652649
81,5759,0.986373853
8555,5759,0.870303094
4801,87,0.628326418
4801,8556,0.645622982
4801,8557,0.978977457
87,8556,0.425405652
87,8557,0.621657518
8556,8557,0.649830968
108,3254,0.676089089
108,259,0.533018933
108,5948,0.669703531
3254,259,0.558940387
3254,5948,0.979271293
259,5948,0.592596699
111,6773,0.509031382
111,7892,0.613239365
6773,7892,0.783910022
4301,7548,0.978583337
4301,139,0.962748415
4301,6705,0.842070867
7548,139,0.960896013
7548,6705,0.825110682
139,6705,0.792324209
217,655,0.551991798
217,7901,0.615727374
655,7901,0.633687578
4193,1284,0.828599497
4193,3994,0.834410713
4193,227,0.512255559
4193,4598,0.853751445
1284,3994,0.985722623
1284,227,0.56443739
1284,4598,0.980998089
3994,227,0.584162692
3994,4598,0.985513842
227,4598,0.584389933
253,7903,0.977666667
253,3919,0.645376542
253,2606,0.616690384
7903,3919,0.657135391
7903,2606,0.585058825
3919,2606,0.330831649
1097,286,0.794533867
1097,3027,0.690232959
1097,7261,0.810097868
286,3027,0.813044511
286,7261,0.975864075
3027,7261,0.830660048
291,1014,0.533799269
291,2378,0.508250588
291,3795,0.442822004
1014,2378,0.969107875
1014,3795,0.902870086
2378,3795,0.903388762
7227,7683,0.579465431
7227,6845,0.840005373
7227,312,0.847974469
7683,6845,0.772457842
7683,312,0.750821544
6845,312,0.979975387
5082,318,0.913230417
5082,3773,0.711166552
5082,8567,0.92135895
318,3773,0.755596476
318,8567,0.986531113
3773,8567,0.778527299
7909,7632,0.985181676
7909,8568,0.844274954
7909,341,0.810456657
7632,8568,0.858925165
7632,341,0.80818323
8568,341,0.697455821
8569,346,0.840270858
8569,228,0.370195495
346,228,0.484509681
4126,417,0.883418597
4126,6671,0.896598995
4126,1865,0.899835342
417,6671,0.968428503
417,1865,0.974088113
6671,1865,0.979200466
4321,427,0.740248761
4321,5488,0.834032786
4321,4427,0.708998041
427,5488,0.697187997
427,4427,0.629908075
5488,4427,0.671523695
467,8578,0.576385372
467,7923,0.723498979
8578,7923,0.811225031
1390,4995,0.989944798
1390,4752,0.864921736
1390,473,0.58910872
4995,4752,0.851505123
4995,473,0.590760447
4752,473,0.476601696
2976,3344,0.452138605
2976,1289,0.588074463
2976,487,0.47410653
3344,1289,0.808012461
3344,487,0.524383202
1289,487,0.703088074
8581,497,0.532829685
8581,7926,0.684927176
8581,8582,0.801441496
497,7926,0.529535815
497,8582,0.671993831
7926,8582,0.719984759
1135,7961,0.581086143
1135,553,0.975624741
7961,553,0.644208067
568,2439,0.335431588
568,4573,0.461656372
568,424,0.153453296
2439,4573,0.826563862
2439,424,0.546752188
4573,424,0.607667461
1883,4905,0.787731437
1883,579,0.786109205
1883,1407,0.610637967
4905,579,0.988550262
4905,1407,0.775993919
579,1407,0.762027242
969,591,0.480540249
969,8589,0.711716609
969,7934,0.580270309
591,8589,0.53985511
591,7934,0.426157982
8589,7934,0.743879713
8590,4140,0.976854247
8590,7935,0.974564426
8590,597,0.979728711
8590,7222,0.744864238
4140,7935,0.971941947
4140,597,0.970892897
4140,7222,0.717514052
7935,597,0.979329024
7935,7222,0.720732481
597,7222,0.756900493
8597,7674,0.92689504
8597,657,0.941763003
7674,657,0.984468013
7077,720,0.975290549
7077,2267,0.891546762
7077,2126,0.897759056
720,2267,0.874574437
720,2126,0.8615026
2267,2126,0.804082204
2308,748,0.453593207
2308,6247,0.89326371
2308,7949,0.597822438
2308,8605,0.921073978
748,6247,0.433472193
748,7949,0.469902344
748,8605,0.464550608
6247,7949,0.63092793
6247,8605,0.98364791
7949,8605,0.647828948
4435,775,0.681188937
4435,8607,0.708052999
775,8607,0.980934487
6860,6115,0.821090822
6860,6780,0.988327785
6860,777,0.984037777
6115,6780,0.812661202
6115,777,0.81581644
6780,777,0.987050879
789,3794,0.762033154
789,7960,0.84328211
3794,7960,0.91112076
857,1373,0.822691771
857,2186,0.637482953
857,7557,0.772628091
1373,2186,0.607287347
1373,7557,0.648347525
2186,7557,0.472154192
4158,2459,0.893853094
4158,864,0.888896892
2459,864,0.991112191
7972,946,0.983468058
7972,8612,0.758222088
7972,8613,0.987739797
946,8612,0.738287074
946,8613,0.984576694
8612,8613,0.757758015
954,8614,0.862814978
954,7409,0.986872388
954,8615,0.986219067
8614,7409,0.851196469
8614,8615,0.859630143
7409,8615,0.977668536
7099,1001,0.767474269
7099,8618,0.574127771
7099,7979,0.570142522
1001,8618,0.784425124
1001,7979,0.614616531
8618,7979,0.548802954
831,1060,0.760170085
831,1829,0.804860448
831,3756,0.979258071
831,5396,0.962778595
1060,1829,0.678724596
1060,3756,0.766778259
1060,5396,0.747297891
1829,3756,0.81736138
1829,5396,0.831231786
3756,5396,0.958140159
1097,6699,0.694335602
1097,7962,0.535468115
6699,7962,0.45769552
3428,3039,0.854242062
3428,5125,0.972502276
3428,1188,0.985711605
3039,5125,0.849776054
3039,1188,0.844411366
5125,1188,0.976739825
1192,376,0.973925155
1192,7172,0.744272631
1192,7931,0.778035585
376,7172,0.777920845
376,7931,0.768050139
7172,7931,0.526144743
6289,1195,0.97508554
6289,4674,0.913337986
1195,4674,0.92161645
1774,5682,0.698792261
1774,329,0.738527931
5682,329,0.977868908
1276,6620,0.978433499
1276,6844,0.838080917
1276,2916,0.980250796
6620,6844,0.837064202
6620,2916,0.980701719
6844,2916,0.820046732
1173,7969,0.980113391
1173,6382,0.892713385
1173,861,0.600049805
1173,6520,0.984809361
7969,6382,0.87830756
7969,861,0.587647547
7969,6520,0.986255639
6382,861,0.433053013
6382,6520,0.8810455
861,6520,0.566936103
1291,1145,0.825428722
1291,5887,0.8221895
1291,1534,0.611103593
1291,1846,0.575423265
1145,5887,0.982993497
1145,1534,0.821998599
1145,1846,0.598312967
5887,1534,0.831961735
5887,1846,0.612121773
1534,1846,0.511075348
8013,3431,0.830288175
