,94.00327674
,86.51448381
,98.44349738
,98.07748377
,94.18824702
,97.45216013
,94.04833649
,93.28051076
,93.75799718
,102.4330313
,84.014143
94.00327674,86.51448381
94.00327674,98.44349738
94.00327674,98.07748377
94.00327674,94.18824702
94.00327674,97.45216013
94.00327674,94.04833649
94.00327674,93.28051076
94.00327674,93.75799718
94.00327674,102.4330313
94.00327674,84.014143
86.51448381,98.44349738
86.51448381,98.07748377
86.51448381,94.18824702
86.51448381,97.45216013
86.51448381,94.04833649
86.51448381,93.28051076
86.51448381,93.75799718
86.51448381,102.4330313
86.51448381,84.014143
98.44349738,98.07748377
98.44349738,94.18824702
98.44349738,97.45216013
98.44349738,94.04833649
98.44349738,93.28051076
98.44349738,93.75799718
98.44349738,102.4330313
98.44349738,84.014143
98.07748377,94.18824702
98.07748377,97.45216013
98.07748377,94.04833649
98.07748377,93.28051076
98.07748377,93.75799718
98.07748377,102.4330313
98.07748377,84.014143
94.18824702,97.45216013
94.18824702,94.04833649
94.18824702,93.28051076
94.18824702,93.75799718
94.18824702,102.4330313
94.18824702,84.014143
97.45216013,94.04833649
97.45216013,93.28051076
97.45216013,93.75799718
97.45216013,102.4330313
97.45216013,84.014143
94.04833649,93.28051076
94.04833649,93.75799718
94.04833649,102.4330313
94.04833649,84.014143
93.28051076,93.75799718
93.28051076,102.4330313
93.28051076,84.014143
93.75799718,102.4330313
93.75799718,84.014143
102.4330313,84.014143
,90.66084017
,85.62735491
,95.62340293
,70.77133037
,94.05637406
,88.97237059
,87.60702815
,82.03471197
,91.27864371
,96.54051398
,91.88307139
,85.72666718
,95.35747527
90.66084017,85.62735491
90.66084017,95.62340293
90.66084017,70.77133037
90.66084017,94.05637406
90.66084017,88.97237059
90.66084017,87.60702815
90.66084017,82.03471197
90.66084017,91.27864371
90.66084017,96.54051398
90.66084017,91.88307139
90.66084017,85.72666718
90.66084017,95.35747527
85.62735491,95.62340293
85.62735491,70.77133037
85.62735491,94.05637406
85.62735491,88.97237059
85.62735491,87.60702815
85.62735491,82.03471197
85.62735491,91.27864371
85.62735491,96.54051398
85.62735491,91.88307139
85.62735491,85.72666718
85.62735491,95.35747527
