5147,9,0.514139523
5147,7119,0.776268294
9,7119,0.615333198
7125,2422,0.670391311
7125,7709,0.830466227
7125,61,0.696650225
2422,7709,0.6805756
2422,61,0.555303568
7709,61,0.81153248
7127,2304,0.487739718
7127,65,0.776649166
2304,65,0.407005462
3053,7711,0.79599288
3053,85,0.979567729
7711,85,0.813739092
87,7712,0.706017743
87,7129,0.366182897
7712,7129,0.552143377
412,108,0.353942947
412,7715,0.380827737
108,7715,0.660448293
5665,172,0.846667961
1751,178,0.490102284
1751,3213,0.704352911
178,3213,0.489495435
5987,4647,0.668689882
5987,199,0.600867547
4647,199,0.629636592
2134,1641,0.743407065
2134,227,0.623793063
1641,227,0.571211961
5901,412,0.443376208
5901,233,0.526721493
412,233,0.385265692
6965,248,0.793631244
6965,2782,0.80513386
248,2782,0.961547769
412,5068,0.441013411
412,252,0.4809327
5068,252,0.694030298
7145,272,0.979136827
7145,7722,0.786661735
272,7722,0.795648123
277,6669,0.986952028
277,1477,0.577113307
6669,1477,0.613303897
5035,333,0.975215562
5035,5762,0.79091278
333,5762,0.795161864
2454,412,0.239932345
2454,343,0.656513083
412,343,0.418707204
374,7156,0.691424003
374,7730,0.711954628
374,7729,0.469044377
7156,7730,0.981722022
7156,7729,0.722535586
7730,7729,0.69900536
382,7732,0.963982048
382,6868,0.857584302
7732,6868,0.835340972
2801,395,0.739007084
2801,6854,0.770033807
2801,587,0.792376681
395,6854,0.838634795
395,587,0.859516559
6854,587,0.977611983
7161,406,0.554419629
7161,7735,0.790157784
406,7735,0.557276081
5598,1931,0.974343482
5598,456,0.973819512
5598,7740,0.630022954
1931,456,0.982123002
1931,7740,0.647269837
456,7740,0.62890606
3294,4741,0.834133357
3294,465,0.808281689
4741,465,0.693966943
473,2894,0.62957927
473,5156,0.58149235
2894,5156,0.806541433
6286,483,0.567360106
6286,5292,0.897644781
483,5292,0.532320944
7741,7157,0.722947816
7741,487,0.674152066
7157,487,0.723871486
538,1966,0.589176632
538,412,0.386532358
1966,412,0.402299998
3288,2993,0.90003175
3288,596,0.373254109
3288,6768,0.881453984
2993,596,0.427303546
2993,6768,0.979893115
596,6768,0.448661054
412,621,0.476867953
412,7375,0.412192264
412,7752,0.430078861
621,7375,0.865853177
621,7752,0.976921116
7375,7752,0.867095008
645,7759,0.492839097
7760,412,0.426958286
7760,647,0.559443126
412,647,0.422102941
7761,655,0.57528203
7761,4137,0.800178205
655,4137,0.603725922
6238,709,0.748877702
6238,1801,0.723748268
709,1801,0.502153234
7764,715,0.764297793
7764,6002,0.897157403
715,6002,0.660600524
788,7197,0.536702787
788,7773,0.55116323
7197,7773,0.767936355
412,795,0.465938682
412,7774,0.449583236
795,7774,0.671219618
7777,835,0.308174168
7777,7205,0.800253671
835,7205,0.468755512
885,6039,0.735376495
885,430,0.98151405
6039,430,0.759943701
7785,412,0.380960097
7785,916,0.813246431
412,916,0.429938686
5134,455,0.793292248
5134,3499,0.605928373
455,3499,0.696175303
7224,5190,0.745271311
7224,991,0.985357054
5190,991,0.748370752
7225,4459,0.697032435
7225,995,0.978518135
4459,995,0.676625705
6364,1005,0.931938174
7793,6697,0.757054553
7793,412,0.346507744
7793,1067,0.591111658
6697,412,0.362659509
6697,1067,0.544686873
412,1067,0.242185245
7769,4663,0.860846389
7769,5477,0.524530627
4663,5477,0.673398583
1081,3409,0.974478401
1081,2867,0.86510271
3409,2867,0.840805467
1096,412,0.443718528
1096,6251,0.812496087
412,6251,0.322893579
6600,4446,0.786559712
6600,1122,0.478743582
6600,412,0.325502966
4446,1122,0.625064678
4446,412,0.45383259
1122,412,0.38239983
395,6125,0.786402408
395,1154,0.852880158
6125,1154,0.782173543
2887,2153,0.897100375
2887,1160,0.931618879
2887,4336,0.908813559
2153,1160,0.97475418
2153,4336,0.969914056
1160,4336,0.979850982
571,2095,0.667953527
571,3892,0.668851071
2095,3892,0.856370768
7801,1169,0.789655299
7801,532,0.700652668
1169,532,0.703524903
4631,1171,0.967869815
4631,3347,0.734202617
1171,3347,0.776174407
1919,1181,0.983078365
1919,5155,0.972198078
1919,6814,0.82677677
1181,5155,0.985219653
1181,6814,0.840585427
5155,6814,0.851353941
1215,412,0.436439444
1215,7806,0.800256743
412,7806,0.422840536
5938,16,0.68560882
5938,1033,0.414673875
16,1033,0.683870813
695,2287,0.888386983
695,1853,0.980959493
2287,1853,0.866790379
1303,412,0.394933102
1303,7815,0.832736171
412,7815,0.400844544
698,127,0.557725292
698,412,0.483713528
127,412,0.341125015
1316,2635,0.986541949
1316,6233,0.759349083
2635,6233,0.756090267
2727,1366,0.565918907
2727,412,0.437053464
1366,412,0.439526737
5480,1368,0.974865533
5480,148,0.409556083
1368,148,0.449015001
501,635,0.767086935
501,5310,0.977149936
635,5310,0.746935028
3676,1412,0.980383877
3676,1821,0.973632353
3676,790,0.675079786
1412,1821,0.968610112
1412,790,0.693234061
1821,790,0.689821498
3130,1786,0.825486108
3130,1426,0.797377062
1786,1426,0.968354691
1501,965,0.74786876
1501,2514,0.612846789
1501,1530,0.673015261
965,2514,0.496734601
965,1530,0.760316415
2514,1530,0.538062072
1520,7835,0.821469812
1520,412,0.433373812
1520,7836,0.982305466
7835,412,0.481493914
7835,7836,0.832773925
412,7836,0.455926469
1522,3661,0.599838783
1522,5920,0.710844123
1522,1547,0.624719134
3661,5920,0.705697991
3661,1547,0.593968189
5920,1547,0.857566846
1539,2198,0.822408488
1539,412,0.337666165
2198,412,0.302863542
1911,412,0.395089278
1911,1554,0.804058608
412,1554,0.436640326
3290,7283,0.746544841
3290,1582,0.579549155
7283,1582,0.849770638
7842,7286,0.572658792
7842,1598,0.85655713
7286,1598,0.598921406
7288,7843,0.811901874
7288,1603,0.97599493
7843,1603,0.803297318
5469,519,0.859424266
5469,1615,0.842184348
519,1615,0.977851346
1579,3674,0.807572125
1579,1633,0.809647486
3674,1633,0.983194996
1636,6407,0.74745884
1636,7844,0.708406663
6407,7844,0.902592207
2382,523,0.736104253
2382,2040,0.601765598
523,2040,0.669390347
1649,5072,0.982125386
1649,344,0.740088644
5072,344,0.765195255
5551,7292,0.687886123
5551,247,0.563048319
7292,247,0.446337967
1667,3102,0.985389629
1667,3166,0.505528815
3102,3166,0.497620177
7850,848,0.414104692
7850,2899,0.788461441
7850,1357,0.78449892
848,2899,0.543941402
848,1357,0.525845165
2899,1357,0.983217554
1350,367,0.321600153
1350,2275,0.550972894
367,2275,0.625046587
3126,5118,0.632790369
3126,1713,0.979875763
5118,1713,0.635447214
3112,412,0.228614174
3112,1731,0.58402264
412,1731,0.44495185
7305,7856,0.817613833
7305,1743,0.977883667
7856,1743,0.844371682
4738,1769,0.975978345
4738,3506,0.79210437
1769,3506,0.79415881
1538,800,0.807823151
1538,1784,0.675691978
800,1784,0.843181472
1814,7862,0.75436846
1814,412,0.400310594
7862,412,0.3166867
1581,412,0.374474083
1581,1825,0.796886202
412,1825,0.399283166
4420,1921,0.779149692
4420,4084,0.86156633
4420,1841,0.977421525
1921,4084,0.743362091
1921,1841,0.775180544
4084,1841,0.876443554
7867,412,0.400892042
7867,1843,0.736894713
412,1843,0.507686261
1857,228,0.458895365
213,3981,0.809611917
7323,7870,0.779406629
7323,1870,0.983105943
7870,1870,0.761406687
1980,1878,0.865155256
5477,5169,0.528943856
5477,1879,0.534159012
5169,1879,0.61186779
3112,4953,0.666748013
3112,1885,0.68378244
4953,1885,0.974024767
6475,412,0.355422622
6475,1893,0.509834507
412,1893,0.342435837
628,5670,0.658323891
628,1895,0.754939568
5670,1895,0.85936428
