sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L
4,11,7155,8512,842725,7355,5147,3623,4719,2029
27,361,9167,8555,2170000,4367,2422,267,4727,73
29,258,7428,8556,0,7911,2304,83,113,2487
37,617,9852,259,14150000,7913,7711,3528,143,111
38,159,6185,6773,1010000,2507,7712,6945,146,1239
48,474,8624,6705,289716,7916,7715,6512,183,148
76,258,3303,655,9120000,6038,5665,5420,292,8391
79,184,2907,4193,33730000,4559,1751,5178,303,237
88,31,8995,3919,1630000,6049,5987,6953,4743,262
100,266,668,3027,1790000,1082,2134,6955,398,306
102,322,7152,3795,4480000,5671,5901,6957,406,208
110,337,11033,7227,4050000,4748,6965,6959,439,504
112,61,9237,5082,1528464,7926,5068,3000,444,2514
121,41,11825,8568,1460000,6309,7722,6960,477,364
123,435,7664,8569,1622188,2804,1477,6962,484,369
152,228,127,4427,578201,6217,2454,6972,342,450
407,90,6194,1829,1230000,411,6039,1205,1450,1132
423,176,11907,7962,1290000,3855,7785,7036,5246,2633
670,446,2818,2921,25068918,4464,2727,2456,2282,647
748,198,2295,2640,2020000,708,965,5642,2217,2750
806,271,12003,8682,381226,8024,7843,7114,7866,2101
913,323,5878,2269,1750000,2749,3506,82,3002,2304
960,247,12039,8703,10020000,8051,7867,7142,3154,8671
177,908.3892751,811.6627997,3560.783698,3446057.754,1127.216752,620.4431208,1331.041229,695.3500717,3696.614401
205,503.0477975,2571.720898,2559.801885,40844995.05,5672.999365,4870.877211,1218.126753,830.7584142,652.8440051
362,478.4656404,12430.02141,8622.162587,3203995.957,7744.884425,7076.555113,7284.330147,1196.284279,2533.558635
549,247.3319956,4969.301668,7245.444146,16758813.48,3972.100887,2731.260819,1334.697864,1311.839555,1485.512829
643,1256.239686,3953.239875,3172.766258,7415389.14,2924.100206,5658.278634,4364.901734,1058.537696,1735.828225
792,136.2647044,10105.85664,6115.568726,1017124.242,5902.860464,3440.753846,6018.704238,2650.469123,1686.126938
981,235.4683697,8659.267077,912.3382958,1786925.668,5692.589333,5077.605868,6213.741185,3201.712886,2632.499199
