sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L
4,11,7155,8512,842725,7355,5147,3623,4719,2029
27,361,9167,8555,2170000,4367,2422,267,4727,73
29,258,7428,8556,0,7911,2304,83,113,2487
37,617,9852,259,14150000,7913,7711,3528,143,111
38,159,6185,6773,1010000,2507,7712,6945,146,1239
48,474,8624,6705,289716,7916,7715,6512,183,148
76,258,3303,655,9120000,6038,5665,5420,292,8391
79,184,2907,4193,33730000,4559,1751,5178,303,237
88,31,8995,3919,1630000,6049,5987,6953,4743,262
100,266,668,3027,1790000,1082,2134,6955,398,306
102,322,7152,3795,4480000,5671,5901,6957,406,208
110,337,11033,7227,4050000,4748,6965,6959,439,504
112,61,9237,5082,1528464,7926,5068,3000,444,2514
121,41,11825,8568,1460000,6309,7722,6960,477,364
123,435,7664,8569,1622188,2804,1477,6962,484,369
152,228,127,4427,578201,6217,2454,6972,342,450
407,90,6194,1829,1230000,411,6039,1205,1450,1132
423,176,11907,7962,1290000,3855,7785,7036,5246,2633
670,446,2818,2921,25068918,4464,2727,2456,2282,647
748,198,2295,2640,2020000,708,965,5642,2217,2750
806,271,12003,8682,381226,8024,7843,7114,7866,2101
913,323,5878,2269,1750000,2749,3506,82,3002,2304
960,247,12039,8703,10020000,8051,7867,7142,3154,8671
177,958.9440711,924.455506,3240.470412,3543642.816,1183.920528,2909.550381,1390.992535,0,0
205,509.4839701,2836.545899,2492.626263,39155920.7,6631.377131,4838.824217,1315.559885,0,0
362,472.1555628,12811.61498,7853.688475,3187923.433,7191.886384,8103.153707,6620.119954,0,0
549,259.8581522,5224.623609,7082.272995,16763767.26,4284.877003,3075.910217,1404.742187,0,0
643,1425.809887,4333.20896,2650.215107,7756172.431,3121.984239,5815.549299,4653.889151,0,0
792,862.6519675,10009.24112,5830.725689,997161.2682,6714.097669,3027.161576,7095.347672,2828.552609,1566.18987
981,563.3351504,8608.678574,819.6521857,1791031.566,6222.207719,5284.115776,6732.183124,2966.134203,2328.034812
