sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L
4,11,7155,8512,842725,7355,5147,3623,4719,2029
27,361,9167,8555,2170000,4367,2422,267,4727,73
29,258,7428,8556,0,7911,2304,83,113,2487
37,617,9852,259,14150000,7913,7711,3528,143,111
38,159,6185,6773,1010000,2507,7712,6945,146,1239
48,474,8624,6705,289716,7916,7715,6512,183,148
76,258,3303,655,9120000,6038,5665,5420,292,8391
79,184,2907,4193,33730000,4559,1751,5178,303,237
88,31,8995,3919,1630000,6049,5987,6953,4743,262
100,266,668,3027,1790000,1082,2134,6955,398,306
102,322,7152,3795,4480000,5671,5901,6957,406,208
110,337,11033,7227,4050000,4748,6965,6959,439,504
112,61,9237,5082,1528464,7926,5068,3000,444,2514
121,41,11825,8568,1460000,6309,7722,6960,477,364
123,435,7664,8569,1622188,2804,1477,6962,484,369
152,228,127,4427,578201,6217,2454,6972,342,450
407,90,6194,1829,1230000,411,6039,1205,1450,1132
423,176,11907,7962,1290000,3855,7785,7036,5246,2633
670,446,2818,2921,25068918,4464,2727,2456,2282,647
748,198,2295,2640,2020000,708,965,5642,2217,2750
806,271,12003,8682,381226,8024,7843,7114,7866,2101
913,323,5878,2269,1750000,2749,3506,82,3002,2304
960,247,12039,8703,10020000,8051,7867,7142,3154,8671
177,947.9711292,923.0528148,3086.457569,0,1006.203684,2580.891717,0,734.5146525,3449.177166
205,551.5702077,2831.663278,4197.776203,0,6295.369435,5143.620797,0,759.0950447,616.9498444
362,461.5235801,11478.43874,8489.69868,0,8327.315542,8408.325129,0,1378.261043,2646.573919
549,243.9015087,4696.759198,6635.890873,0,3589.286524,2834.14384,0,1457.328979,1497.129595
643,1358.761587,4327.656903,6401.009033,0,3112.395529,5690.512902,0,1108.073654,1890.791694
792,132.69877,7311.681825,5788.290375,1184133.079,6141.00549,3218.33139,5957.831786,0,0
981,489.3971226,664.7693039,793.9863339,1797713.459,6322.812877,5466.352774,6621.867825,0,0
