sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L
4,11,7155,8512,842725,7355,5147,3623,4719,2029
27,361,9167,8555,2170000,4367,2422,267,4727,73
29,258,7428,8556,0,7911,2304,83,113,2487
37,617,9852,259,14150000,7913,7711,3528,143,111
38,159,6185,6773,1010000,2507,7712,6945,146,1239
48,474,8624,6705,289716,7916,7715,6512,183,148
76,258,3303,655,9120000,6038,5665,5420,292,8391
79,184,2907,4193,33730000,4559,1751,5178,303,237
88,31,8995,3919,1630000,6049,5987,6953,4743,262
100,266,668,3027,1790000,1082,2134,6955,398,306
102,322,7152,3795,4480000,5671,5901,6957,406,208
110,337,11033,7227,4050000,4748,6965,6959,439,504
112,61,9237,5082,1528464,7926,5068,3000,444,2514
121,41,11825,8568,1460000,6309,7722,6960,477,364
123,435,7664,8569,1622188,2804,1477,6962,484,369
152,228,127,4427,578201,6217,2454,6972,342,450
407,90,6194,1829,1230000,411,6039,1205,1450,1132
423,176,11907,7962,1290000,3855,7785,7036,5246,2633
670,446,2818,2921,25068918,4464,2727,2456,2282,647
748,198,2295,2640,2020000,708,965,5642,2217,2750
806,271,12003,8682,381226,8024,7843,7114,7866,2101
913,323,5878,2269,1750000,2749,3506,82,3002,2304
960,247,12039,8703,10020000,8051,7867,7142,3154,8671
177,933.8725059,878.4358537,3575.60493,3762414.896,1081.199723,2674.631243,1266.023294,684.9273049,3677.110783
205,487.8766407,3062.690878,2651.830567,41990993.75,6527.194276,5047.909809,1125.970074,760.0383528,604.0858544
362,524.1290496,11803.03875,9181.687753,3155023.535,8261.269642,7590.219723,7486.228112,1395.678665,2768.55043
549,255.1696999,4666.440219,6723.317445,16545520.81,4128.027113,2742.068379,1527.19375,1420.333929,1596.002191
643,1411.95604,4028.60697,2753.425188,7072350.772,2792.717469,5643.79613,4180.460064,1086.512292,1759.906081
792,909.3918735,10790.29276,6431.94059,1166450.612,5914.776831,3409.113346,6270.483668,2680.215735,1657.97437
981,631.4464436,8049.261169,942.0929317,1711740.76,5845.553456,5020.608618,6678.195269,2934.662924,2355.107013
