sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L
4,11,7155,8512,842725,7355,5147,3623,4719,2029
27,361,9167,8555,2170000,4367,2422,267,4727,73
29,258,7428,8556,0,7911,2304,83,113,2487
37,617,9852,259,14150000,7913,7711,3528,143,111
38,159,6185,6773,1010000,2507,7712,6945,146,1239
48,474,8624,6705,289716,7916,7715,6512,183,148
76,258,3303,655,9120000,6038,5665,5420,292,8391
79,184,2907,4193,33730000,4559,1751,5178,303,237
88,31,8995,3919,1630000,6049,5987,6953,4743,262
100,266,668,3027,1790000,1082,2134,6955,398,306
102,322,7152,3795,4480000,5671,5901,6957,406,208
110,337,11033,7227,4050000,4748,6965,6959,439,504
112,61,9237,5082,1528464,7926,5068,3000,444,2514
121,41,11825,8568,1460000,6309,7722,6960,477,364
123,435,7664,8569,1622188,2804,1477,6962,484,369
152,228,127,4427,578201,6217,2454,6972,342,450
407,90,6194,1829,1230000,411,6039,1205,1450,1132
423,176,11907,7962,1290000,3855,7785,7036,5246,2633
670,446,2818,2921,25068918,4464,2727,2456,2282,647
748,198,2295,2640,2020000,708,965,5642,2217,2750
806,271,12003,8682,381226,8024,7843,7114,7866,2101
913,323,5878,2269,1750000,2749,3506,82,3002,2304
960,247,12039,8703,10020000,8051,7867,7142,3154,8671
177,905.1997692,934.2385939,3276.744818,3457687.675,1139.897864,2939.142761,1370.069337,672.7508508,3702.468911
205,490.471295,2694.433809,2458.30754,43465543.26,6451.935512,4756.477774,1143.652323,755.6659316,551.805516
362,516.9645482,11580.84239,9299.984428,3214333.035,7699.061303,7807.006139,6865.225812,1223.569214,2414.345944
549,234.9446561,5344.682169,6930.382337,16857986.8,3662.651473,4523.709954,1357.627471,1429.767624,1378.456671
643,1179.087813,4304.243667,2867.799905,6766933.39,3014.688155,6826.382866,4013.420416,1024.567321,1728.211555
792,930.6971808,9538.760784,5643.579709,1055916.062,5793.669533,3613.590914,5945.958651,2790.04993,1582.62727
981,670.6266734,8634.253442,863.2247569,1648593.521,6311.677668,5215.316037,6049.11051,3321.591742,2232.932814
