sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L
4,11,7155,8512,842725,7355,5147,3623,4719,2029
27,361,9167,8555,2170000,4367,2422,267,4727,73
29,258,7428,8556,0,7911,2304,83,113,2487
37,617,9852,259,14150000,7913,7711,3528,143,111
38,159,6185,6773,1010000,2507,7712,6945,146,1239
48,474,8624,6705,289716,7916,7715,6512,183,148
76,258,3303,655,9120000,6038,5665,5420,292,8391
79,184,2907,4193,33730000,4559,1751,5178,303,237
88,31,8995,3919,1630000,6049,5987,6953,4743,262
100,266,668,3027,1790000,1082,2134,6955,398,306
102,322,7152,3795,4480000,5671,5901,6957,406,208
110,337,11033,7227,4050000,4748,6965,6959,439,504
112,61,9237,5082,1528464,7926,5068,3000,444,2514
121,41,11825,8568,1460000,6309,7722,6960,477,364
123,435,7664,8569,1622188,2804,1477,6962,484,369
152,228,127,4427,578201,6217,2454,6972,342,450
407,90,6194,1829,1230000,411,6039,1205,1450,1132
423,176,11907,7962,1290000,3855,7785,7036,5246,2633
670,446,2818,2921,25068918,4464,2727,2456,2282,647
748,198,2295,2640,2020000,708,965,5642,2217,2750
806,271,12003,8682,381226,8024,7843,7114,7866,2101
913,323,5878,2269,1750000,2749,3506,82,3002,2304
960,247,12039,8703,10020000,8051,7867,7142,3154,8671
177,975.8832312,806.5391245,3119.651205,3869692.344,999.2548099,2614.044031,1361.631286,712.4537796,3578.002548
205,581.5056914,2902.986219,2366.476696,39995030.72,6107.373141,4928.726281,1117.67079,698.5324745,594.1107957
362,555.2694645,12733.87854,8260.275248,3017428.25,8461.580404,7616.61098,7156.880357,1307.117721,2849.49577
549,254.9036096,4637.09665,7348.59289,16505520.91,4142.560479,4438.058684,1348.303751,1486.899056,1376.966096
643,1215.760378,3806.165082,2944.41157,7456247.862,2785.271091,5964.764006,4132.240923,1178.506857,1690.702111
792,811.7814581,10082.87954,5687.922561,1187937.957,5893.965913,3586.237828,6159.788033,2744.167943,1541.270756
981,662.9769782,7349.95115,942.5477499,1769683.585,5822.303128,5043.409864,6752.171369,3434.041271,2442.410889
