sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L
4,11,7155,8512,842725,7355,5147,3623,4719,2029
27,361,9167,8555,2170000,4367,2422,267,4727,73
29,258,7428,8556,0,7911,2304,83,113,2487
37,617,9852,259,14150000,7913,7711,3528,143,111
38,159,6185,6773,1010000,2507,7712,6945,146,1239
48,474,8624,6705,289716,7916,7715,6512,183,148
76,258,3303,655,9120000,6038,5665,5420,292,8391
79,184,2907,4193,33730000,4559,1751,5178,303,237
88,31,8995,3919,1630000,6049,5987,6953,4743,262
100,266,668,3027,1790000,1082,2134,6955,398,306
102,322,7152,3795,4480000,5671,5901,6957,406,208
110,337,11033,7227,4050000,4748,6965,6959,439,504
112,61,9237,5082,1528464,7926,5068,3000,444,2514
121,41,11825,8568,1460000,6309,7722,6960,477,364
123,435,7664,8569,1622188,2804,1477,6962,484,369
152,228,127,4427,578201,6217,2454,6972,342,450
407,90,6194,1829,1230000,411,6039,1205,1450,1132
423,176,11907,7962,1290000,3855,7785,7036,5246,2633
670,446,2818,2921,25068918,4464,2727,2456,2282,647
748,198,2295,2640,2020000,708,965,5642,2217,2750
806,271,12003,8682,381226,8024,7843,7114,7866,2101
913,323,5878,2269,1750000,2749,3506,82,3002,2304
960,247,12039,8703,10020000,8051,7867,7142,3154,8671
177,840.8504699,828.7716529,0,3818503.372,0,0,1295.269023,5282.675674,4456.735606
205,577.7761626,2788.81695,0,42469193.93,0,0,1319.488116,5539.202434,1085.747832
362,532.5980361,12355.28531,0,3215540.74,0,0,6996.550215,1775.434892,6718.783476
549,222.954915,4463.503989,0,15558400.31,0,0,1404.357326,4320.928032,5915.969208
643,1297.389805,3685.18161,0,6624574.866,0,0,3850.603703,6293.234747,7423.485102
792,937.9593259,9764.342087,5711.794539,1202856.79,6133.984674,3199.991742,6232.706171,2745.874374,1534.209954
981,575.8096652,7869.118211,858.9630021,1697204.535,5394.730873,5706.337109,5989.759692,2930.481072,2326.173602
