sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L
4,11,7155,8512,842725,7355,5147,3623,4719,2029
27,361,9167,8555,2170000,4367,2422,267,4727,73
29,258,7428,8556,0,7911,2304,83,113,2487
37,617,9852,259,14150000,7913,7711,3528,143,111
38,159,6185,6773,1010000,2507,7712,6945,146,1239
48,474,8624,6705,289716,7916,7715,6512,183,148
76,258,3303,655,9120000,6038,5665,5420,292,8391
79,184,2907,4193,33730000,4559,1751,5178,303,237
88,31,8995,3919,1630000,6049,5987,6953,4743,262
100,266,668,3027,1790000,1082,2134,6955,398,306
102,322,7152,3795,4480000,5671,5901,6957,406,208
110,337,11033,7227,4050000,4748,6965,6959,439,504
112,61,9237,5082,1528464,7926,5068,3000,444,2514
121,41,11825,8568,1460000,6309,7722,6960,477,364
123,435,7664,8569,1622188,2804,1477,6962,484,369
152,228,127,4427,578201,6217,2454,6972,342,450
407,90,6194,1829,1230000,411,6039,1205,1450,1132
423,176,11907,7962,1290000,3855,7785,7036,5246,2633
670,446,2818,2921,25068918,4464,2727,2456,2282,647
748,198,2295,2640,2020000,708,965,5642,2217,2750
806,271,12003,8682,381226,8024,7843,7114,7866,2101
913,323,5878,2269,1750000,2749,3506,82,3002,2304
960,247,12039,8703,10020000,8051,7867,7142,3154,8671
177,992.8780748,854.7427778,3227.415165,4032378.847,1171.732066,563.41995,1283.866458,651.3558328,4019.866046
205,272.8757748,2578.077416,2320.588077,40695494.15,6234.527781,5117.952277,1104.537626,786.5721505,667.6018612
362,547.8861435,11567.94655,7996.268818,3304266.618,8362.20126,7815.295676,6423.361792,1277.888325,2788.910067
549,28.95887863,5113.527096,7243.927165,16523072.31,3655.499173,2699.846431,1524.70135,1290.859937,1461.816114
643,938.4773949,3805.549749,3185.091326,7125488.211,3015.810714,6553.385923,4177.524249,1108.797832,1742.546678
792,812.066188,9668.513429,6321.491209,0,6061.196,3555.383486,6619.737659,2766.830312,1568.72635
981,576.8326618,8153.185843,924.8496814,0,6134.982056,5930.624698,6172.585592,3091.215866,2386.23302
