sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L
4,11,7155,8512,842725,7355,5147,3623,4719,2029
27,361,9167,8555,2170000,4367,2422,267,4727,73
29,258,7428,8556,0,7911,2304,83,113,2487
37,617,9852,259,14150000,7913,7711,3528,143,111
38,159,6185,6773,1010000,2507,7712,6945,146,1239
48,474,8624,6705,289716,7916,7715,6512,183,148
76,258,3303,655,9120000,6038,5665,5420,292,8391
79,184,2907,4193,33730000,4559,1751,5178,303,237
88,31,8995,3919,1630000,6049,5987,6953,4743,262
100,266,668,3027,1790000,1082,2134,6955,398,306
102,322,7152,3795,4480000,5671,5901,6957,406,208
110,337,11033,7227,4050000,4748,6965,6959,439,504
112,61,9237,5082,1528464,7926,5068,3000,444,2514
121,41,11825,8568,1460000,6309,7722,6960,477,364
123,435,7664,8569,1622188,2804,1477,6962,484,369
152,228,127,4427,578201,6217,2454,6972,342,450
407,90,6194,1829,1230000,411,6039,1205,1450,1132
423,176,11907,7962,1290000,3855,7785,7036,5246,2633
670,446,2818,2921,25068918,4464,2727,2456,2282,647
748,198,2295,2640,2020000,708,965,5642,2217,2750
806,271,12003,8682,381226,8024,7843,7114,7866,2101
913,323,5878,2269,1750000,2749,3506,82,3002,2304
960,247,12039,8703,10020000,8051,7867,7142,3154,8671
177,989.4159259,945.4591954,3266.109117,3927053.47,999.9346597,2750.402942,1436.218802,678.4693941,3418.995903
205,559.183118,2635.932975,2384.430772,38780494.82,5687.171119,4292.072654,1249.697096,727.3685575,604.1519618
362,499.5928369,11262.24945,8619.165985,2853758.1,8279.561004,8173.603158,7073.612603,1263.34492,2375.05106
549,267.9053644,4545.745233,7549.258493,15574624.96,3786.492724,2652.217495,1275.781038,1455.239557,1598.458434
643,1212.583631,4274.74076,2671.37688,7040274.275,2944.199536,6306.312108,4148.758961,1140.621056,1694.907859
792,913.0598438,9074.999989,6297.192537,983443.1447,6600.466556,3237.785363,6259.229383,2445.620566,1580.038355
981,592.813789,7930.639988,856.5752164,1804916.122,5576.293105,5122.017609,6332.00009,3160.18653,2424.75555
