entity,brand,num,condition,day
6_1,Nikon,26.104986120000003,Preset;Autos,1.0
13_1,Nikon,17.4810534,Daylight;Sunny;Fine;Flash;Fluorescent;Incandescent;Shade;Sunlight;Tungsten;Cloudy,0.6666666666666667
18_1,Canon,9.320141053333336,Daylight;Shade;Cloudy;Tungsten Light;White Fluorescent LightFlashCustomColor Temperature Setting,0.6666666666666667
19_1,Nikon,17.021901600000003,Preset;Auto,0.6666666666666667
23_1,Canon,12.171180625000002,Preset;User Defined;Color Temperature Setting;White Balance Correction and White Balance Bracketing;Available Auto,0.8333333333333334
41_1,Nikon,12.116618391666668,Auto,0.6666666666666667
44_1,Nikon,16.97071843166667,Preset;Auto,1.0
48_1,Canon,12.44340008,Daylight;Sunny;Flash;Fluorescent;Tungsten;Cloudy,0.6666666666666667
570_1,Nikon,34.07620968,Daylight;Sunny;Flash;Fluorescent;Incandescent;Shade;Tungsten;Cloudy,0.6666666666666667
58_1,Nikon,10.67276466,Cloudy;Daylight;Sunny;Flash;Fluorescent;Incandescent;Shade;Sunlight;Sunny;Tungsten;Artificial,0.6666666666666667
65_1,Fujifilm,14.77601053,Sunny;Shade,0.6666666666666667
67_1,Canon,14.85500566,Cloudy;Daylight;Sunny;Fluorescent;Artificial,0.6666666666666667
69_1,Sony,32.97253955,Daylight;Sunny;Shade;Underwater;Cloud,0.6666666666666667
70_1,Panasonic,13.06127191,Daylight;Sunny;Incandescent;Shade;Cloudy,0.6666666666666667
75_1,Nikon,11.302845565,incandescent;fluorescent;direct sunlight;flash;cloudy;shade;preset manual white balance;color temperature selection;Auto,0.8333333333333334
76_1,Nikon,24.42504462,Sunlightly,0.6666666666666667
83_1,Nikon,3.4497045366666668,Auto,0.5000000000000001
88_1,Sony,18.71933265,Daylight;flash;Cloudy,0.6666666666666667
96_1,Canon,13.577634041666666,preset;user-define;color temperature setting;With flash color temperature information transmission;Auto,0.8333333333333334
101_1,Canon,15.152938406666667,Preset;User Defined;Color Temperature Setting;White Balance Correction and White Balance Bracketing;Auto,1.0
