entity,brand,screen_type,supported_aspect_ratio,response_time(ms),screen_size_diagonal,day
22_2,Philips Electronics,LCD Monitor,5:04,5.086082245301426,48.921482997327274,1.0
25_2,Philips Electronics,LCD Monitor,16:10,4.0424009900266125,45.751195132072326,0.8350297155299801
27_2,Philips Electronics,LCD Monitor,16:09,4.933434904662305,53.80269303444137,1.0
28_2,Philips Electronics,LCD Monitor,16:09,4.97259600462236,55.524506668827144,1.0
32_2,Philips Electronics,LCD Monitor,16:09,4.456990101104052,53.76894851189836,0.8614200097791891
33_2,Philips Electronics,LCD Monitor,16:09,2.855210604397649,60.263373628400394,1.0
39_2,Philips Electronics,Brilliance LCD Monitor,16:10,4.102702970264297,66.10527952403558,1.0
40_2,Philips Electronics,Monitor,16:09,4.844621096966511,70.22052727064296,1.0
41_2,Philips Electronics,LCD Monitor,16:08,4.2904252547899056,57.40839924996015,0.8614200097791891
62_2,Philips Electronics,LCD Monitor,16:09,12.833117372162071,62.85491374574373,1.0
88_2,iiyama North America,Brilliance LCD Monitor,16:09,3.6049663647637944,58.28416444804349,1.0
103_2,Hannspree,LCD Monitor,16:09,4.59528031399902,52.11800114774713,1.0
128_2,Asus,LCD Monitor,16:10,6,60.7452146,1
132_2,Asus,LCD Monitor,21:09,5.165532871307396,71.78144207890666,1.0
133_2,Asus,Brilliance LCD Monitor,16:09,7.607894138221777,78.96051504094766,1.0
168_2,Asus,LCD Monitor,16:09,2.807501138140103,71.44635105353352,1.0
171_2,Asus,LCD Monitor,16:09,1.882792081,63.67587246,1
186_2,Asus,Monitor,16:09,4.425233987518775,56.80677643121467,1.0
190_2,Asus,Brilliance LCD Monitor,16:09,4.910218198191498,68.20078930874469,1.0
193_2,iiyama North America,Brilliance LCD Monitor,16:09,5.235587873880144,62.02456924325994,1.0
22_1,Philips Electronics,LCD Monitor,5:04,5,0,0.8614200097791891
25_1,Philips Electronics,LCD Monitor,16:10,5,0,1.0
27_1,Philips Electronics,LCD Monitor,16:09,5,0,1.0
28_1,Philips Electronics,LCD Monitor,16:09,5,0,1.0
32_1,Philips Electronics,LCD Monitor,16:09,5,0,1.0
33_1,Philips Electronics,LCD Monitor,16:09,5,0,1.0
39_1,Philips Electronics,LCD Monitor,16:09,5,0,1.0
40_1,Philips Electronics,LCD Monitor,16:09,5,0,1.0
41_1,Philips Electronics,LCD Monitor,16:09,5,0,1.0
62_1,Philips Electronics,LCD Monitor,16:10,5,0,1.0
88_1,iiyama North America,LCD Monitor,16:09,2,0,1.0
103_1,Hannspree,LCD Monitor,16:09,5,0,1.0
128_1,Asus,LCD Monitor,16:10,5,0,1.0
132_1,Asus,LCD Monitor,21:09,5,0,1.0
133_1,Asus,LCD Monitor,16:09,5,0,1.0
168_1,Asus,LCD Monitor,16:09,2,0,1.0
171_1,Asus,LCD Monitor,16:09,2,0,1.0
186_1,Asus,LCD Monitor,16:10,5,0,1.0
190_1,Asus,LCD Monitor,16:09,5,0,1.0
193_1,iiyama North America,LCD Monitor,16:09,5,0,1.0
22_3,Philips Electronics,LED Monitor,5:04,5,0,1.0
