entity,brand,num,condition,day
6_1,Nikon,26.10498612,Preset;Autos,1.0
13_1,Nikon,17.4810534,Daylight;Sunny;Fine;Flash;Fluorescent;Incandescent;Shade;Sunlight;Tungsten;Cloudy,0.7015951764175219
18_1,Canon,10.016369314931147,Daylight;Sunny;Flash;Fluorescent;Halogen;Incandescent;Shade;Tungsten;Cloud,0.7015951764175219
19_1,Nikon,17.422378737209637,Flash;Fluorescent,0.6875848736540179
23_1,Canon,12.476242309194392,Daylight;Sunny;Fine;Flash;Fluorescent;Shade;Tungsten;Underwater;Cloudy,0.8357512983693565
41_1,Nikon,12.984225991300233,Flash;Fluorescent;Incandescent;Shade;Sunlight;Sunny;Tungsten;Cloudy,0.6855128995022169
44_1,Nikon,17.436779968839826,Preset;Auto,1.0
48_1,Canon,12.44340008,Daylight;Sunny;Flash;Fluorescent;Tungsten;Cloudy,0.7015951764175219
570_1,Nikon,34.07620968,Daylight;Sunny;Flash;Fluorescent;Incandescent;Shade;Tungsten;Cloudy,0.7015951764175219
58_1,Nikon,10.67276466,Cloudy;Daylight;Sunny;Flash;Fluorescent;Incandescent;Shade;Sunlight;Sunny;Tungsten;Artificial,0.7015951764175219
65_1,Fujifilm,14.77601053,Sunny;Shade,0.7015951764175219
67_1,Canon,14.85500566,Cloudy;Daylight;Sunny;Fluorescent;Artificial,0.7015951764175219
69_1,Sony,32.97253955,Daylight;Sunny;Shade;Underwater;Cloud,0.7015951764175219
70_1,Panasonic,13.06127191,Daylight;Sunny;Incandescent;Shade;Cloudy,0.7015951764175219
75_1,Nikon,11.668482133313713,incandescent;fluorescent;direct sunlight;flash;cloudy;shade;preset manual white balance;color temperature selection;Auto,0.8357512983693565
76_1,Nikon,24.42504462,Sunlightly,0.7015951764175219
83_1,Nikon,3.469053145032195,Auto,0.49956814537262634
88_1,Sony,18.71933265,Daylight;flash;Cloudy,0.7015951764175219
96_1,Canon,13.90582452208046,Daylight;Sunny;Flash;Fluorescent;Tungsten;Cloudy,0.8518335752846613
101_1,Canon,15.542622382020163,Preset;User Defined;Color Temperature Setting;White Balance Correction and White Balance Bracketing;Auto,1.0
