entity,Domain,Conditions,Humidity,day
2.0,Austin,Rain;Mist,93.0,1.0
5.0,Austin,Rain;Light Rain,93.0,1.0
10.0,Austin,Rain,93.0,1.0
13.0,Austin,Cloudy;Overcast,81.0,1.0
25.0,Austin,Cloudy,81.0,1.0
31.0,Austin,Cloudy,84.0,1.0
35.0,Austin,Cloudy;Overcast,81.0,1.0
38.0,Austin,Cloudy,85.0,1.0
39.0,Austin,Cloudy,87.0,1.0
43.0,Austin,Cloudy;Overcast;Showers,93.0,1.0
50.0,Austin,Cloudy;Fog;Haze,81.0,1.0
60.0,Austin,Overcast,85.0,1.0
91.0,Austin,Not totally Cloudy;Partly Cloudy,64.0,1.0
104.0,Austin,Clear;Not totally Sunny,80.0,1.0
112.0,Austin,Sunny;Clear,53.0,1.0
130.0,Austin,Cloudy,88.0,1.0
132.0,Austin,Cloudy,88.0,1.0
145.0,Austin,Cloudy,81.0,1.0
149.0,Austin,Rain;Light Rain,93.0,1.0
154.0,Austin,Cloudy;Overcast;Showers,93.0,1.0
156.0,Austin,Rain;Light Rain,100.0,1.0
167.0,Austin,Cloudy;Fog;Fog And Mist;Light Rain;Light Rain Mist,100.0,1.0
174.0,Austin,Mist/Fog,93.0,1.0
205.0,Austin,Fog;Overcast;Showers;Mist,93.0,1.0
209.0,Austin,Fog;Overcast;Rain,93.0,1.0
251.0,Austin,Mist/Fog,86.0,1.0
254.0,Austin,Mist/Fog,86.0,1.0
257.0,Baltimore,Overcast with Haze,80.0,1.0
259.0,Baltimore,Cloudy,76.0,1.0
273.0,Baltimore,Rain;Light Rain,87.0,1.0
275.0,Baltimore,Rain,93.0,1.0
280.0,Baltimore,Rain;Light Rain,100.0,1.0
302.0,Baltimore,Overcast,80.0,1.0
314.0,Baltimore,Mist/Light Rain Fog,93.0,1.0
315.0,Baltimore,Mist/Light Rain Fog,90.0,1.0
324.0,Baltimore,Mostly Cloudy;Fair;Clean,43.0,1.0
342.0,Baltimore,Clear,52.0,1.0
376.0,Baltimore,Fair,43.0,1.0
382.0,Baltimore,A Few Clouds,57.0,1.0
398.0,Baltimore,Overcast,40.0,1.0
407.0,Charlotte,Cloudy;Overcast,36.0,1.0
408.0,Charlotte,Cloudy;Overcast,36.0,1.0
428.0,Charlotte,Snow;Fair,79.0,1.0
441.0,Charlotte,Light Snow;Flurries;Light,80.0,1.0
462.0,Charlotte,Sunny;Clear,33.0,1.0
467.0,Charlotte,Sunny;Clear,37.0,1.0
483.0,Charlotte,Clear,61.0,1.0
496.0,Charlotte,Mainly Cloudy,65.0,1.0
498.0,Charlotte,Partly Cloudy,60.0,1.0
517.0,Charlotte,Partly Cloudy;Scattered Clouds;Mainly Sunny,55.0,1.0
528.0,Charlotte,Mostly Cloudy;Clean;Intermittent Clouds,81.0,1.0
535.0,Charlotte,Cloudy;Haze,81.0,1.0
552.0,Charlotte,Mostly Cloudy,61.0,1.0
565.0,Charlotte,Overcast,75.0,1.0
600.0,Charlotte,Cloudy;Overcast;Mist,86.0,1.0
