entity,Domain,Conditions,Humidity,day
5,Austin,moderate rain,93,1
10,Austin,moderate rain,93,1
13,Austin,mostly cloudy,81,1
25,Austin,mostly cloudy,80,1
31,Austin,mostly cloudy,80,1
35,Austin,mostly cloudy,87,1
38,Austin,mostly cloudy,87,1
39,Austin,mostly cloudy,87,1
43,Austin,mostly cloudy,93,1
50,Austin,mostly cloudy,81,1
60,,,,
91,Austin,clear sky,64,1
104,Austin,clear sky,80,1
112,Austin,clear sky,61,1
130,Austin,mostly cloudy,86,1
132,Austin,mostly cloudy,86,1
145,Austin,mostly cloudy,80,1
149,Austin,moderate rain,93,1
154,Austin,mostly cloudy,93,1
156,Austin,light rain,93,1
167,Austin,mostly cloudy,100,1
174,,,,
205,Austin,mostly cloudy,100,1
209,Austin,light rain,100,1
251,,,,
254,,,,
257,,,,
259,Austin,mostly cloudy,77,1
273,Austin,light rain,87,1
275,Austin,light rain,93,1
280,Austin,light rain,93,1
302,,,,
314,,,,
315,,,,
324,Baltimore,normal,38,1
342,Baltimore,normal,43,1
376,,,,
382,,,,
398,,,,
407,Baltimore,normal,30,1
408,Baltimore,normal,33,1
428,Baltimore,normal,79,1
441,Baltimore,normal,73,1
462,Baltimore,normal,28,1
467,Baltimore,normal,34,1
483,Baltimore,normal,51,1
496,,,,
498,,,,
517,Baltimore,normal,47,1
528,Baltimore,normal,74,1
535,Baltimore,normal,69,1
552,,,,
565,,,,
600,Baltimore,normal,80,1
611,,,,
625,,,,
646,,,,
649,,,,
655,,,,
660,,,,
669,,,,
671,,,,
673,,,,
676,,,,
684,,,,
692,,,,
731,,,,
734,,,,
746,,,,
756,,,,
768,,,,
774,,,,
776,,,,
789,,,,
791,,,,
798,,,,
801,,,,
831,,,,
837,,,,
843,,,,
848,,,,
852,,,,
859,,,,
908,,,,
961,Charlotte,clear sky,45,1
965,Charlotte,clear sky,44,1
997,Charlotte,clear sky,86,1
1000,Charlotte,clear sky,86,1
1001,Charlotte,clear sky,93,1
1011,Charlotte,clear sky,34,1
1074,Charlotte,mostly cloudy,80,1
1080,Charlotte,mostly cloudy,86,1
1083,Charlotte,mostly cloudy,86,1
1084,Charlotte,mostly cloudy,79,1
1086,Charlotte,mostly cloudy,73,1
1107,Charlotte,clear sky,47,1
1113,Charlotte,clear sky,87,1
1152,Charlotte,clear sky,56,1
1154,Charlotte,clear sky,34,1
1166,Charlotte,mostly cloudy,60,1
1183,Charlotte,mostly cloudy,93,1
1224,Charlotte,mostly cloudy,93,1
1226,Charlotte,mostly cloudy,93,1
1234,Charlotte,mostly cloudy,100,1
1237,Charlotte,mostly cloudy,93,1
1239,Charlotte,mostly cloudy,100,1
1240,Charlotte,mostly cloudy,100,1
1286,Chicago,mostly cloudy,51,1
1288,Chicago,mostly cloudy,55,1
1294,Chicago,mostly cloudy,49,1
1298,Chicago,mostly cloudy,62,1
1304,Chicago,clear sky,58,1
1308,Chicago,clear sky,62,1
1313,Chicago,mostly cloudy,67,1
1317,Chicago,mostly cloudy,62,1
1318,Chicago,mostly cloudy,62,1
1331,Chicago,mostly cloudy,55,1
1333,,,,
1335,,,,
1341,,,,
1342,,,,
1343,,,,
1350,,,,
1365,Chicago,mostly cloudy,62,1
1388,Chicago,clear sky,58,1
1393,Chicago,clear sky,62,1
1403,Chicago,mostly cloudy,68,1
1406,Chicago,mostly cloudy,73,1
1411,Chicago,mostly cloudy,73,1
1416,Chicago,clear sky,79,1
1438,Chicago,clear sky,74,1
1440,Chicago,mostly cloudy,74,1
1450,,,,
1462,,,,
1468,,,,
1472,Chicago,clear sky,61,1
1486,Chicago,light snow,93,1
1503,Chicago,mostly cloudy,74,1
1507,,,,
1546,Chicago,mostly cloudy,80,1
1557,Chicago,mostly cloudy,79,1
1570,,,,
1573,,,,
1583,,,,
1588,,,,
1611,Columbus,clear sky,56,1
1614,Columbus,clear sky,52,1
1631,Columbus,clear sky,73,1
1633,Columbus,clear sky,79,1
1641,Columbus,clear sky,86,1
2091,,,,
2152,,,,
2161,,,,
2226,,,,
2951,,,,
3017,El Paso,mostly cloudy,81,1
3194,,,,
3512,,,,
3513,,,,
3584,,,,
3773,,,,
3775,,,,
3839,,,,
4012,,,,
4136,,,,
4149,,,,
4150,,,,
4153,,,,
4219,,,,
4231,,,,
4244,,,,
4462,,,,
4866,,,,
4868,,,,
4934,Los Angeles,clear sky,82,1
4981,,,,
5036,,,,
5050,,,,
5185,,,,
5418,,,,
5419,,,,
5619,,,,
7413,,,,
7416,,,,
7422,,,,
7733,,,,
8173,,,,
8178,,,,
8180,,,,
8297,,,,
9130,,,,
1874,Columbus,mostly cloudy,86,1
4186,Jacksonville,mostly cloudy,76,1
4484,Las Vegas,mostly cloudy,70,1
4486,Las Vegas,mostly cloudy,70,1
4697,Las Vegas,mostly cloudy,53,1
4703,Las Vegas,mostly cloudy,35,1
4739,Las Vegas,mostly cloudy,33,1
5928,,,,
6914,Philadelphia,clear sky,37,1
8168,,,,
9584,,,,
4121,Indianapolis,light snow,80,1
5643,Milwaukee,light snow,86,1
6932,Philadelphia,clear sky,73,1
7241,Phoenix,mostly cloudy,42,1
7387,Portland,clear sky,49,1
8480,San Francisco,mostly cloudy,82,1
1871,Columbus,mostly cloudy,80,1
2010,Dallas,light rain,88,1
2014,Dallas,mostly cloudy,80,1
2024,Dallas,mostly cloudy,80,1
2026,Dallas,mostly cloudy,74,1
2047,Dallas,mostly cloudy,80,1
2885,El Paso,mostly cloudy,86,1
2889,El Paso,mostly cloudy,80,1
2895,El Paso,clear sky,65,1
2969,El Paso,clear sky,61,1
2974,El Paso,clear sky,75,1
2995,El Paso,mostly cloudy,43,1
3002,El Paso,clear sky,65,1
3024,El Paso,mostly cloudy,47,1
3026,El Paso,mostly cloudy,41,1
3291,Fort Worth,mostly cloudy,80,1
3296,Fort Worth,mostly cloudy,74,1
3302,Fort Worth,mostly cloudy,74,1
3307,Fort Worth,mostly cloudy,74,1
3314,Fort Worth,mostly cloudy,74,1
3316,Fort Worth,mostly cloudy,74,1
3319,Fort Worth,mostly cloudy,80,1
3324,Fort Worth,mostly cloudy,86,1
3343,Fort Worth,mostly cloudy,80,1
3534,Houston,mostly cloudy,82,1
3856,Indianapolis,mostly cloudy,62,1
3951,Indianapolis,mostly cloudy,54,1
3954,Indianapolis,clear sky,54,1
3980,Indianapolis,clear sky,68,1
3983,Indianapolis,clear sky,58,1
4306,Jacksonville,mostly cloudy,66,1
4584,Las Vegas,clear sky,70,1
4888,Los Angeles,clear sky,59,1
4899,Los Angeles,clear sky,82,1
4900,Los Angeles,clear sky,82,1
4938,Los Angeles,clear sky,87,1
4940,Los Angeles,clear sky,76,1
4941,Los Angeles,clear sky,63,1
4942,Los Angeles,clear sky,63,1
4944,Los Angeles,clear sky,45,1
4993,Los Angeles,clear sky,71,1
5440,Milwaukee,clear sky,46,1
5446,Milwaukee,clear sky,55,1
5455,Milwaukee,clear sky,37,1
5526,Milwaukee,clear sky,57,1
5527,Milwaukee,clear sky,62,1
5534,Milwaukee,mostly cloudy,57,1
5548,Milwaukee,light snow,86,1
5573,Milwaukee,mostly cloudy,72,1
5581,Milwaukee,clear sky,45,1
5868,Nashville,mostly cloudy,74,1
5873,Nashville,mostly cloudy,74,1
5888,Nashville,clear sky,86,1
5905,Nashville,clear sky,44,1
5953,Nashville,mostly cloudy,70,1
6866,Philadelphia,clear sky,26,1
6910,Philadelphia,mostly cloudy,60,1
7048,Phoenix,clear sky,87,1
7052,Phoenix,clear sky,77,1
7055,Phoenix,mostly cloudy,63,1
7126,Phoenix,clear sky,43,1
7131,Phoenix,clear sky,59,1
7146,Phoenix,mostly cloudy,54,1
7150,Phoenix,mostly cloudy,36,1
7151,Phoenix,mostly cloudy,36,1
7152,Phoenix,mostly cloudy,34,1
7449,Portland,clear sky,37,1
7464,Portland,clear sky,56,1
7477,Portland,mostly cloudy,79,1
7485,Portland,light snow,74,1
7497,Portland,mostly cloudy,59,1
7553,Portland,mostly cloudy,65,1
8009,San Diego,mostly cloudy,76,1
8100,San Diego,clear sky,82,1
8104,San Diego,mostly cloudy,82,1
8110,San Diego,clear sky,63,1
8111,San Diego,clear sky,63,1
8123,San Diego,clear sky,77,1
8135,San Diego,clear sky,82,1
8140,San Diego,clear sky,77,1
8143,San Diego,clear sky,67,1
8649,San Jose,mostly cloudy,93,1
8969,Seattle,mostly cloudy,70,1
9052,Seattle,mostly cloudy,58,1
9066,Seattle,light rain,93,1
9069,Seattle,mostly cloudy,87,1
9076,Seattle,light rain,87,1
9079,Seattle,mostly cloudy,93,1
9084,Seattle,mostly cloudy,93,1
9423,Washington,clear sky,31,1
9425,,Sunny;Clear;Overcast,30,1
