entity,Domain,Conditions,Humidity,day
5,Austin,Short term forecastRain,93,1
10,Austin,Weather WarningsCloudy,93,1
13,Austin,Short term forecastMostly Cloudy,81,1
25,Austin,Fog,86,1
31,Austin,Cloudy,86,1
35,Austin,Cloudy,80,1
38,Austin,Short term forecastCloudy,80,1
39,Austin,Short term forecastFog,87,1
43,Austin,Short term forecastFog,93,1
50,Austin,Short term forecastHaze,81,1
60,,,,
91,Austin,Partly Cloudy,64,1
104,Austin,Clear,69,1
112,Austin,Clear,52,1
130,Austin,Cloudy,93,1
132,Austin,Cloudy,86,1
145,Austin,Cloudy,80,1
149,Austin,Short term forecastRain,93,1
154,Austin,Short term forecastFog,93,1
156,Austin,Short term forecastRain,100,1
167,Austin,Short term forecastRain,93,1
174,,,,
205,Austin,Short term forecastFog,93,1
209,Austin,Fog,93,1
251,,,,
254,,,,
257,,,,
259,Austin,Short term forecastHaze,76,1
273,Austin,Rain,87,1
275,Austin,Short term forecastRain,93,1
280,Austin,Weather WarningsRain,100,1
302,,,,
314,,,,
315,,,,
324,Baltimore,Mostly Cloudy,42,1
9584,,,,
1393,Chicago,Mostly Cloudy,68,1
1403,Chicago,Cloudy,73,1
1406,Chicago,Mostly Cloudy,73,1
1411,Chicago,Mostly Cloudy,79,1
1416,Chicago,Mostly Sunny,79,1
1472,Chicago,Mostly Sunny,61,1
2010,Dallas,Weather WarningsCloudy,80,1
2014,Dallas,Flood warningCloudy,80,1
2024,Dallas,Flood warningCloudy,74,1
2026,Dallas,Flood warningCloudy,74,1
2047,Dallas,Flood warningCloudy,86,1
2110,Dallas,Short term forecastRain,88,1
2112,Dallas,Short term forecastCloudy,88,1
2648,Detroit,Clear,53,1
2649,Detroit,Clear,57,1
2650,Detroit,Clear,62,1
2672,Detroit,Partly Cloudy,62,1
2685,Detroit,Clear,79,1
2687,Detroit,Clear,79,1
2691,Detroit,Clear,85,1
2885,El Paso,Cloudy,86,1
2889,El Paso,Mostly Cloudy,80,1
2895,El Paso,Mostly Sunny,61,1
2969,El Paso,Clear,61,1
2974,El Paso,Clear,75,1
2995,El Paso,Cloudy,43,1
3002,El Paso,Partly Cloudy,65,1
3017,El Paso,Cloudy,81,1
3024,El Paso,Mostly Cloudy,41,1
3026,El Paso,Mostly Cloudy,41,1
3209,Fort Worth,Short term forecastRain,87,1
3291,Fort Worth,Short term forecastCloudy,80,1
3296,Fort Worth,Cloudy,74,1
3302,Fort Worth,Cloudy,74,1
3307,Fort Worth,Cloudy,74,1
3314,Fort Worth,Cloudy,74,1
3316,Fort Worth,Cloudy,80,1
3319,Fort Worth,Cloudy,80,1
3324,Fort Worth,Cloudy,86,1
3343,Fort Worth,Cloudy,80,1
3534,Houston,Cloudy,87,1
3608,Houston,Cloudy,81,1
3623,Houston,Cloudy,75,1
3625,Houston,Cloudy,69,1
3627,Houston,Cloudy,75,1
3632,Houston,Cloudy,65,1
3634,Houston,Cloudy,65,1
3641,Houston,Cloudy,80,1
3643,Houston,Cloudy,80,1
3645,Houston,Cloudy,75,1
3650,Houston,Cloudy,80,1
3659,Houston,Cloudy,75,1
3666,Houston,Mostly Cloudy,70,1
3856,Indianapolis,Mostly Cloudy,58,1
3951,Indianapolis,Partly Cloudy,54,1
3954,Indianapolis,Partly Cloudy,54,1
3980,Indianapolis,Clear,68,1
3983,Indianapolis,Clear,59,1
4178,Jacksonville,Clear,62,1
4259,Jacksonville,Short term forecastClear,94,1
4280,Jacksonville,Cloudy,94,1
4292,Jacksonville,Cloudy,81,1
4306,Jacksonville,Cloudy,70,1
4584,Las Vegas,Clear,81,1
4672,Las Vegas,Clear,53,1
4800,Los Angeles,Clear,72,1
4810,Los Angeles,Clear,58,1
4815,Los Angeles,Clear,37,1
4888,Los Angeles,High Surf AdvisoryClear,59,1
4899,Los Angeles,High Surf AdvisoryHaze,82,1
4900,Los Angeles,High Surf AdvisoryHaze,82,1
4934,Los Angeles,Coastal Flood StatementClear,87,1
4938,Los Angeles,Coastal Flood StatementHaze,87,1
4940,Los Angeles,Coastal Flood StatementHaze,62,1
4941,Los Angeles,Coastal Flood StatementHaze,62,1
4942,Los Angeles,Coastal Flood StatementClear,51,1
4944,Los Angeles,Coastal Flood StatementHaze,48,1
4993,Los Angeles,Clear,66,1
5132,Memphis,Weather WarningsRain,86,1
5209,Memphis,Weather WarningsRain,86,1
5214,Memphis,Weather WarningsFog,93,1
5229,Memphis,Cloudy,86,1
5248,Memphis,Freezing Fog AdvisoryClear,86,1
5263,Memphis,Partly Cloudy,69,1
5312,Memphis,Winter storm watchCloudy,70,1
5440,Milwaukee,Mostly Sunny,47,1
5446,Milwaukee,Partly Cloudy,60,1
5455,Milwaukee,Partly Cloudy,49,1
5526,Milwaukee,Partly Cloudy,62,1
5527,Milwaukee,Partly Cloudy,62,1
5534,Milwaukee,Cloudy,57,1
5548,Milwaukee,Short term forecastSnow,86,1
5573,Milwaukee,Mostly Cloudy,73,1
5581,Milwaukee,Mostly Sunny,46,1
5765,Nashville,Weather WarningsCloudy,59,1
5768,Nashville,Weather WarningsSnow,54,1
5868,Nashville,Short term forecastCloudy,74,1
5873,Nashville,Weather WarningsCloudy,74,1
5888,Nashville,Special weather statementClear,79,1
5905,Nashville,Clear,44,1
5953,Nashville,Winter storm watchCloudy,75,1
6724,Philadelphia,Clear,41,1
6728,Philadelphia,Mostly Cloudy,45,1
6824,Philadelphia,Cloudy,42,1
6833,Philadelphia,Special weather statementSnow,79,1
6841,Philadelphia,Winter Weather AdvisoryCloudy,49,1
6850,Philadelphia,Partly Cloudy,53,1
6866,Philadelphia,Clear,37,1
6910,Philadelphia,Cloudy,64,1
7048,Phoenix,Partly Cloudy,87,1
7052,Phoenix,Partly Cloudy,76,1
7055,Phoenix,Partly Cloudy,55,1
7126,Phoenix,Partly Cloudy,45,1
7131,Phoenix,Partly Cloudy,59,1
7146,Phoenix,Mostly Cloudy,54,1
7150,Phoenix,Mostly Cloudy,36,1
7151,Phoenix,Mostly Cloudy,34,1
7152,Phoenix,Mostly Cloudy,34,1
7179,Phoenix,Mostly Cloudy,58,1
7182,Phoenix,Mostly Cloudy,42,1
7183,Phoenix,Partly Cloudy,39,1
7375,Portland,Cloudy,62,1
7449,Portland,Rain,76,1
7464,Portland,Cloudy,81,1
7477,Portland,Cloudy,81,1
7485,Portland,Cloudy,93,1
7497,Portland,Fog,100,1
7553,Portland,Cloudy,66,1
7691,San Antonio,Short term forecastMostly Cloudy,81,1
7765,San Antonio,Clear,57,1
7776,San Antonio,Clear,69,1
7778,San Antonio,Clear,74,1
7802,San Antonio,Clear,75,1
7811,San Antonio,Cloudy,86,1
7824,San Antonio,Cloudy,80,1
8009,San Diego,Mostly Cloudy,76,1
8100,San Diego,High Surf AdvisoryFog,87,1
8104,San Diego,High Surf AdvisoryFog,82,1
8110,San Diego,High Surf AdvisoryPartly Cloudy,63,1
8111,San Diego,High Surf AdvisoryPartly Cloudy,67,1
8123,San Diego,Partly Cloudy,76,1
8135,San Diego,Haze,82,1
8140,San Diego,Haze,76,1
8143,San Diego,Partly Cloudy,63,1
8336,San Francisco,Mostly Cloudy,71,1
8649,San Jose,Mostly Cloudy,93,1
8969,Seattle,Mostly Cloudy,70,1
9052,Seattle,Cloudy,71,1
9066,Seattle,Rain,93,1
9069,Seattle,Rain,87,1
9076,Seattle,Rain,87,1
9079,Seattle,Cloudy,87,1
9084,Seattle,Cloudy,93,1
9280,Washington,Partly Cloudy,42,1
9293,Washington,Cloudy,36,1
9296,Washington,Cloudy,33,1
9372,Washington,Winter Weather AdvisoryCloudy,39,1
9379,Washington,Winter Weather AdvisoryCloudy,42,1
9385,Washington,Weather WarningsSnow,79,1
9390,Washington,Weather WarningsSnow,73,1
9394,Washington,Weather WarningsSnow,79,1
9423,Washington,Clear,31,1
9425,Washington,Clear,29,1
