sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L
22.0,LCD Monitor,5:04,5.0,100.00,1.0
25.0,LCD Monitor,16:10,4.0,100.00,0.8
27.0,LCD Monitor,16:09,5.0,100.00,1.0
28.000000000000004,LCD Monitor,16:09,4.0,100.00,0.8
32.0,LCD Monitor,16:09,5.0,100.00,1.0
33.0,LCD Monitor,16:09,2.6000000000000005,100.00,1.0
39.0,LCD Monitor,16:09,4.7,100.00,1.0
40.0,LCD Monitor,16:09,4.0,100.00,0.8
41.00000000000001,LCD Monitor,16:09,5.0,100.00,1.0
62.0,LCD Monitor,16:10,14.000000000000002,100.00,1.0
88.0,LCD Monitor,16:09,2.0,100.00,1.0
103.0,LCD Monitor,16:09,5.0,100.00,1.0
128.0,LCD Monitor,16:10,6,100.00,1
132.0,LCD Monitor,21:09,5.0,100.00,1.0
133.0,LCD Monitor,16:09,8.0,100.00,1.0
168.0,LCD Monitor,16:09,2.0,100.00,1.0
171.0,LCD Monitor,16:09,2,100.00,1
186.0,LCD Monitor,16:10,5.0,100.00,1.0
190.0,LCD Monitor,16:09,5.0,100.00,1.0
193.0,LCD Monitor,16:09,4.0,100.00,0.8
