entity,brand,screen_type,supported_aspect_ratio,response_time(ms),screen_size_diagonal,day
22_2,Philips Electronics,LCD Monitor,5:04,5.097400166457995,48.67207110675648,1.0
25_2,Philips Electronics,LCD Monitor;LCD Monitor,16:10,4.0969304740485795,46.37719823910863,0.8392937934779642
27_2,Philips Electronics,LCD Monitor,16:09,4.931672311181812,53.99171138614627,1.0
28_2,Philips Electronics,TFT LCD 16.7 Million Colour;LED,16:09,4.068268136050655,45.37833524704914,0.8188315882909468
32_2,Philips Electronics,LCD Monitor,16:09,5.121321792417676,61.205996392185725,1.0
33_2,Philips Electronics,LCD Monitor,16:09,2.279590986792596,61.68325577035483,1.0
39_2,Philips Electronics,Brilliance LCD Monitor,16:09,4.628081101693574,67.33812050643965,1.0
40_2,Philips Electronics,TFT LCD Million Colour;TFT/LCD,16:09,3.9852556410351183,57.31993347711663,0.8188315882909468
41_2,Philips Electronics,TFT/LCD;TFT LCD 16.7 Million Colour;LCD Monitor,16:09,4.9707852174653295,67.04044448927344,1.0
62_2,Philips Electronics,IPS;IPS TFT LCD 16.7 Million Colour;LCD Monitor,16:09,13.98069618844573,60.814374771825435,1.0
88_2,iiyama North America,LCD;TN+Film;TFT Brilliance LCD 16.7 million Colour,16:09,2.0518388096218123,58.35991709749578,1.0
103_2,Hannspree,LCD Monitor;LED Backlight 16.7 Million Colour;LED,16:09,4.958963477603018,50.87882660140929,1.0
128_2,Asus,LCD Monitor,16:10,6,61,1
132_2,Asus,LCD Monitor,21:09,5.008561602881472,72.75713319168975,1.0
133_2,Asus,LCD Monitor;IGZO;Widescreen 1.07 Colour,16:09,7.9489455873287165,81.49304513572245,1.0
168_2,Asus,LCD Monitor;LCD;Monitor,16:09,1.9910239895686395,69.45172674308516,1.0
171_2,Asus,LCD Monitor,16:09,2,68.6,1
186_2,Asus,Monitor;LED 16.7 million Colour;LCD Monitor,16:10,4.798599009702681,55.237723103987655,1.0
