entity,brand,screen_type,supported_aspect_ratio,response_time(ms),screen_size_diagonal,day
22_2,Philips Electronics,LCD Monitor,5:04,5.099419820114555,48.70555846745076,1.0
25_2,Philips Electronics,LCD Monitor;LCD Monitor,16:10,4.071604840320689,46.087297517671615,0.8342030683767678
27_2,Philips Electronics,LCD Monitor,16:09,4.931276304170817,53.978409200274434,1.0
28_2,Philips Electronics,TFT LCD 16.7 Million Colour;LED,16:09,4.065199808947695,45.39436428107675,0.8180826006482049
32_2,Philips Electronics,LCD Monitor,16:09,5.124640270066231,61.20822422386508,1.0
33_2,Philips Electronics,LCD Monitor,16:09,2.2898079216479243,61.65926140053594,1.0
39_2,Philips Electronics,Brilliance LCD Monitor,16:09,4.628905948930948,67.28935061447025,1.0
40_2,Philips Electronics,TFT LCD Million Colour;TFT/LCD,16:09,3.9819884092316427,57.24961409041282,0.8180826006482049
41_2,Philips Electronics,TFT/LCD;TFT LCD 16.7 Million Colour;LCD Monitor,16:09,4.97084584028533,67.06885435057868,1.0
62_2,Philips Electronics,IPS;IPS TFT LCD 16.7 Million Colour;LCD Monitor,16:09,13.98197503167501,60.80588128839889,1.0
88_2,iiyama North America,LCD;TN+Film;TFT Brilliance LCD 16.7 million Colour,16:09,2.0511644381472074,58.34279018955565,1.0
103_2,Hannspree,LCD Monitor;LED Backlight 16.7 Million Colour;LED,16:09,4.956739983478932,50.88666716727129,1.0
128_2,Asus,LCD Monitor,16:10,6,61,1
132_2,Asus,LCD Monitor,21:09,5.0097058772375815,72.77611727391142,1.0
133_2,Asus,LCD Monitor;IGZO;Widescreen 1.07 Colour,16:09,7.946864933420539,81.48682392330329,1.0
168_2,Asus,LCD Monitor;LCD;Monitor,16:09,1.990308094730358,69.46410579152918,1.0
171_2,Asus,LCD Monitor,16:09,2,68.6,1
186_2,Asus,Monitor;LED 16.7 million Colour;LCD Monitor,16:10,4.798642733781981,55.26111573010013,1.0
190_2,Asus,Monitor;Widescreen IPS 16.7 Million Colour;Brilliance LCD Monitor,16:09,5.048928869523984,71.49082204471014,1.0
193_2,iiyama North America,LED Backlight LCD IPS Panel 16.7 million Colour;Brilliance LCD Monitor,16:09,4.247772654438519,48.99455812805584,0.8180826006482049
22_1,Philips Electronics,LCD Monitor;LCD Monitor;LCD,5:04,5,0,1.0
25_1,Philips Electronics,LCD Monitor;LCD Monitor,16:10,5,0,1.0
27_1,Philips Electronics,LCD Monitor;LCD Monitor;TFT Brilliance LCD 16.7 Million Colour,16:09,5,0,1.0
28_1,Philips Electronics,TFT LCD 16.7 Million Colour;LED,16:09,5,0,1.0
32_1,Philips Electronics,LCD Monitor;LCD Monitor;LED,16:09,5,0,1.0
33_1,Philips Electronics,LCD Monitor;LCD Monitor;TFT LCD 16.7 Million Colour,16:09,1,0,1.0
39_1,Philips Electronics,LCD Monitor,16:09,5,0,1.0
40_1,Philips Electronics,TFT LCD Million Colour;TFT/LCD,16:09,5,0,1.0
41_1,Philips Electronics,TFT/LCD;TFT LCD 16.7 Million Colour;LCD Monitor,16:09,5,0,1.0
62_1,Philips Electronics,IPS;IPS TFT LCD 16.7 Million Colour;LCD Monitor,16:10,14,0,1.0
88_1,iiyama North America,LCD;TN+Film;TFT Brilliance LCD 16.7 million Colour,16:09,2,0,1.0
103_1,Hannspree,LCD Monitor;LED Backlight 16.7 Million Colour;LED,16:09,5,0,1.0
128_1,Asus,LCD Monitor;LCD Monitor,16:10,6,0,1.0
132_1,Asus,LCD Monitor;LCD Monitor;IPS,21:09,5,0,1.0
