entity,brand,screen_type,supported_aspect_ratio,response_time(ms),screen_size_diagonal,day
22_2,Philips Electronics,LCD Monitor,5:04,5.09660794361192,48.755846200593744,1.0
25_2,Philips Electronics,LCD Monitor;LCD Monitor,16:10,4.05894786790419,45.98457123779498,0.8310341920619478
27_2,Philips Electronics,LCD Monitor,16:09,4.931324031615472,54.04623402584401,1.0
28_2,Philips Electronics,TFT LCD 16.7 Million Colour;LED,16:09,4.095807032101043,45.822492242276496,0.8246102545875004
32_2,Philips Electronics,LCD Monitor,16:09,5.129587399002526,61.26362171881217,1.0
33_2,Philips Electronics,LCD Monitor,16:09,2.2596469763224483,61.66882725480924,1.0
39_2,Philips Electronics,Brilliance LCD Monitor,16:09,4.641039024046834,67.16235238415288,1.0
40_2,Philips Electronics,TFT LCD Million Colour;TFT/LCD,16:09,4.011886596151237,57.6210431487332,0.8246102545875004
41_2,Philips Electronics,TFT/LCD;TFT LCD 16.7 Million Colour;LCD Monitor,16:09,4.975352623949532,67.05951081089464,1.0
62_2,Philips Electronics,IPS;IPS TFT LCD 16.7 Million Colour;LCD Monitor,16:09,13.965726629850694,60.77322407380757,1.0
88_2,iiyama North America,LCD;TN+Film;TFT Brilliance LCD 16.7 million Colour,16:09,2.0490999442555,58.30724982319287,1.0
103_2,Hannspree,LCD Monitor;LED Backlight 16.7 Million Colour;LED,16:09,4.948606030339997,50.910076205646185,1.0
128_2,Asus,LCD Monitor,16:10,6,61,1
132_2,Asus,LCD Monitor,21:09,5.005189815395256,72.71314185943505,1.0
133_2,Asus,LCD Monitor;IGZO;Widescreen 1.07 Colour,16:09,7.947115877645395,81.2811953394047,1.0
168_2,Asus,LCD Monitor;LCD;Monitor,16:09,1.990554910944966,69.35402548931795,1.0
171_2,Asus,LCD Monitor,16:09,2,68.6,1
186_2,Asus,Monitor;LED 16.7 million Colour;LCD Monitor,16:09,4.799519730165169,55.311478088111826,1.0
190_2,Asus,Monitor;Widescreen IPS 16.7 Million Colour;Brilliance LCD Monitor,16:09,5.0507065225152115,71.54357107832303,1.0
193_2,iiyama North America,LED Backlight LCD IPS Panel 16.7 million Colour;Brilliance LCD Monitor,16:09,4.289228003909832,49.38056618746893,0.8246102545875004
22_1,Philips Electronics,LCD Monitor;LCD Monitor;LCD,5:04,5,0,1.0
25_1,Philips Electronics,LCD Monitor;LCD Monitor,16:10,5,0,1.0
27_1,Philips Electronics,LCD Monitor;LCD Monitor;TFT Brilliance LCD 16.7 Million Colour,16:09,5,0,1.0
28_1,Philips Electronics,TFT LCD 16.7 Million Colour;LED,16:09,5,0,1.0
32_1,Philips Electronics,LCD Monitor;LCD Monitor;LED,16:09,5,0,1.0
33_1,Philips Electronics,LCD Monitor;LCD Monitor;TFT LCD 16.7 Million Colour,16:09,1,0,1.0
39_1,Philips Electronics,LCD Monitor,16:09,5,0,1.0
40_1,Philips Electronics,TFT LCD Million Colour;TFT/LCD,16:09,5,0,1.0
41_1,Philips Electronics,TFT/LCD;TFT LCD 16.7 Million Colour;LCD Monitor,16:09,5,0,1.0
62_1,Philips Electronics,IPS;IPS TFT LCD 16.7 Million Colour;LCD Monitor,16:10,14,0,1.0
88_1,iiyama North America,LCD;TN+Film;TFT Brilliance LCD 16.7 million Colour,16:09,2,0,1.0
103_1,Hannspree,LCD Monitor;LED Backlight 16.7 Million Colour;LED,16:09,5,0,1.0
128_1,Asus,LCD Monitor;LCD Monitor,16:10,6,0,1.0
132_1,Asus,LCD Monitor;LCD Monitor;IPS,21:09,5,0,1.0
133_1,Asus,LCD Monitor;IGZO;Widescreen 1.07 Colour,16:09,8,0,1.0
168_1,Asus,LCD Monitor;LCD;Monitor,16:09,2,0,1.0
171_1,Asus,LCD Monitor;LCD Monitor,16:09,2,0,1.0
186_1,Asus,Monitor;LED 16.7 million Colour;LCD Monitor,16:10,5,0,1.0
190_1,Asus,Monitor;Widescreen IPS 16.7 Million Colour;Brilliance LCD Monitor,16:09,5,0,1.0
193_1,iiyama North America,LED Backlight LCD IPS Panel 16.7 million Colour;Brilliance LCD Monitor,16:09,5,0,1.0
22_3,Philips Electronics,LCD Monitor;LCD Monitor;LCD,5:04,5,0,1.0
25_3,Philips Electronics,LCD Monitor;LCD Monitor,16:10,5,0,1.0
27_3,Philips Electronics,LCD Monitor;LCD Monitor;TFT Brilliance LCD 16.7 Million Colour,16:09,5,0,1.0
28_3,Philips Electronics,TFT LCD 16.7 Million Colour;LED,16:09,5,0,1.0
32_3,Philips Electronics,LCD Monitor;LCD Monitor;LED,16:09,5,0,1.0
33_3,Philips Electronics,LCD Monitor;LCD Monitor;TFT LCD 16.7 Million Colour,16:09,1,0,1.0
39_3,Philips Electronics,Brilliance LCD Monitor;Brilliance LCD Monitor;Monitor,16:09,5,0,1.0
40_3,Philips Electronics,TFT LCD Million Colour;TFT/LCD,16:09,5,0,1.0
41_3,Philips Electronics,TFT/LCD;TFT LCD 16.7 Million Colour;LCD Monitor,16:09,5,0,1.0
62_3,Philips Electronics,IPS;IPS TFT LCD 16.7 Million Colour;LCD Monitor,16:10,14,0,1.0
88_3,iiyama North America,LCD;TN+Film;TFT Brilliance LCD 16.7 million Colour,16:09,2,0,1.0
103_3,Hannspree,LCD Monitor;LED Backlight 16.7 Million Colour;LED,16:09,5,0,1.0
128_3,Asus,LCD Monitor;LCD Monitor,16:10,6,0,1.0
