entity,brand,screen_type,supported_aspect_ratio,response_time(ms),screen_size_diagonal,day
22_2,Philips Electronics,LCD Monitor,5:04,5.096027882988084,48.66985929244807,1.0
25_2,Philips Electronics,LCD Monitor;LCD Monitor,16:10,4.117666568250933,46.604256034776284,0.8434833754534276
27_2,Philips Electronics,LCD Monitor,16:09,4.931692140554182,54.01217626925267,1.0
28_2,Philips Electronics,TFT LCD 16.7 Million Colour;LED,16:09,4.061074690910428,45.260624586491836,0.8172259596265657
32_2,Philips Electronics,LCD Monitor,16:09,5.120211521037483,61.165708718896276,1.0
33_2,Philips Electronics,LCD Monitor,16:09,2.256811905111801,61.70761131235107,1.0
39_2,Philips Electronics,Brilliance LCD Monitor,16:09,4.631032780054988,67.34535821625805,1.0
40_2,Philips Electronics,TFT LCD Million Colour;TFT/LCD,16:09,3.976956455412291,57.21944658668588,0.8172259596265657
41_2,Philips Electronics,TFT/LCD;TFT LCD 16.7 Million Colour;LCD Monitor,16:09,4.97145067900617,67.04479076456487,1.0
62_2,Philips Electronics,IPS;IPS TFT LCD 16.7 Million Colour;LCD Monitor,16:09,13.972774056607589,60.80749918896173,1.0
88_2,iiyama North America,LCD;TN+Film;TFT Brilliance LCD 16.7 million Colour,16:09,2.0526768163936944,58.36278910132532,1.0
103_2,Hannspree,LCD Monitor;LED Backlight 16.7 Million Colour;LED,16:09,4.959780164975707,50.85394696513369,1.0
128_2,Asus,LCD Monitor,16:10,6,61,1
132_2,Asus,LCD Monitor,21:09,5.005972467109507,72.71019919159114,1.0
133_2,Asus,LCD Monitor;IGZO;Widescreen 1.07 Colour,16:09,7.951422907479512,81.49124586403053,1.0
168_2,Asus,LCD Monitor;LCD;Monitor,16:09,1.9911397236985713,69.45757093907477,1.0
171_2,Asus,LCD Monitor,16:09,2,68.6,1
186_2,Asus,Monitor;LED 16.7 million Colour;LCD Monitor,16:10,4.798221843027933,55.206313616389444,1.0
190_2,Asus,Monitor;Widescreen IPS 16.7 Million Colour;Brilliance LCD Monitor,16:09,5.0496236580073095,71.46377164682387,1.0
193_2,iiyama North America,LED Backlight LCD IPS Panel 16.7 million Colour;Brilliance LCD Monitor,16:09,4.239030016260599,48.93199933830813,0.8172259596265657
22_1,Philips Electronics,LCD Monitor;LCD Monitor;LCD,5:04,5,0,1.0
25_1,Philips Electronics,LCD Monitor;LCD Monitor,16:10,5,0,1.0
27_1,Philips Electronics,LCD Monitor;LCD Monitor;TFT Brilliance LCD 16.7 Million Colour,16:09,5,0,1.0
28_1,Philips Electronics,TFT LCD 16.7 Million Colour;LED,16:09,5,0,1.0
