entity,brand,screen_type,supported_aspect_ratio,response_time(ms),screen_size_diagonal,day
22_2,Philips Electronics,LCD Monitor,5:04,5.098433000527065,48.69849125404474,1.0
25_2,Philips Electronics,LCD Monitor;LCD Monitor,16:10,4.092576858589864,46.30329743726218,0.8382228977194389
27_2,Philips Electronics,LCD Monitor,16:09,4.932086098700009,53.98891673277516,1.0
28_2,Philips Electronics,TFT LCD 16.7 Million Colour;LED,16:09,4.062368038221774,45.32508485737901,0.8172452008754097
32_2,Philips Electronics,LCD Monitor,16:09,5.1223071711302595,61.16523133233423,1.0
33_2,Philips Electronics,LCD Monitor,16:09,2.2643659664389078,61.661654938595625,1.0
39_2,Philips Electronics,Brilliance LCD Monitor,16:09,4.634242654355649,67.31989832519928,1.0
40_2,Philips Electronics,TFT LCD Million Colour;TFT/LCD,16:09,3.979707714047875,57.18765107367496,0.8172452008754097
41_2,Philips Electronics,TFT/LCD;TFT LCD 16.7 Million Colour;LCD Monitor,16:09,4.970976730706092,67.10293471217375,1.0
62_2,Philips Electronics,IPS;IPS TFT LCD 16.7 Million Colour;LCD Monitor,16:09,13.97903244671195,60.80051049306139,1.0
88_2,iiyama North America,LCD;TN+Film;TFT Brilliance LCD 16.7 million Colour,16:09,2.0511826949162892,58.37735591406348,1.0
103_2,Hannspree,LCD Monitor;LED Backlight 16.7 Million Colour;LED,16:09,4.958160165781021,50.848843156716136,1.0
128_2,Asus,LCD Monitor,16:10,6,61,1
132_2,Asus,LCD Monitor,21:09,5.009145752258627,72.77143258052776,1.0
133_2,Asus,LCD Monitor;IGZO;Widescreen 1.07 Colour,16:09,7.948287135402402,81.50127810176319,1.0
168_2,Asus,LCD Monitor;LCD;Monitor,16:09,1.990192473744333,69.47919281487921,1.0
171_2,Asus,LCD Monitor,16:09,2,68.6,1
186_2,Asus,Monitor;LED 16.7 million Colour;LCD Monitor,16:10,4.800770467438139,55.24419174370494,1.0
190_2,Asus,Monitor;Widescreen IPS 16.7 Million Colour;Brilliance LCD Monitor,16:09,5.048689187757604,71.47242429834805,1.0
193_2,iiyama North America,LED Backlight LCD IPS Panel 16.7 million Colour;Brilliance LCD Monitor,16:09,4.240093680464048,48.91999089346195,0.8172452008754097
22_1,Philips Electronics,LCD Monitor;LCD Monitor;LCD,5:04,5,0,1.0
25_1,Philips Electronics,LCD Monitor;LCD Monitor,16:10,5,0,1.0
27_1,Philips Electronics,LCD Monitor;LCD Monitor;TFT Brilliance LCD 16.7 Million Colour,16:09,5,0,1.0
28_1,Philips Electronics,TFT LCD 16.7 Million Colour;LED,16:09,5,0,1.0
32_1,Philips Electronics,LCD Monitor;LCD Monitor;LED,16:09,5,0,1.0
33_1,Philips Electronics,LCD Monitor;LCD Monitor;TFT LCD 16.7 Million Colour,16:09,1,0,1.0
39_1,Philips Electronics,LCD Monitor,16:09,5,0,1.0
40_1,Philips Electronics,TFT LCD Million Colour;TFT/LCD,16:09,5,0,1.0
41_1,Philips Electronics,TFT/LCD;TFT LCD 16.7 Million Colour;LCD Monitor,16:09,5,0,1.0
62_1,Philips Electronics,IPS;IPS TFT LCD 16.7 Million Colour;LCD Monitor,16:10,14,0,1.0
