entity,brand,screen_type,supported_aspect_ratio,response_time(ms),screen_size_diagonal,day
22_2,Philips Electronics,LCD Monitor,5:04,5.0985817986586595,48.686057466673205,1.0
25_2,Philips Electronics,LCD Monitor;LCD Monitor,16:10,4.083463654408888,46.21994070567,0.8364669724575255
27_2,Philips Electronics,LCD Monitor,16:09,4.9318113940381805,53.983216192416755,1.0
28_2,Philips Electronics,TFT LCD 16.7 Million Colour;LED,16:09,4.068399647675181,45.409311354511495,0.8187883051490237
32_2,Philips Electronics,LCD Monitor,16:09,5.12252543091761,61.20932507855614,1.0
33_2,Philips Electronics,LCD Monitor,16:09,2.2839685603785167,61.66315874775305,1.0
39_2,Philips Electronics,Brilliance LCD Monitor,16:09,4.629536603611173,67.32199859018854,1.0
40_2,Philips Electronics,TFT LCD Million Colour;TFT/LCD,16:09,3.986088222017222,57.29866556327955,0.8187883051490237
41_2,Philips Electronics,TFT/LCD;TFT LCD 16.7 Million Colour;LCD Monitor,16:09,4.970673132444693,67.0646781522372,1.0
62_2,Philips Electronics,IPS;IPS TFT LCD 16.7 Million Colour;LCD Monitor,16:09,13.983162979439422,60.80847151245303,1.0
88_2,iiyama North America,LCD;TN+Film;TFT Brilliance LCD 16.7 million Colour,16:09,2.051074345434403,58.36223141541252,1.0
103_2,Hannspree,LCD Monitor;LED Backlight 16.7 Million Colour;LED,16:09,4.957754705144529,50.87968044565154,1.0
128_2,Asus,LCD Monitor,16:10,6,61,1
132_2,Asus,LCD Monitor,21:09,5.01007923210768,72.78441233061604,1.0
133_2,Asus,LCD Monitor;IGZO;Widescreen 1.07 Colour,16:09,7.947260761368348,81.49245312245603,1.0
168_2,Asus,LCD Monitor;LCD;Monitor,16:09,1.9905802843366893,69.45767112346074,1.0
171_2,Asus,LCD Monitor,16:09,2,68.6,1
186_2,Asus,Monitor;LED 16.7 million Colour;LCD Monitor,16:10,4.799609564815054,55.25710344828722,1.0
190_2,Asus,Monitor;Widescreen IPS 16.7 Million Colour;Brilliance LCD Monitor,16:09,5.049148626494237,71.45555836483169,1.0
193_2,iiyama North America,LED Backlight LCD IPS Panel 16.7 million Colour;Brilliance LCD Monitor,16:09,4.249124945015018,49.031347879223375,0.8187883051490237
22_1,Philips Electronics,LCD Monitor;LCD Monitor;LCD,5:04,5,0,1.0
25_1,Philips Electronics,LCD Monitor;LCD Monitor,16:10,5,0,1.0
27_1,Philips Electronics,LCD Monitor;LCD Monitor;TFT Brilliance LCD 16.7 Million Colour,16:09,5,0,1.0
28_1,Philips Electronics,TFT LCD 16.7 Million Colour;LED,16:09,5,0,1.0
32_1,Philips Electronics,LCD Monitor;LCD Monitor;LED,16:09,5,0,1.0
