entity,brand,screen_type,supported_aspect_ratio,response_time(ms),screen_size_diagonal,day
22_2,Philips Electronics,LCD Monitor,5:04,5.095727415102013,48.66678649962731,1.0
25_2,Philips Electronics,LCD Monitor;LCD Monitor,16:10,4.108451927964439,46.520938377171156,0.8416052801196512
27_2,Philips Electronics,LCD Monitor,16:09,4.931512520230267,54.015441732495674,1.0
28_2,Philips Electronics,TFT LCD 16.7 Million Colour;LED,16:09,4.0716539671984275,45.403643718502046,0.8196653141791932
32_2,Philips Electronics,LCD Monitor,16:09,5.121032766934488,61.21064496912985,1.0
33_2,Philips Electronics,LCD Monitor,16:09,2.2688368705450643,61.70816101094596,1.0
39_2,Philips Electronics,Brilliance LCD Monitor,16:09,4.62892445750082,67.33032326523139,1.0
40_2,Philips Electronics,TFT LCD Million Colour;TFT/LCD,16:09,3.9877761517620027,57.38052316599107,0.8196653141791932
41_2,Philips Electronics,TFT/LCD;TFT LCD 16.7 Million Colour;LCD Monitor,16:09,4.9717916960343995,67.01337095616785,1.0
62_2,Philips Electronics,IPS;IPS TFT LCD 16.7 Million Colour;LCD Monitor,16:09,13.974411306141281,60.81121999436243,1.0
88_2,iiyama North America,LCD;TN+Film;TFT Brilliance LCD 16.7 million Colour,16:09,2.052262169134716,58.3480230606637,1.0
103_2,Hannspree,LCD Monitor;LED Backlight 16.7 Million Colour;LED,16:09,4.958456772698418,50.882115565339255,1.0
128_2,Asus,LCD Monitor,16:10,6,61,1
132_2,Asus,LCD Monitor,21:09,5.0061587090507365,72.71467426001794,1.0
133_2,Asus,LCD Monitor;IGZO;Widescreen 1.07 Colour,16:09,7.950639139704149,81.45552511382601,1.0
168_2,Asus,LCD Monitor;LCD;Monitor,16:09,1.9914993225074837,69.42491932706994,1.0
171_2,Asus,LCD Monitor,16:09,2,68.6,1
186_2,Asus,Monitor;LED 16.7 million Colour;LCD Monitor,16:10,4.7975623280281,55.22536233069648,1.0
190_2,Asus,Monitor;Widescreen IPS 16.7 Million Colour;Brilliance LCD Monitor,16:09,5.050064642393269,71.45401089787178,1.0
193_2,iiyama North America,LED Backlight LCD IPS Panel 16.7 million Colour;Brilliance LCD Monitor,16:09,4.253400622018316,49.09199725346025,0.8196653141791932
22_1,Philips Electronics,LCD Monitor;LCD Monitor;LCD,5:04,5,0,1.0
25_1,Philips Electronics,LCD Monitor;LCD Monitor,16:10,5,0,1.0
27_1,Philips Electronics,LCD Monitor;LCD Monitor;TFT Brilliance LCD 16.7 Million Colour,16:09,5,0,1.0
28_1,Philips Electronics,TFT LCD 16.7 Million Colour;LED,16:09,5,0,1.0
32_1,Philips Electronics,LCD Monitor;LCD Monitor;LED,16:09,5,0,1.0
33_1,Philips Electronics,LCD Monitor;LCD Monitor;TFT LCD 16.7 Million Colour,16:09,1,0,1.0
39_1,Philips Electronics,LCD Monitor,16:09,5,0,1.0
40_1,Philips Electronics,TFT LCD Million Colour;TFT/LCD,16:09,5,0,1.0
41_1,Philips Electronics,TFT/LCD;TFT LCD 16.7 Million Colour;LCD Monitor,16:09,5,0,1.0
62_1,Philips Electronics,IPS;IPS TFT LCD 16.7 Million Colour;LCD Monitor,16:10,14,0,1.0
88_1,iiyama North America,LCD;TN+Film;TFT Brilliance LCD 16.7 million Colour,16:09,2,0,1.0
103_1,Hannspree,LCD Monitor;LED Backlight 16.7 Million Colour;LED,16:09,5,0,1.0
128_1,Asus,LCD Monitor;LCD Monitor,16:10,6,0,1.0
