entity,brand,screen_type,supported_aspect_ratio,response_time(ms),screen_size_diagonal,day
22_2,Philips Electronics,LCD Monitor,5:04,5.092136743155103,48.755403812478725,1.0
25_2,Philips Electronics,LCD Monitor,16:10,4.070031562199309,46.13875138260472,0.8350376492090439
27_2,Philips Electronics,LCD Monitor,16:09,4.928480229456166,53.9831125928238,1.0
28_2,Philips Electronics,LCD Monitor,16:09,4.153232841664981,46.346680174751604,0.8362492559931299
32_2,Philips Electronics,LCD Monitor,16:09,5.131486193347404,61.357694029851444,1.0
33_2,Philips Electronics,LCD Monitor,16:09,2.309011371675442,61.68877435309574,1.0
39_2,Philips Electronics,Brilliance LCD Monitor,16:09,4.620154076877037,67.14051797980109,1.0
40_2,Philips Electronics,Monitor,16:09,4.061918066435887,58.57444617191284,0.8362492559931299
41_2,Philips Electronics,LCD Monitor,16:09,4.974309434281245,66.90782712800339,1.0
62_2,Philips Electronics,LCD Monitor,16:09,13.975614966469323,60.90812535052709,1.0
88_2,iiyama North America,Brilliance LCD Monitor,16:09,2.053329854326981,58.28001938551385,1.0
103_2,Hannspree,LCD Monitor,16:09,4.958648550751452,50.97876070876277,1.0
128_2,Asus,LCD Monitor,16:10,6.362962085,60.7452146,1
132_2,Asus,LCD Monitor,21:09,4.996336408491276,72.62453900747416,1.0
133_2,Asus,Brilliance LCD Monitor,16:09,7.956420805665181,81.264385427373,1.0
168_2,Asus,LCD Monitor,16:09,1.9931221182899534,69.34235010141057,1.0
171_2,Asus,LCD Monitor,16:09,2.053502855,63.67587246,1
186_2,Asus,Monitor,16:09,4.79276681844593,55.286461791310224,1.0
190_2,Asus,Brilliance LCD Monitor,16:09,5.041425908020194,71.50393550844113,1.0
193_2,iiyama North America,Brilliance LCD Monitor,16:09,4.348716479113102,50.126430770212146,0.8362492559931299
22_1,Philips Electronics,LCD Monitor,5:04,5,0,1.0
25_1,Philips Electronics,LCD Monitor,16:10,5,0,1.0
27_1,Philips Electronics,LCD Monitor,16:09,5,0,1.0
28_1,Philips Electronics,LCD Monitor,16:09,5,0,1.0
32_1,Philips Electronics,LCD Monitor,16:09,5,0,1.0
33_1,Philips Electronics,LCD Monitor,16:09,1,0,1.0
39_1,Philips Electronics,LCD Monitor,16:09,5,0,1.0
40_1,Philips Electronics,LCD Monitor,16:09,5,0,1.0
41_1,Philips Electronics,LCD Monitor,16:09,5,0,1.0
62_1,Philips Electronics,LCD Monitor,16:10,14,0,1.0
88_1,iiyama North America,LCD Monitor,16:09,2,0,1.0
103_1,Hannspree,LCD Monitor,16:09,5,0,1.0
128_1,Asus,LCD Monitor,16:10,6,0,1.0
132_1,Asus,LCD Monitor,21:09,5,0,1.0
133_1,Asus,LCD Monitor,16:09,8,0,1.0
168_1,Asus,LCD Monitor,16:09,2,0,1.0
171_1,Asus,LCD Monitor,16:09,2,0,1.0
186_1,Asus,LCD Monitor,16:10,5,0,1.0
190_1,Asus,LCD Monitor,16:09,5,0,1.0
193_1,iiyama North America,LCD Monitor,16:09,5,0,1.0
22_3,Philips Electronics,LCD Monitor;LCD Monitor;LCD,5:04,5,0,1.0
25_3,Philips Electronics,LCD Monitor,16:10,5,0,1.0
27_3,Philips Electronics,LCD Monitor;LCD Monitor;TFT Brilliance LCD 16.7 Million Colour,16:09,5,0,1.0
28_3,Philips Electronics,TFT LCD 16.7 Million Colour;LED,16:09,5,0,1.0
32_3,Philips Electronics,LCD Monitor,16:09,5,0,1.0
33_3,Philips Electronics,LCD Monitor,16:09,1,0,1.0
39_3,Philips Electronics,Brilliance LCD Monitor,16:09,5,0,1.0
40_3,Philips Electronics,TFT LCD Million Colour;TFT/LCD,16:09,5,0,1.0
41_3,Philips Electronics,TFT/LCD;TFT LCD 16.7 Million Colour;LCD Monitor,16:09,5,0,1.0
