entity,brand,screen_type,supported_aspect_ratio,response_time(ms),screen_size_diagonal,day
22_1,Philips Electronics,LCD,5:04,5.11489296345473,48.621595791983516,1.0
25_1,Philips Electronics,LCD,16:10,3.837602312122034,43.66660329340599,0.7984404118911831
27_1,Philips Electronics,Lcd,16:09,4.915596241755914,53.65958207575614,1.0
28_1,Philips Electronics,LCD,16:09,4.022256188648654,45.043006988296135,0.8127376920209648
32_1,Philips Electronics,LED/,16:09,5.14328607608847,61.686190232292574,1.0
33_1,Philips Electronics,LCD Monitor,16:09,2.754683697960757,61.740637675421716,1.0
39_1,Philips Electronics,Brilliance LCD Monitor,16:08,4.495996069132145,67.21247818426038,1.0
40_1,Philips Electronics,LCD,16:09,3.922914026101719,57.34480069919382,0.8127376920209648
41_1,Philips Electronics,TFT,16:08,4.9570350415375675,66.37853461441468,1.0
62_1,Philips Electronics,IPS,16:09,14.05284028470776,61.049677800182835,1.0
88_1,iiyama North America,TN+Film,16:09,2.063938390912258,57.84273225420569,1.0
103_1,Hannspree,ProLite E2483HS - A HD LED Monitor with 2 ms Response Time,16:09,4.967331026497244,51.41743279058903,1.0
128_1,Asus,LCD Monitor,16:11,6.075317464,60.43602424,1
132_1,Asus,IPS,21:09,5.016295446651087,72.77366969283322,1.0
133_1,Asus,IGZO,16:09,7.938626833364135,81.84588883055406,1.0
168_1,Asus,LC,16:09,1.9944551083167463,69.52792875883347,1.0
171_1,Asus,LCD Monitor,16:09,2.035098753,66.98184245,1
186_1,Asus,TN+Film,16:09,4.751945322280652,55.22904878705009,1.0
190_1,Asus,IPS,16:09,5.0455299055315495,71.65685950296474,1.0
193_1,iiyama North America,IPS,16:10,4.248008047600891,49.11407713645524,0.8127376920209648
