entity,brand,screen_type,supported_aspect_ratio,response_time(ms),screen_size_diagonal,day
22_1,Philips Electronics,LCD,5:04,5.111474185733303,48.644002607074746,1.0
25_1,Philips Electronics,LCD,16:10,3.8704692654651245,44.03251020961126,0.8052449346636303
27_1,Philips Electronics,Lcd,16:09,4.915049845502885,53.702595694061095,1.0
28_1,Philips Electronics,LCD,16:09,4.021510747518093,44.97563861636531,0.8122555527365909
32_1,Philips Electronics,LED/,16:09,5.143762219787689,61.62504041311637,1.0
33_1,Philips Electronics,LCD Monitor,16:09,2.7099903678339254,61.78682100745877,1.0
39_1,Philips Electronics,Brilliance LCD Monitor,16:08,4.5024546155357585,67.17445095894789,1.0
40_1,Philips Electronics,LCD,16:09,3.9183451943531624,57.3315067451367,0.8122555527365909
41_1,Philips Electronics,TFT,16:08,4.959344830858582,66.3774874729595,1.0
62_1,Philips Electronics,IPS,16:09,14.034186638112551,61.04546587012584,1.0
88_1,iiyama North America,TN+Film,16:09,2.065652200017588,57.83097733691248,1.0
103_1,Hannspree,ProLite E2483HS - A HD LED Monitor with 2 ms Response Time,16:09,4.967967607840896,51.381208535434475,1.0
128_1,Asus,LCD Monitor,16:11,6.075317464,60.43602424,1
132_1,Asus,IPS,21:09,5.008749342001524,72.65277584712928,1.0
133_1,Asus,IGZO,16:09,7.9446638415227,81.79123383937555,1.0
168_1,Asus,LC,16:09,1.9948245428913587,69.52128619361079,1.0
171_1,Asus,LCD Monitor,16:09,2.035098753,66.98184245,1
186_1,Asus,TN+Film,16:09,4.750412679262251,55.17871748252031,1.0
190_1,Asus,IPS,16:09,5.044889797287807,71.71591571178712,1.0
193_1,iiyama North America,IPS,16:10,4.246108649325797,49.069554810240746,0.8122555527365909
