entity,brand,screen_type,supported_aspect_ratio,response_time(ms),screen_size_diagonal,day
22_1,Philips Electronics,LCD Monitors,5:04,5.1118322275502415,48.6380322167184,1.0
25_1,Philips Electronics,LCD,16:10,3.8654303699292885,43.989573020838066,0.8039151932499042
27_1,Philips Electronics,LCD Monitors,16:09,4.915336726723617,53.72641521839197,1.0
28_1,Philips Electronics,LCD/LED,16:09,4.013753094065585,44.925920040390324,0.8109629403989298
32_1,Philips Electronics,LCD Monitor,16:09,5.143819207202119,61.63485046597786,1.0
33_1,Philips Electronics,LCD Monitor,16:09,2.7061236164119102,61.795932074025096,1.0
39_1,Philips Electronics,Brilliance LCD Monitor,16:08,4.504775902888408,67.16796014365609,1.0
40_1,Philips Electronics,LCD,16:09,3.9118644213272478,57.210736814182894,0.8109629403989298
41_1,Philips Electronics,LCD,16:08,4.960039712087051,66.37408203590036,1.0
62_1,Philips Electronics,Monitor,16:09,14.030674621410325,61.01659801307046,1.0
88_1,iiyama North America,LCD,16:09,2.0648157369876734,57.81658105824284,1.0
103_1,Hannspree,LCD,16:09,4.9647692239528265,51.38876201992426,1.0
128_1,Asus,LCD Monitor,16:11,6.075317464,60.43602424,1
132_1,Asus,LCD Monitor,21:09,5.009960697531907,72.65611747450316,1.0
133_1,Asus,LCD Monitor,16:09,7.9426806553033,81.7648058858036,1.0
168_1,Asus,Monitor,16:09,1.9946840596952802,69.49523780838058,1.0
171_1,Asus,LCD Monitor,16:09,2.035098753,66.98184245,1
186_1,Asus,LCD Monitor,16:09,4.750486360709676,55.187812461571426,1.0
190_1,Asus,Monitor,16:09,5.047736176606626,71.7255926465382,1.0
193_1,iiyama North America,Monitors,16:10,4.241222047562452,48.9962659000574,0.8109629403989298
