entity,Domain,Conditions,Humidity,day
2,Austin,heavy rain,94,1
5,Austin,moderate rain,93,1
10,Austin,moderate rain,93,1
13,Austin,mostly cloudy,81,1
25,Austin,mostly cloudy,80,1
31,Austin,mostly cloudy,80,1
35,Austin,mostly cloudy,87,1
38,Austin,mostly cloudy,87,1
39,Austin,mostly cloudy,87,1
43,Austin,mostly cloudy,93,1
50,Austin,mostly cloudy,81,1
60,Austin,Overcast,85,1
91,Austin,clear sky,64,1
104,Austin,clear sky,80,1
112,Austin,clear sky,61,1
130,Austin,mostly cloudy,86,1
132,Austin,mostly cloudy,86,1
145,Austin,mostly cloudy,80,1
149,Austin,moderate rain,93,1
154,Austin,mostly cloudy,93,1
156,Austin,light rain,93,1
167,Austin,mostly cloudy,100,1
174,Austin,Fog;Mist,93,1
205,Austin,mostly cloudy,100,1
209,Austin,light rain,100,1
251,Austin,Fog;Mist,86,1
254,Austin,Fog;Mist,86,1
257,Austin,Overcast with Haze,80,1
259,Austin,mostly cloudy,77,1
273,Austin,light rain,87,1
275,Austin,light rain,93,1
280,Austin,light rain,93,1
302,Austin,Overcast,80,1
314,Austin,Light Rain Fog;Mist,93,1
315,Austin,Light Rain Fog;Mist,90,1
324,Baltimore,normal,38,1
342,Baltimore,normal,43,1
376,Baltimore,Fair,43,1
382,Baltimore,A Few Clouds,57,1
398,Baltimore,Overcast,40,1
407,Baltimore,normal,30,1
408,Baltimore,normal,33,1
428,Baltimore,normal,79,1
441,Baltimore,normal,73,1
462,Baltimore,normal,28,1
467,Baltimore,normal,34,1
483,Baltimore,normal,51,1
496,Baltimore,Mostly Cloudy,65,1
498,Baltimore,Partly Cloudy,60,1
517,Baltimore,normal,47,1
528,Baltimore,normal,74,1
535,Baltimore,normal,69,1
552,Baltimore,Mostly Cloudy,61,1
565,Baltimore,Overcast,75,1
600,Baltimore,normal,80,1
611,Baltimore,Light Snow,79,1
625,Baltimore,Fog;Mist,85,1
646,Boston,Clear,42,1
649,Boston,Sunny,38,1
655,Boston,Mostly Sunny,26,1
660,Boston,Partly Cloudy,32,1
669,Boston,Cloudy,40,1
671,Boston,Cloudy,44,1
673,Boston,Some Clouds,44,1
676,Boston,Clear,48,1
684,Boston,Partly Sunny,36,1
692,Boston,Mostly Clear,29,1
731,Boston,Clear,30,1
734,Boston,Clear,36,1
746,Boston,Partly Sunny,40,1
756,Boston,Cloudy,38,1
768,Boston,Cloudy,44,1
774,Boston,Partly Sunny,38,1
776,Boston,Partly Sunny,35,1
789,Boston,Cloudy,58,1
791,Boston,Cloudy,56,1
798,Boston,Clear,63,1
801,Boston,Clear,65,1
831,Boston,Partly Cloudy,60,1
837,Boston,Mostly Clear,31,1
843,Boston,Cloudy,44,1
848,Boston,Partly Cloudy,48,1
852,Boston,Partly Cloudy,54,1
859,Boston,Cloudy,41,1
908,Boston,Cloudy,66,1
961,Charlotte,clear sky,45,1
965,Charlotte,clear sky,44,1
997,Charlotte,clear sky,86,1
1000,Charlotte,clear sky,86,1
1001,Charlotte,clear sky,93,1
1011,Charlotte,clear sky,34,1
1074,Charlotte,mostly cloudy,80,1
1080,Charlotte,mostly cloudy,86,1
1083,Charlotte,mostly cloudy,86,1
1084,Charlotte,mostly cloudy,79,1
1086,Charlotte,mostly cloudy,73,1
1107,Charlotte,clear sky,47,1
1113,Charlotte,clear sky,87,1
1152,Charlotte,clear sky,56,1
1154,Charlotte,clear sky,34,1
1166,Charlotte,mostly cloudy,60,1
1183,Charlotte,mostly cloudy,93,1
1224,Charlotte,mostly cloudy,93,1
1226,Charlotte,mostly cloudy,93,1
1234,Charlotte,mostly cloudy,100,1
1237,Charlotte,mostly cloudy,93,1
1239,Charlotte,mostly cloudy,100,1
1240,Charlotte,mostly cloudy,100,1
1286,Chicago,mostly cloudy,51,1
1288,Chicago,mostly cloudy,55,1
1294,Chicago,mostly cloudy,49,1
1298,Chicago,mostly cloudy,62,1
1304,Chicago,clear sky,58,1
1308,Chicago,clear sky,62,1
1313,Chicago,mostly cloudy,67,1
1317,Chicago,mostly cloudy,62,1
1318,Chicago,mostly cloudy,62,1
1331,Chicago,mostly cloudy,55,1
1333,Chicago,A Few Clouds,60,1
1335,Chicago,Fair,65,1
1341,Chicago,Partly Cloudy,65,1
1342,Chicago,Partly Cloudy,65,1
1343,Chicago,A Few Clouds,68,1
1350,Chicago,Overcast,62,1
1365,Chicago,mostly cloudy,62,1
1388,Chicago,clear sky,58,1
1393,Chicago,clear sky,62,1
1403,Chicago,mostly cloudy,68,1
1406,Chicago,mostly cloudy,73,1
1411,Chicago,mostly cloudy,73,1
1416,Chicago,clear sky,79,1
1438,Chicago,clear sky,74,1
1440,Chicago,mostly cloudy,74,1
1450,Chicago,Overcast,72,1
1462,Chicago,Overcast with Haze,78,1
1468,Chicago,Overcast with Haze,78,1
1472,Chicago,clear sky,61,1
1486,Chicago,light snow,93,1
1503,Chicago,mostly cloudy,74,1
1507,Chicago,Overcast with Haze,63,1
1546,Chicago,mostly cloudy,80,1
1557,Chicago,mostly cloudy,79,1
1570,Chicago,Light Snow Fog;Mist,85,1
1573,Chicago,Light Snow,79,1
1583,Chicago,Overcast with Haze,81,1
1588,Chicago,Overcast with Haze,81,1
1611,Columbus,clear sky,56,1
1614,Columbus,clear sky,52,1
1631,Columbus,clear sky,73,1
1633,Columbus,clear sky,79,1
1641,Columbus,clear sky,86,1
1642,Columbus,clear sky,79,1
1646,Columbus,clear sky,63,1
1651,Columbus,clear sky,51,1
1686,Columbus,clear sky,61,1
1696,Columbus,clear sky,61,1
1703,Columbus,clear sky,67,1
1717,Columbus,clear sky,62,1
1723,Columbus,clear sky,78,1
1740,Columbus,clear sky,68,1
1745,Columbus,clear sky,50,1
1752,Columbus,mostly cloudy,80,1
1753,Columbus,mostly cloudy,80,1
1754,Columbus,mostly cloudy,80,1
1800,Columbus,clear sky,74,1
1871,Columbus,mostly cloudy,80,1
1874,Columbus,mostly cloudy,86,1
1926,Dallas,light rain,93,1
1940,Dallas,mostly cloudy,75,1
1959,Dallas,mostly cloudy,86,1
1961,Dallas,mostly cloudy,80,1
1963,Dallas,clear sky,75,1
1968,Dallas,mostly cloudy,66,1
1985,Dallas,Fog;Mist,88,1
1995,Dallas,Overcast with Haze,79,1
1999,Dallas,Overcast,68,1
2010,Dallas,mostly cloudy,74,1
2014,Dallas,mostly cloudy,80,1
2024,Dallas,mostly cloudy,80,1
2026,Dallas,mostly cloudy,74,1
2047,Dallas,mostly cloudy,80,1
2051,Dallas,mostly cloudy,86,1
2053,Dallas,mostly cloudy,86,1
2073,Dallas,mostly cloudy,76,1
2079,Dallas,mostly cloudy,87,1
2091,Dallas,Fog;Mist,83,1
2108,Dallas,Light Rain Fog;Mist,92,1
2110,Dallas,light rain,88,1
2111,Dallas,light rain,88,1
2112,Dallas,mostly cloudy,88,1
2115,Dallas,mostly cloudy,71,1
2120,Dallas,mostly cloudy,81,1
2121,Dallas,mostly cloudy,81,1
2152,Dallas,Overcast with Haze,83,1
