entity,screen_type,supported_aspect_ratio,response_time(ms),screen_size_diagonal,day
5.0,Austin,Rain,91.375,2.00
10.0,Austin,Rain,93,2.00
13.0,Austin,Cloudy,81,2.00
25.0,Austin,Cloudy,81,2.00
31.0,Austin,Cloudy,84,2.00
35.0,Austin,Cloudy,81,2.00
38.0,Austin,Cloudy,85,2.00
39.0,Austin,Cloudy,87,2.00
43.0,Austin,Cloudy,93,2.00
50.0,Austin,Cloudy,81,2.00
60.0,Dallas,Overcast,85.0,2.00
91.0,Austin,Partly Cloudy,64,2.00
104.0,Austin,Clear,80,2.00
112.0,Austin,Clear,53,2.00
130.0,Austin,Cloudy,88,2.00
132.0,Austin,Cloudy,88,2.00
145.0,Austin,Cloudy,81,2.00
149.0,Austin,Light Rain,93,2.00
154.0,Austin,Cloudy,93,2.00
156.0,Austin,Rain,100,2.00
167.0,Austin,Cloudy;Fog;Fog And Mist;Light Rain;Light Rain Mist,100,2.00
174.0,Fort Worth,Mist/Fog,93.0,2.00
205.0,Austin,Fog;Overcast;Showers;Mist,93,2.00
209.0,Austin,Fog,93,2.00
251.0,Fort Worth,Mist/Fog,86.0,2.00
254.0,Fort Worth,Mist/Fog,86.0,2.00
257.0,Fort Worth,Overcast with Haze,80.0,2.00
259.0,Austin,Cloudy,76,2.00
273.0,Austin,Light Rain,87,2.00
275.0,Austin,Rain,93,2.00
1080.0,Charlotte,Cloudy,80,2.00
1968.0,Dallas,Cloudy,68,2.00
2014.0,Dallas,Cloudy,75,2.00
2051.0,Dallas,Cloudy,82,2.00
2053.0,Dallas,Cloudy,85,2.00
2120.0,Dallas,Cloudy,81,2.00
2611.0,Detroit,Cloudy,54,2.00
3017.0,El Paso,Cloudy,82,2.00
3547.0,Houston,Partly Cloudy,81,2.00
3650.0,Houston,Cloudy,75,2.00
3659.0,Houston,Cloudy,75,2.00
4051.0,Indianapolis,Cloudy,75,2.00
4280.0,Jacksonville,Cloudy,89,2.00
5268.0,Memphis,Cloudy,55,2.00
5316.0,Memphis,Cloudy,57,2.00
5479.0,Milwaukee,Cloudy,67,2.00
5485.0,Milwaukee,Cloudy,53,2.00
5765.0,Nashville,Cloudy,58,2.00
5953.0,Nashville,Cloudy,73,2.00
6021.0,Nashville,Cloudy,62,2.00
7314.0,Phoenix,Cloudy,64,2.00
7449.0,Portland,Light Rain,79,2.00
8208.0,San Diego,Cloudy,80,2.00
8280.0,San Diego,Mostly Cloudy,77,2.00
8792.0,San Jose,Cloudy,80,2.00
9584.0,Milwaukee,Mist/Fog,85.0,2.00
1388.0,Chicago,Partly Cloudy,54,2.00
1393.0,Chicago,Partly Cloudy,62,2.00
1403.0,Chicago,Cloudy,74,2.00
1406.0,Chicago,Mostly Cloudy,71,2.00
1411.0,Chicago,Mostly Cloudy,79,2.00
1416.0,Chicago,Partly Cloudy,71,2.00
1472.0,Chicago,Partly Cloudy,61,2.00
2010.0,Dallas,Cloudy,75,2.00
2024.0,Dallas,Cloudy,74,2.00
2026.0,Dallas,Cloudy,74,2.00
2047.0,Dallas,Cloudy,82,2.00
2885.0,El Paso,Cloudy,85,2.00
2889.0,El Paso,Mostly Cloudy,80,2.00
2895.0,El Paso,Partly Cloudy,65,2.00
2969.0,El Paso,Clear,62,2.00
2974.0,El Paso,Clear,75,2.00
2995.0,El Paso,Cloudy,43,2.00
3002.0,El Paso,Partly Cloudy,65,2.00
3024.0,El Paso,Mostly Cloudy,44,2.00
3026.0,El Paso,Mostly Cloudy,41,2.00
3291.0,Fort Worth,Cloudy,78,2.00
3296.0,Fort Worth,Cloudy,74,2.00
3302.0,Fort Worth,Cloudy,77,2.00
3307.0,Fort Worth,Cloudy,74,2.00
3314.0,Fort Worth,Cloudy,74,2.00
3316.0,Fort Worth,Cloudy,78,2.00
3319.0,Fort Worth,Cloudy,78,2.00
3324.0,Fort Worth,Cloudy,81,2.00
3343.0,Fort Worth,Cloudy,81,2.00
3534.0,Houston,Cloudy,82,2.00
3856.0,Indianapolis,Mostly Cloudy,59,2.00
3951.0,Indianapolis,Partly Cloudy,55,2.00
3954.0,Indianapolis,Partly Cloudy,55,2.00
3980.0,Indianapolis,Clear,68,2.00
3983.0,Indianapolis,Clear,58,2.00
4306.0,Jacksonville,Mostly Cloudy,70,2.00
4584.0,Las Vegas,Clear,75,2.00
4888.0,Los Angeles,Clear,59,2.00
4899.0,Los Angeles,Partly Cloudy,82,2.00
4900.0,Los Angeles,Haze,82,2.00
4934.0,Los Angeles,Clear,83,2.00
4938.0,Los Angeles,Haze,87,2.00
4940.0,Los Angeles,Sunny,74,2.00
4941.0,Los Angeles,Sunny,63,2.00
4942.0,Los Angeles,Sunny,52,2.00
4944.0,Los Angeles,Clear,46,2.00
4993.0,Los Angeles,Clear,71,2.00
5440.0,Milwaukee,Partly Cloudy,47,2.00
