sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L
22.000000000000004,LCD Monitor,5:04,5.0,100.00,1.0
25.000000000000004,LCD Monitor,16:10,4.17494862906298,100.00,0.8349897258125962
27.000000000000007,LCD Monitor,16:09,5.0,100.00,1.0
28.000000000000004,LCD Monitor,16:09,4.203349162551705,100.00,0.840669832510341
32.0,LCD Monitor,16:09,5.0,100.00,1.0
33.00000000000001,LCD Monitor,16:09,2.294925837719827,100.00,1.0
39.00000000000001,LCD Monitor,16:09,4.761918222136171,100.00,1.0
40.0,LCD Monitor,16:09,4.203349162551705,100.00,0.840669832510341
41.0,LCD Monitor,16:09,5.0,100.00,1.0
62.00000000000001,LCD Monitor,16:10,14.000000000000002,100.00,1.0
88.00000000000001,LCD Monitor,16:09,2.0,100.00,1.0
103.0,LCD Monitor,16:09,5.0,100.00,1.0
128.0,LCD Monitor,16:10,6,100.00,1
132.00000000000003,LCD Monitor,21:09,5.0,100.00,1.0
133.0,LCD Monitor,16:09,8.0,100.00,1.0
168.0,LCD Monitor,16:09,2.0,100.00,1.0
171.00000000000003,LCD Monitor,16:09,2,100.00,1
186.00000000000003,LCD Monitor,16:10,5.0,100.00,1.0
190.0,LCD Monitor,16:09,5.0,100.00,1.0
193.0,LCD Monitor,16:09,4.203349162551705,100.00,0.840669832510341
