sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L
22.000000000000004,LCD Monitor,5:04,5.0,100.00,1.0
25.0,LCD Monitor,16:10,4.190087232860507,100.00,0.8380174465721013
26.999999999999996,LCD Monitor,16:09,5.0,100.00,1.0
28.000000000000004,LCD Monitor,16:09,4.203161644883005,100.00,0.8406323289766011
32.0,LCD Monitor,16:09,5.0,100.00,1.0
33.0,LCD Monitor,16:09,2.2834829243901997,100.00,1.0
39.00000000000001,LCD Monitor,16:09,4.761667733495525,100.00,1.0
40.0,LCD Monitor,16:09,4.203161644883005,100.00,0.8406323289766011
41.00000000000001,LCD Monitor,16:09,5.0,100.00,1.0
62.00000000000001,LCD Monitor,16:10,14.000000000000002,100.00,1.0
88.00000000000001,LCD Monitor,16:09,2.0,100.00,1.0
103.0,LCD Monitor,16:09,5.0,100.00,1.0
128.0,LCD Monitor,16:10,6,100.00,1
132.0,LCD Monitor,21:09,5.0,100.00,1.0
133.00000000000006,LCD Monitor,16:09,8.0,100.00,1.0
168.0,LCD Monitor,16:09,2.0,100.00,1.0
171.0,LCD Monitor,16:09,2,100.00,1
186.00000000000003,LCD Monitor,16:10,5.0,100.00,1.0
190.0,LCD Monitor,16:09,5.0,100.00,1.0
193.0,LCD Monitor,16:09,4.203161644883005,100.00,0.8406323289766011
