entity,brand,num,condition,day
6_1,Nikon,26.10498612,Preset;Autos,1.0
13_1,Nikon,17.4810534,Daylight;Sunny;Fine;Flash;Fluorescent;Incandescent;Shade;Sunlight;Tungsten;Cloudy,1.0
18_1,Canon,18.096370145,Daylight;Shade;Cloudy;Tungsten Light;White Fluorescent LightFlashCustomColor Temperature Setting,1.0
19_1,Nikon,24.44675242,Preset;Auto,1.0
23_1,Canon,17.910961075,Preset;User Defined;Color Temperature Setting;White Balance Correction and White Balance Bracketing;Available Auto,1.0
41_1,Nikon,25.036373310000002,Auto,1.0
44_1,Nikon,25.576968995,Preset;Auto,1.0
48_1,Canon,12.44340008,Daylight;Sunny;Flash;Fluorescent;Tungsten;Cloudy,1.0
570_1,Nikon,34.07620968,Daylight;Sunny;Flash;Fluorescent;Incandescent;Shade;Tungsten;Cloudy,1.0
58_1,Nikon,10.67276466,Cloudy;Daylight;Sunny;Flash;Fluorescent;Incandescent;Shade;Sunlight;Sunny;Tungsten;Artificial,1.0
65_1,Fujifilm,14.77601053,Sunny;Shade,1.0
67_1,Canon,14.85500566,Cloudy;Daylight;Sunny;Fluorescent;Artificial,1.0
69_1,Sony,32.97253955,Daylight;Sunny;Shade;Underwater;Cloud,1.0
70_1,Panasonic,13.06127191,Daylight;Sunny;Incandescent;Shade;Cloudy,1.0
75_1,Nikon,16.74786434,incandescent;fluorescent;direct sunlight;flash;cloudy;preset manual white balance;color temperature selection;Auto,1.0
76_1,Nikon,24.42504462,Sunlightly,1.0
83_1,Nikon,5.241662335,Autos,0.5
88_1,Sony,18.71933265,Daylight;flash;Cloudy,1.0
96_1,Canon,19.99190144,preset;user-define;color temperature setting;With flash color temperature information transmission;Auto,1.0
101_1,Canon,22.692341945,Preset;Color Temperature Setting;White Balance Correction and White Balance Bracketing;Auto,1.0
