5,"[[['Rain', 0.5023029214095377]], [['Rain', 0.5023029214095377]], [['Light Rain', 0.5648474307560116]], [['Light Rain', 0.5648474307560116]], [['Rain', 0.5023029214095377]], [['Light Rain', 0.5648474307560116]], [['Showers', 0.5507418194301872]], [['Cloudy', 0.6436128911851994]], [['Cloudy', 0.6436128911851994]], [['Short term forecastRain', 0.5511182889166801]], [['moderate rain', 0.5508593066366431]], [['Rain', 0.5023029214095377]], [['Rain', 0.5023029214095377]], [['Rain Fog', 0.5983379413199977]], [['Mist', 0.5983379413199977]]]"
10,"[[['Rain', 0.3977115011106957]], [['Rain', 0.3977115011106957]], [['Rain', 0.3977115011106957]], [['Rain Mist', 0.49801016038951396]], [['Rain', 0.3977115011106957]], [['Light Rain', 0.6406253885361349]], [['Rain', 0.3977115011106957]], [['Thunderstorm', 0.5539297445074068]], [['Rain', 0.3977115011106957]], [['Weather WarningsCloudy', 0.5511182889166801]], [['moderate rain', 0.5508593066366431]], [['Light Rain', 0.6406253885361349]], [['Rain', 0.3977115011106957]], [['Rain Fog', 0.5983379413199977]], [['Mist', 0.5983379413199977]]]"
13,"[[['Cloudy', 0.8551989921825476]], [['Mostly Cloudy', 0.9346884340437898]], [['Overcast', 0.8889482313768504]], [['Overcast', 0.8889482313768504]], [['Cloudy', 0.8551989921825476]], [['Overcast', 0.8889482313768504]], [['Cloudy', 0.8551989921825476]], [['Rain', 0.9403382120548659]], [['Cloudy', 0.8551989921825476]], [['Short term forecastMostly Cloudy', 0.939760092940387]], [['mostly cloudy', 0.9396573604146614]], [['Cloudy', 0.8551989921825476]], [['Cloudy', 0.8551989921825476]], [['Mostly Cloudy', 0.9346884340437898]]]"
25,"[[['Cloudy', 0.8563837215179284]], [['Fog And Mist', 0.9107190118050416]], [['Overcast', 0.8928179472625021]], [['Overcast', 0.8928179472625021]], [['Cloudy', 0.8563837215179284]], [['Mist', 0.9439879769651489]], [['Cloudy', 0.8563837215179284]], [['Cloudy', 0.8563837215179284]], [['Cloudy', 0.8563837215179284]], [['Fog', 0.9441350628200796]], [['mostly cloudy', 0.9440393470356269]], [['Cloudy', 0.8563837215179284]], [['Cloudy', 0.8563837215179284]]]"
31,"[[['Cloudy', 0.9999896823277923]], [['Overcast', 0.9999807143264968]], [['Overcast', 0.9999807143264968]], [['Overcast', 0.9999807143264968]], [['Cloudy', 0.9999896823277923]], [['Overcast', 0.9999807143264968]], [['Cloudy', 0.9999896823277923]], [['Cloudy', 0.9999896823277923]], [['Cloudy', 0.9999896823277923]], [['Cloudy', 0.9999896823277923]], [['mostly cloudy', 0.9999999972217968]], [['Cloudy', 0.9999896823277923]], [['Cloudy', 0.9999896823277923]]]"
35,"[[['Cloudy', 0.9982507932230399]], [['Overcast', 0.9958441795964159]], [['Overcast', 0.9958441795964159]], [['Overcast', 0.9958441795964159]], [['Cloudy', 0.9982507932230399]], [['Overcast', 0.9958441795964159]], [['Cloudy', 0.9982507932230399]], [['Mostly Cloudy', 0.9999571049402839]], [['Mostly Cloudy', 0.9999571049402839]], [['Cloudy', 0.9982507932230399]], [['mostly cloudy', 0.9999478889711623]], [['Cloudy', 0.9982507932230399]], [['Cloudy', 0.9982507932230399]]]"
38,"[[['Cloudy', 0.9976840314134099]], [['Overcast', 0.9958441795964159]], [['Overcast', 0.9958441795964159]], [['Overcast', 0.9958441795964159]], [['Cloudy', 0.9976840314134099]], [['Overcast', 0.9958441795964159]], [['Cloudy', 0.9976840314134099]], [['Cloudy', 0.9976840314134099]], [['Cloudy', 0.9976840314134099]], [['Short term forecastCloudy', 0.9999480972718808]], [['mostly cloudy', 0.9999478889711623]], [['Cloudy', 0.9976840314134099]], [['Cloudy', 0.9976840314134099]]]"
39,"[[['Cloudy', 0.9976840314134099]], [['Overcast', 0.9958441795964159]], [['Overcast', 0.9958441795964159]], [['Overcast', 0.9958441795964159]], [['Cloudy', 0.9976840314134099]], [['Overcast', 0.9958441795964159]], [['Cloudy', 0.9976840314134099]], [['Cloudy', 0.9976840314134099]], [['Cloudy', 0.9976840314134099]], [['Short term forecastFog', 0.9999480972718808]], [['mostly cloudy', 0.9999478889711623]], [['Cloudy', 0.9976840314134099]], [['Cloudy', 0.9976840314134099]]]"
43,"[[['Cloudy', 0.6685686778400917]], [['Fog And Mist', 0.544261611506396]], [['Overcast', 0.5833789301440743]], [['Overcast', 0.5833789301440743]], [['Showers', 0.624671903395215]], [['Mist', 0.6781174167143829]], [['Cloudy', 0.6685686778400917]], [['Drizzle', 0.5916310309553496]], [['Showers', 0.624671903395215]], [['Short term forecastFog', 0.5888808371760766]], [['mostly cloudy', 0.5886273793958591]], [['Mist', 0.6781174167143829]], [['Cloudy', 0.6685686778400917]]]"
50,"[[['Cloudy', 0.5397523353860181]], [['Fog And Mist', 0.4009393961878246]], [['Haze', 0.46375484461874666]], [['Haze', 0.46375484461874666]], [['Fog', 0.48570174623080514]], [['Hazy', 0.4234389351891955]], [['Cloudy', 0.5397523353860181]], [['Cloudy', 0.5397523353860181]], [['Fog', 0.48570174623080514]], [['Short term forecastHaze', 0.4237098838468584]], [['mostly cloudy', 0.4235047440499957]], [['Light Fog', 0.4236823075003458]], [['Mostly Cloudy', 0.4236707850935351]]]"
0,"[[['Overcast', 1.0]]]"
91,"[[['Partly Cloudy', 0.9539432363060014]], [['Overcast', 0.9878561526857956]], [['Scattered Clouds', 0.9786245877735225]], [['Scattered Clouds', 0.9786245877735225]], [['Partly Cloudy', 0.9539432363060014]], [['Partly Cloudy', 0.9539432363060014]], [['Cloudy', 0.9959287330485125]], [['Partly Cloudy', 0.9539432363060014]], [['Partly Cloudy', 0.9539432363060014]], [['Partly Cloudy', 0.9539432363060014]], [['clear sky', 0.9946418471737885]], [['Partly Cloudy', 0.9539432363060014]], [['Cloudy', 0.9959287330485125]], [['Partly Cloudy', 0.9539432363060014]]]"
104,"[[['Fair', 0.8053478400746205]], [['Clear', 0.6477172427779668]], [['Clear', 0.6477172427779668]], [['Clear', 0.6477172427779668]], [['Partly Sunny', 0.790541568522026]], [['Clear', 0.6477172427779668]], [['Partly Cloudy', 0.7771511919279488]], [['Mostly Cloudy', 0.779386441357181]], [['Partly Sunny', 0.790541568522026]], [['Clear', 0.6477172427779668]], [['clear sky', 0.7772709325570087]], [['Partly Sunny', 0.790541568522026]], [['Cloudy', 0.777477633002607]], [['Fair', 0.8053478400746205]]]"
112,"[[['Fair', 0.9366507625120192]], [['Clear', 0.8024487467309329]], [['Clear', 0.8024487467309329]], [['Clear', 0.8024487467309329]], [['Partly Sunny', 0.9246637122467897]], [['Clear', 0.8024487467309329]], [['Sunny', 0.9395992468350839]], [['Partly Cloudy', 0.9403382120548659]], [['Partly Sunny', 0.9246637122467897]], [['Clear', 0.8024487467309329]], [['clear sky', 0.9396573604146614]], [['Partly Sunny', 0.9246637122467897]], [['Partly Sunny', 0.9246637122467897]], [['Fair', 0.9366507625120192]]]"
130,"[[['Cloudy', 0.9999876188188999]], [['Overcast', 0.999968871668128]], [['Overcast', 0.999968871668128]], [['Overcast', 0.999968871668128]], [['Cloudy', 0.9999876188188999]], [['Overcast', 0.999968871668128]], [['Cloudy', 0.9999876188188999]], [['Cloudy', 0.9999876188188999]], [['Cloudy', 0.9999876188188999]], [['Cloudy', 0.9999876188188999]], [['mostly cloudy', 0.9999999969902797]], [['Cloudy', 0.9999876188188999]], [['Cloudy', 0.9999876188188999]], [['Overcast', 0.999968871668128]]]"
132,"[[['Cloudy', 0.9999876188188999]], [['Overcast', 0.999968871668128]], [['Overcast', 0.999968871668128]], [['Overcast', 0.999968871668128]], [['Cloudy', 0.9999876188188999]], [['Overcast', 0.999968871668128]], [['Cloudy', 0.9999876188188999]], [['Cloudy', 0.9999876188188999]], [['Cloudy', 0.9999876188188999]], [['Cloudy', 0.9999876188188999]], [['mostly cloudy', 0.9999999969902797]], [['Cloudy', 0.9999876188188999]], [['Cloudy', 0.9999876188188999]], [['Overcast', 0.999968871668128]]]"
145,"[[['Cloudy', 0.8140605543425229]], [['Overcast', 0.9039932277471402]], [['Haze', 0.8842024352582769]], [['Haze', 0.8842024352582769]], [['Cloudy', 0.8140605543425229]], [['Hazy', 0.9396022251751401]], [['Cloudy', 0.8140605543425229]], [['Cloudy', 0.8140605543425229]], [['Cloudy', 0.8140605543425229]], [['Cloudy', 0.8140605543425229]], [['mostly cloudy', 0.9396573604146614]], [['Cloudy', 0.8140605543425229]], [['Cloudy', 0.8140605543425229]], [['Overcast with Haze', 0.9445502614426784]]]"
149,"[[['Light Rain', 0.8427430049242073]], [['Light Rain', 0.8427430049242073]], [['Light Rain', 0.8427430049242073]], [['Light Rain Mist', 0.9086520415727093]], [['Rain', 0.9316826635705324]], [['Light Rain', 0.8427430049242073]], [['Showers', 0.9597831065878828]], [['Showers', 0.9597831065878828]], [['Rain', 0.9316826635705324]], [['Short term forecastRain', 0.9441350628200796]], [['moderate rain', 0.9440393470356269]], [['Rain', 0.9316826635705324]], [['Rain', 0.9316826635705324]]]"
154,"[[['Cloudy', 0.6685686778400917]], [['Fog And Mist', 0.544261611506396]], [['Overcast', 0.5833789301440743]], [['Overcast', 0.5833789301440743]], [['Showers', 0.624671903395215]], [['Mist', 0.6781174167143829]], [['Cloudy', 0.6685686778400917]], [['Drizzle', 0.5916310309553496]], [['Showers', 0.624671903395215]], [['Short term forecastFog', 0.5888808371760766]], [['mostly cloudy', 0.5886273793958591]], [['Mist', 0.6781174167143829]], [['Cloudy', 0.6685686778400917]]]"
156,"[[['Rain', 0.8261696515792273]], [['Rain', 0.8261696515792273]], [['Light Rain', 0.9394841041681002]], [['Light Rain Mist', 0.9156220587189567]], [['Rain', 0.8261696515792273]], [['Light Rain', 0.9394841041681002]], [['Rain', 0.8261696515792273]], [['Showers', 0.9485533510094669]], [['Short term forecastRain', 0.9485509577924989]], [['light rain', 0.9484623949467412]], [['Rain', 0.8261696515792273]], [['Rain', 0.8261696515792273]]]"
167,"[[['Cloudy', 0.5305832262527322]], [['Fog And Mist', 0.42200669498012233]], [['Light Rain', 0.5190031557486943]], [['Light Rain Mist', 0.41395604040390954]], [['Fog', 0.5095242395635898]], [['Light Rain', 0.5190031557486943]], [['Cloudy', 0.5305832262527322]], [['Fog', 0.5095242395635898]], [['Short term forecastRain', 0.4450847104714921]], [['mostly cloudy', 0.44487721084433124]], [['Mist', 0.4450568173334153]], [['Rain', 0.4450451625196054]]]"
0,"[[['Fog/Mist', 1.0]]]"
205,"[[['Fog', 0.5067934897607702]], [['Fog And Mist', 0.4009393961878246]], [['Overcast', 0.46375484461874666]], [['Overcast', 0.46375484461874666]], [['Showers', 0.48570174623080514]], [['Mist', 0.5227493445379252]], [['Fog', 0.5067934897607702]], [['Cloudy', 0.42657130339624777]], [['Showers', 0.48570174623080514]], [['Short term forecastFog', 0.4237098838468584]], [['mostly cloudy', 0.4235047440499957]], [['Mist', 0.5227493445379252]], [['Light Fog', 0.4236707850935351]]]"
209,"[[['Fog', 0.5368424761106148]], [['Fog And Mist', 0.4009393961878246]], [['Overcast', 0.46375484461874666]], [['Overcast', 0.46375484461874666]], [['Rain', 0.48566040323242143]], [['Mist', 0.4234389351891955]], [['Fog', 0.5368424761106148]], [['Drizzle', 0.42657130339624777]], [['Showers', 0.4237227209618449]], [['Fog', 0.5368424761106148]], [['light rain', 0.4235047440499957]], [['Rain', 0.48566040323242143]], [['Light Fog', 0.4236707850935351]]]"
0,"[[['Fog/Mist', 1.0]]]"
0,"[[['Fog/Mist', 1.0]]]"
0,"[[['Overcast with Haze', 1.0]]]"
259,"[[['Cloudy', 0.9644326879244198]], [['Hazy', 0.9915011741017259]], [['Haze', 0.980370907129751]], [['Haze', 0.980370907129751]], [['Cloudy', 0.9644326879244198]], [['Hazy', 0.9915011741017259]], [['Cloudy', 0.9644326879244198]], [['Cloudy', 0.9644326879244198]], [['Cloudy', 0.9644326879244198]], [['Short term forecastHaze', 0.9950646827527329]], [['mostly cloudy', 0.9950519733694297]], [['Cloudy', 0.9644326879244198]], [['Cloudy', 0.9644326879244198]]]"
273,"[[['Light Rain', 0.8427430049242073]], [['Light Rain', 0.8427430049242073]], [['Light Rain', 0.8427430049242073]], [['Light Rain Mist', 0.9086520415727093]], [['Rain', 0.9316795420815999]], [['Light Rain', 0.8427430049242073]], [['Showers', 0.9439852020025831]], [['Cloudy', 0.9598943857266035]], [['Cloudy', 0.9598943857266035]], [['Rain', 0.9316795420815999]], [['light rain', 0.9440393470356269]], [['Rain', 0.9316795420815999]], [['Rain', 0.9316795420815999]]]"
275,"[[['Rain', 0.9082805065293575]], [['Rain', 0.9082805065293575]], [['Light Rain', 0.9914545024850401]], [['Light Rain Mist', 0.9885633640571663]], [['Rain', 0.9082805065293575]], [['Light Rain', 0.9914545024850401]], [['Rain', 0.9082805065293575]], [['Rain', 0.9082805065293575]], [['Rain', 0.9082805065293575]], [['Short term forecastRain', 0.9950646827527329]], [['light rain', 0.9950519733694297]], [['Rain', 0.9082805065293575]], [['Rain', 0.9082805065293575]]]"
1080,"[[['Cloudy', 0.9980984950741013]], [['Overcast', 0.9926773823052782]], [['Overcast', 0.9926773823052782]], [['Overcast', 0.9926773823052782]], [['Cloudy', 0.9980984950741013]], [['Overcast', 0.9926773823052782]], [['Cloudy', 0.9980984950741013]], [['Cloudy', 0.9980984950741013]], [['Cloudy', 0.9980984950741013]], [['Winter Weather AdvisoryCloudy', 0.9999546237290656]], [['mostly cloudy', 0.9999544436689893]], [['Cloudy', 0.9980984950741013]], [['Cloudy', 0.9980984950741013]], [['Cloudy', 0.9980984950741013]]]"
