entity,brand,screen_type,supported_aspect_ratio,response_time(ms),screen_size_diagonal,day
22_2,Philips Electronics,LCD Monitor,5:04,5.095572887735043,48.69999359737159,1.0
25_2,Philips Electronics,LCD Monitor,16:10,4.0596039341092025,46.01695688360286,0.8325976346955007
27_2,Philips Electronics,LCD Monitor,16:09,4.929530754179407,53.959053008782014,1.0
28_2,Philips Electronics,LCD Monitor,16:09,4.127644258633221,46.084876167454595,0.8314237757749438
32_2,Philips Electronics,LCD Monitor,16:09,5.12746775680524,61.368186444869906,1.0
33_2,Philips Electronics,LCD Monitor,16:09,2.337655022863714,61.670992970655405,1.0
39_2,Philips Electronics,Brilliance LCD Monitor,16:09,4.6146841065821445,67.23790261290377,1.0
40_2,Philips Electronics,Monitor,16:09,4.041089694673627,58.22719507991184,0.8314237757749438
41_2,Philips Electronics,LCD Monitor,16:09,4.971532648166021,66.9153351637594,1.0
62_2,Philips Electronics,LCD Monitor,16:09,13.989903987324443,60.88803584471205,1.0
88_2,iiyama North America,Brilliance LCD Monitor,16:09,2.052241878072517,58.300408678186365,1.0
103_2,Hannspree,LCD Monitor,16:09,4.958838688041994,50.98679468712576,1.0
128_2,Asus,LCD Monitor,16:10,6.075317464,60.7452146,1
132_2,Asus,LCD Monitor,21:09,5.004727035473459,72.73410134679672,1.0
133_2,Asus,Brilliance LCD Monitor,16:09,7.9505396077312405,81.37263804142239,1.0
168_2,Asus,LCD Monitor,16:09,1.9926500337261843,69.36957378784966,1.0
171_2,Asus,LCD Monitor,16:09,1.882792081,63.67587246,1
186_2,Asus,Monitor,16:09,4.794127195172013,55.2967339447036,1.0
190_2,Asus,Brilliance LCD Monitor,16:09,5.044748565094934,71.43914993656558,1.0
193_2,iiyama North America,Brilliance LCD Monitor,16:09,4.320304528150412,49.84717536469003,0.8314237757749438
22_1,Philips Electronics,LCD Monitor,5:04,5,0,1.0
25_1,Philips Electronics,LCD Monitor,16:10,5,0,1.0
27_1,Philips Electronics,LCD Monitor,16:09,5,0,1.0
28_1,Philips Electronics,LCD Monitor,16:09,5,0,1.0
32_1,Philips Electronics,LCD Monitor,16:09,5,0,1.0
33_1,Philips Electronics,LCD Monitor,16:09,1,0,1.0
39_1,Philips Electronics,LCD Monitor,16:09,5,0,1.0
40_1,Philips Electronics,LCD Monitor,16:09,5,0,1.0
41_1,Philips Electronics,LCD Monitor,16:09,5,0,1.0
62_1,Philips Electronics,LCD Monitor,16:10,14,0,1.0
88_1,iiyama North America,LCD Monitor,16:09,2,0,1.0
103_1,Hannspree,LCD Monitor,16:09,5,0,1.0
128_1,Asus,LCD Monitor,16:10,6,0,1.0
132_1,Asus,LCD Monitor,21:09,5,0,1.0
133_1,Asus,LCD Monitor,16:09,8,0,1.0
168_1,Asus,LCD Monitor,16:09,2,0,1.0
171_1,Asus,LCD Monitor,16:09,2,0,1.0
186_1,Asus,LCD Monitor,16:10,5,0,1.0
190_1,Asus,LCD Monitor,16:09,5,0,1.0
193_1,iiyama North America,LCD Monitor,16:09,5,0,1.0
22_3,Philips Electronics,LCD Monitor;LCD Monitor;LCD,5:04,5,0,1.0
25_3,Philips Electronics,LCD Monitor,16:10,5,0,1.0
27_3,Philips Electronics,LCD Monitor;LCD Monitor;TFT Brilliance LCD 16.7 Million Colour,16:09,5,0,1.0
28_3,Philips Electronics,TFT LCD 16.7 Million Colour;LED,16:09,5,0,1.0
32_3,Philips Electronics,LCD Monitor,16:09,5,0,1.0
33_3,Philips Electronics,LCD Monitor,16:09,1,0,1.0
39_3,Philips Electronics,Brilliance LCD Monitor,16:09,5,0,1.0
40_3,Philips Electronics,TFT LCD Million Colour;TFT/LCD,16:09,5,0,1.0
41_3,Philips Electronics,TFT/LCD;TFT LCD 16.7 Million Colour;LCD Monitor,16:09,5,0,1.0
62_3,Philips Electronics,IPS;IPS TFT LCD 16.7 Million Colour;LCD Monitor,16:10,14,0,1.0
88_3,iiyama North America,LCD;TN+Film;TFT Brilliance LCD 16.7 million Colour,16:09,2,0,1.0
103_3,Hannspree,LCD Monitor;LED Backlight 16.7 Million Colour;LED,16:09,5,0,1.0
128_3,Asus,LCD Monitor,16:10,6,0,1.0
132_3,Asus,LCD Monitor,21:09,5,0,1.0
133_3,Asus,LCD Monitor;IGZO;Widescreen 1.07 Colour,16:09,8,0,1.0
168_3,Asus,LCD Monitor;LCD;Monitor,16:09,2,0,1.0
171_3,Asus,LCD Monitor,16:09,2,0,1.0
186_3,Asus,Monitor;LED 16.7 million Colour;LCD Monitor,16:09,5,0,1.0
190_3,Asus,Monitor;Widescreen IPS 16.7 Million Colour;Brilliance LCD Monitor,16:09,5,0,1.0
193_3,iiyama North America,LED Backlight LCD IPS Panel 16.7 million Colour;Brilliance LCD Monitor,16:09,5,0,1.0
22_4,Philips Electronics,LCD Monitor;LCD Monitor;LCD,5:04,5,0,1.0
25_4,Philips Electronics,LCD Monitor;LCD Monitor,16:10,5,0,1.0
27_4,Philips Electronics,LCD Monitor;LCD Monitor;TFT Brilliance LCD 16.7 Million Colour,16:09,5,0,1.0
28_4,Philips Electronics,TFT LCD 16.7 Million Colour;LED,16:09,5,0,1.0
32_4,Philips Electronics,LCD Monitor,16:09,5,0,1.0
33_4,Philips Electronics,LCD Monitor,16:09,1,0,1.0
39_4,Philips Electronics,Brilliance LCD Monitor,16:09,5,0,1.0
40_4,Philips Electronics,TFT LCD Million Colour;TFT/LCD,16:09,5,0,1.0
41_4,Philips Electronics,TFT/LCD;TFT LCD 16.7 Million Colour;LCD Monitor,16:09,5,0,1.0
62_4,Philips Electronics,IPS;IPS TFT LCD 16.7 Million Colour;LCD Monitor,16:10,14,0,1.0
88_4,iiyama North America,LCD;TN+Film;TFT Brilliance LCD 16.7 million Colour,16:09,2,0,1.0
103_4,Hannspree,LCD Monitor;LED Backlight 16.7 Million Colour;LED,16:09,5,0,1.0
128_4,Asus,LCD Monitor,16:10,6,0,1.0
132_4,Asus,LCD Monitor,21:09,5,0,1.0
133_4,Asus,LCD Monitor;IGZO;Widescreen 1.07 Colour,16:09,8,0,1.0
168_4,Asus,LCD Monitor;LCD;Monitor,16:09,2,0,1.0
171_4,Asus,LCD Monitor,16:09,2,0,1.0
186_4,Asus,Monitor;LED 16.7 million Colour;LCD Monitor,16:09,5,0,1.0
190_4,Asus,Monitor;Widescreen IPS 16.7 Million Colour;Brilliance LCD Monitor,16:09,5,0,1.0
