sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L
22.0,LCD Monitor,5:04,5.0,100.00,1.0
24.999999999999996,LCD Monitor,16:10,4.1873265976729455,100.00,0.837465319534589
26.999999999999996,LCD Monitor,16:09,5.0,100.00,1.0
28.000000000000004,LCD Monitor,16:09,4.222471229138619,100.00,0.8444942458277239
32.0,LCD Monitor,16:09,5.0,100.00,1.0
33.0,LCD Monitor,16:09,2.2871302924703767,100.00,1.0
39.0,LCD Monitor,16:09,4.761128161021726,100.00,1.0
40.0,LCD Monitor,16:09,4.222471229138619,100.00,0.8444942458277239
41.0,LCD Monitor,16:09,5.0,100.00,1.0
61.99999999999999,LCD Monitor,16:10,14.000000000000002,100.00,1.0
88.0,LCD Monitor,16:09,2.0,100.00,1.0
103.0,LCD Monitor,16:09,5.0,100.00,1.0
128.0,LCD Monitor,16:10,6,100.00,1
132.0,LCD Monitor,21:09,5.0,100.00,1.0
133.0,LCD Monitor,16:09,8.0,100.00,1.0
168.00000000000003,LCD Monitor,16:09,2.0,100.00,1.0
171.0,LCD Monitor,16:09,2,100.00,1
185.99999999999997,LCD Monitor,16:10,5.0,100.00,1.0
190.0,LCD Monitor,16:09,5.0,100.00,1.0
192.99999999999997,LCD Monitor,16:09,4.222471229138619,100.00,0.8444942458277239
