entity,brand,screen_type,supported_aspect_ratio,response_time(ms),screen_size_diagonal,day
22_2,Philips Electronics,LCD Monitor,5:04,5.095929358599263,48.70214153504133,1.0
25_2,Philips Electronics,LCD Monitor,16:10,4.0547142556474345,45.961716228654716,0.8316111121064533
27_2,Philips Electronics,LCD Monitor,16:09,4.929536008318991,53.95347528516894,1.0
28_2,Philips Electronics,LCD Monitor,16:09,4.129276698382775,46.11130900741661,0.8317600378147487
32_2,Philips Electronics,LCD Monitor,16:09,5.127783161270853,61.37514846642163,1.0
33_2,Philips Electronics,LCD Monitor,16:09,2.342250993107014,61.66399444726369,1.0
39_2,Philips Electronics,Brilliance LCD Monitor,16:09,4.6142490009594495,67.23529511863231,1.0
40_2,Philips Electronics,Monitor,16:09,4.042949497446049,58.247820520828455,0.8317600378147487
41_2,Philips Electronics,LCD Monitor,16:09,4.9713714566188765,66.91759594593009,1.0
62_2,Philips Electronics,LCD Monitor,16:09,13.991739453894345,60.88981873794033,1.0
88_2,iiyama North America,Brilliance LCD Monitor,16:09,2.052041173260253,58.300994282094706,1.0
103_2,Hannspree,LCD Monitor,16:09,4.958702575244666,50.99081746425458,1.0
128_2,Asus,LCD Monitor,16:10,6,60.7452146,1
132_2,Asus,LCD Monitor,21:09,5.005307891645472,72.74543642864242,1.0
133_2,Asus,Brilliance LCD Monitor,16:09,7.9499990882190925,81.3741023117535,1.0
168_2,Asus,LCD Monitor,16:09,1.9925854165224053,69.37036805805536,1.0
171_2,Asus,LCD Monitor,16:09,1.882792081,63.67587246,1
186_2,Asus,Monitor,16:09,4.794318788703373,55.30406417098891,1.0
190_2,Asus,Brilliance LCD Monitor,16:09,5.044550177938906,71.4365725282502,1.0
193_2,iiyama North America,Brilliance LCD Monitor,16:09,4.322242977691071,49.86830681845515,0.8317600378147487
22_1,Philips Electronics,LCD Monitor,5:04,5,0,1.0
25_1,Philips Electronics,LCD Monitor,16:10,5,0,1.0
