entity,brand,screen_type,supported_aspect_ratio,response_time(ms),screen_size_diagonal,day
22_2,Philips Electronics,LCD Monitor,5:04,5.09591872985533,48.70414613962925,1.0
25_2,Philips Electronics,LCD Monitor,16:10,4.0543151766601815,45.955111898622846,0.8315841907248007
27_2,Philips Electronics,LCD Monitor,16:09,4.929491129685606,53.94865376163242,1.0
28_2,Philips Electronics,LCD Monitor,16:09,4.1313929373177825,46.1312304077592,0.832144480166103
32_2,Philips Electronics,LCD Monitor,16:09,5.12788971180856,61.37569960222695,1.0
33_2,Philips Electronics,LCD Monitor,16:09,2.3436908261251603,61.66077816575299,1.0
39_2,Philips Electronics,Brilliance LCD Monitor,16:09,4.613870512987557,67.23465392730424,1.0
40_2,Philips Electronics,Monitor,16:09,4.044895064184971,58.27843126096196,0.832144480166103
41_2,Philips Electronics,LCD Monitor,16:09,4.9712562399838784,66.91866891307836,1.0
62_2,Philips Electronics,LCD Monitor,16:09,13.992644312688766,60.89501323882038,1.0
88_2,iiyama North America,Brilliance LCD Monitor,16:09,2.0521163469371357,58.30344632219544,1.0
103_2,Hannspree,LCD Monitor,16:09,4.959153284257972,50.99065418530548,1.0
128_2,Asus,LCD Monitor,16:10,6,60.7452146,1
132_2,Asus,LCD Monitor,21:09,5.0051915827324605,72.7470283789766,1.0
133_2,Asus,Brilliance LCD Monitor,16:09,7.950221242630877,81.37697525309005,1.0
168_2,Asus,LCD Monitor,16:09,1.9925982493126049,69.37396117641298,1.0
171_2,Asus,LCD Monitor,16:09,1.882792081,63.67587246,1
186_2,Asus,Monitor,16:09,4.7943704621898915,55.30477656851216,1.0
190_2,Asus,Brilliance LCD Monitor,16:09,5.044018898074152,71.43456873365115,1.0
193_2,iiyama North America,Brilliance LCD Monitor,16:09,4.32402909686682,49.89074012155551,0.832144480166103
22_1,Philips Electronics,LCD Monitor,5:04,5,0,1.0
25_1,Philips Electronics,LCD Monitor,16:10,5,0,1.0
27_1,Philips Electronics,LCD Monitor,16:09,5,0,1.0
28_1,Philips Electronics,LCD Monitor,16:09,5,0,1.0
32_1,Philips Electronics,LCD Monitor,16:09,5,0,1.0
33_1,Philips Electronics,LCD Monitor,16:09,1,0,1.0
39_1,Philips Electronics,LCD Monitor,16:09,5,0,1.0
