entity,Domain,Conditions,Humidity,day
2.0,Austin,Rain;Mist,92.99999999999999,1.0
5.0,Austin,Rain;Light Rain,92.99999999999999,1.0
10.0,Austin,Rain,92.99999999999999,1.0
13.0,Austin,Cloudy;Overcast,81.0,1.0
24.999999999999996,Austin,Cloudy,81.0,1.0
31.0,Austin,Cloudy,83.99999999999999,1.0
34.99999999999999,Austin,Cloudy;Overcast,81.0,1.0
38.0,Austin,Cloudy,85.0,1.0
39.0,Austin,Cloudy,87.0,1.0
42.99999999999999,Austin,Cloudy;Overcast;Showers,92.99999999999999,1.0
49.99999999999999,Austin,Cloudy;Fog;Haze,81.0,1.0
59.999999999999986,Austin,Overcast,85.0,1.0
91.00000000000001,Austin,Not totally Cloudy;Partly Cloudy,64.0,1.0
104.0,Austin,Clear;Not totally Sunny,80.0,1.0
111.99999999999997,Austin,Sunny;Clear,52.99999999999999,1.0
130.0,Austin,Cloudy,88.00000000000001,1.0
131.99999999999997,Austin,Cloudy,88.00000000000001,1.0
144.99999999999997,Austin,Cloudy,81.0,1.0
149.0,Austin,Rain;Light Rain,92.99999999999999,1.0
154.0,Austin,Cloudy;Overcast;Showers,92.99999999999999,1.0
156.0,Austin,Rain;Light Rain,99.99999999999999,1.0
166.99999999999997,Austin,Cloudy;Fog;Fog And Mist;Light Rain;Light Rain Mist,99.99999999999999,1.0
174.0,Austin,Mist/Fog,92.99999999999999,1.0
204.99999999999994,Austin,Fog;Overcast;Showers;Mist,92.99999999999999,1.0
208.99999999999997,Austin,Fog;Overcast;Rain,92.99999999999999,1.0
250.99999999999997,Austin,Mist/Fog,85.99999999999999,1.0
254.00000000000003,Austin,Mist/Fog,85.99999999999999,1.0
256.99999999999994,Baltimore,Overcast with Haze,80.0,1.0
258.99999999999994,Baltimore,Cloudy,76.0,1.0
272.99999999999994,Baltimore,Rain;Light Rain,87.0,1.0
274.99999999999994,Baltimore,Rain,92.99999999999999,1.0
279.99999999999994,Baltimore,Rain;Light Rain,99.99999999999999,1.0
301.99999999999994,Baltimore,Overcast,80.0,1.0
313.99999999999994,Baltimore,Mist/Light Rain Fog,92.99999999999999,1.0
315.0,Baltimore,Mist/Light Rain Fog,90.0,1.0
324.0,Baltimore,Mostly Cloudy;Fair;Clean,42.99999999999999,1.0
341.99999999999994,Baltimore,Clear,52.0,1.0
376.00000000000006,Baltimore,Fair,42.99999999999999,1.0
381.99999999999994,Baltimore,A Few Clouds,57.0,1.0
398.00000000000006,Baltimore,Overcast,40.0,1.0
406.99999999999994,Charlotte,Cloudy;Overcast,36.0,1.0
408.0,Charlotte,Cloudy;Overcast,36.0,1.0
428.0,Charlotte,Snow;Fair,78.99999999999999,1.0
441.0,Charlotte,Light Snow;Flurries;Light,80.0,1.0
461.9999999999999,Charlotte,Sunny;Clear,32.99999999999999,1.0
466.99999999999994,Charlotte,Sunny;Clear,37.0,1.0
482.9999999999999,Charlotte,Clear,61.0,1.0
496.0,Charlotte,Mainly Cloudy,65.0,1.0
498.0,Charlotte,Partly Cloudy,59.999999999999986,1.0
517.0,Charlotte,Partly Cloudy;Scattered Clouds;Mainly Sunny,55.0,1.0
527.9999999999999,Charlotte,Mostly Cloudy;Clean;Intermittent Clouds,81.0,1.0
534.9999999999999,Charlotte,Cloudy;Haze,81.0,1.0
552.0,Charlotte,Mostly Cloudy,61.0,1.0
565.0,Charlotte,Overcast,75.0,1.0
600.0,Charlotte,Cloudy;Overcast;Mist,85.99999999999999,1.0
610.9999999999999,Charlotte,Light Snow,78.99999999999999,1.0
624.9999999999998,Charlotte,Mist/Fog,85.0,1.0
645.9999999999999,Charlotte,Clear,41.99999999999999,1.0
648.9999999999999,Charlotte,Sunny,38.0,1.0
654.9999999999999,Charlotte,Mostly Sunny;Partly Cloudy,26.0,1.0
659.9999999999999,Charlotte,Clear;Cloudy,36.0,1.0
668.9999999999999,Charlotte,Cloudy,40.0,1.0
671.0,Charlotte,Cloudy,44.00000000000001,1.0
672.9999999999999,Chicago,Mostly Cloudy;Mostly,44.00000000000001,1.0
675.9999999999998,Chicago,Clear,47.99999999999999,1.0
683.9999999999999,Chicago,Not totally Cloudy;Partly Sunny,36.0,1.0
692.0,Chicago,Partly Cloudy;Mainly Sunny;Mostly Clear,29.000000000000004,1.0
730.9999999999999,Chicago,Clear,31.0,1.0
734.0,Chicago,Clear,36.0,1.0
745.9999999999999,Chicago,Scattered Clouds;Mostly Cloudy;Cloudy;Partly,40.0,1.0
756.0,Chicago,Cloudy,38.0,1.0
767.9999999999999,Chicago,Cloudy,45.0,1.0
773.9999999999999,Chicago,Not totally Sunny;Scattered Clouds;Not totally Cloudy,38.0,1.0
775.9999999999999,Chicago,Partly Cloudy;Scattered Clouds;Partly,34.99999999999999,1.0
788.9999999999999,Chicago,Cloudy,58.00000000000001,1.0
791.0000000000001,Chicago,Cloudy,55.999999999999986,1.0
798.0000000000001,Chicago,Clear,63.0,1.0
801.0,Chicago,Clear,65.0,1.0
830.9999999999999,Chicago,Partly Sunny;Partly;Scattered Clouds,58.00000000000001,1.0
837.0,Chicago,Not totally Cloudy;Partly Cloudy;Mostly Clear,31.0,1.0
843.0,Chicago,Overcast;Cloudy,44.00000000000001,1.0
847.9999999999999,Chicago,Not totally Cloudy;Partly Cloudy,47.99999999999999,1.0
851.9999999999998,Chicago,Partly Cloudy;Not totally Cloudy,53.99999999999999,1.0
858.9999999999998,Chicago,Cloudy;Overcast,41.0,1.0
907.9999999999999,Chicago,Cloudy,65.99999999999999,1.0
961.0,Chicago,Cloudy;Overcast,49.99999999999999,1.0
964.9999999999997,Chicago,Partly Cloudy;Scattered Clouds;Mostly Clear,41.0,1.0
996.9999999999999,Columbus,Partly Cloudy;Scattered Clouds;Mist;Cloudy,95.0,1.0
999.9999999999999,Columbus,Mostly Cloudy;Intermittent;Mist;Fog And Mist,99.99999999999999,1.0
1000.9999999999999,Columbus,Mostly Cloudy;Mainly Cloudy,92.0,1.0
1011.0000000000001,Columbus,Not totally Cloudy;Partly Cloudy;Mostly Sunny;Sunny,42.99999999999999,1.0
1073.9999999999998,Columbus,Cloudy,81.0,1.0
1080.0,Columbus,Cloudy,80.0,1.0
1083.0,Columbus,Partly Cloudy;Cloudy;Scattered,74.0,1.0
1084.0,Columbus,Partly Cloudy;Not totally Cloudy,77.0,1.0
1085.9999999999998,Columbus,Partly Cloudy;Not totally Cloudy,80.0,1.0
1106.9999999999998,Columbus,Sunny;Mainly Sunny;Fair;Partly Cloudy;Partly,47.00000000000001,1.0
