entity,screen_type,supported_aspect_ratio,response_time(ms),screen_size_diagonal,day
5,Austin,Rain,93,1
10,Austin,Rain,93,1
13,Austin,Mostly Cloudy,81,1
25,Austin,Fog And Mist,87,1
31,Austin,Overcast,87,1
35,Austin,Overcast,81,1
38,Austin,Overcast,81,1
39,Austin,Overcast,87,1
43,Austin,Fog And Mist,87,1
50,Austin,Fog And Mist,81,1
60,Dallas,Overcast,85,1
91,Austin,Overcast,65,1
104,Austin,Clear,69,1
112,Austin,Clear,53,1
130,Austin,Overcast,93,1
132,Austin,Overcast,86,1
145,Austin,Overcast,81,1
149,Austin,Light Rain,93,1
154,Austin,Fog And Mist,94,1
156,Austin,Rain,100,1
167,Austin,Fog And Mist,93,1
174,Fort Worth,Mist/Fog,93,1
205,Austin,Fog And Mist,93,1
209,Austin,Fog And Mist,93,1
251,Fort Worth,Mist/Fog,86,1
254,Fort Worth,Mist/Fog,86,1
257,Fort Worth,Overcast with Haze,80,1
259,Austin,Hazy,77,1
273,Austin,Light Rain,87,1
275,Austin,Rain,93,1
1080,Charlotte,Overcast,80,1
1968,Dallas,Overcast,66,1
2014,Dallas,Overcast,80,1
2051,Dallas,Overcast,86,1
2053,Dallas,Overcast,86,1
2120,Dallas,Overcast,81,1
2611,Detroit,Overcast,54,1
3017,El Paso,Overcast,81,1
3547,Houston,Clear,81,1
3650,Houston,Overcast,75,1
3659,Houston,Overcast,75,1
4051,Indianapolis,Overcast,75,1
4280,Jacksonville,Overcast,88,1
5268,Memphis,Overcast,53,1
5316,Memphis,Overcast,57,1
5479,Milwaukee,Overcast,67,1
5485,Milwaukee,Overcast,54,1
5765,Nashville,Overcast,59,1
5953,Nashville,Overcast,75,1
6021,Nashville,Overcast,61,1
7314,Phoenix,Overcast,67,1
7449,Portland,Light Rain,76,1
8208,San Diego,Hazy,82,1
8280,San Diego,Hazy,77,1
8792,San Jose,Overcast,82,1
9584,Milwaukee,Mist/Fog,85,1
1388,Chicago,Partly Cloudy,54,1
1393,Chicago,Partly Cloudy,63,1
1403,Chicago,Overcast,73,1
1406,Chicago,Mostly Cloudy,73,1
1411,Chicago,Mostly Cloudy,79,1
1416,Chicago,Partly Cloudy,79,1
1472,Chicago,Partly Cloudy,61,1
2010,Dallas,Overcast,75,1
2024,Dallas,Overcast,74,1
2026,Dallas,Overcast,74,1
2047,Dallas,Overcast,86,1
2885,El Paso,Overcast,86,1
2889,El Paso,Mostly Cloudy,80,1
2895,El Paso,Partly Cloudy,61,1
2969,El Paso,Clear,61,1
2974,El Paso,Clear,75,1
2995,El Paso,Overcast,44,1
3002,El Paso,Partly Cloudy,66,1
3024,El Paso,Mostly Cloudy,47,1
3026,El Paso,Mostly Cloudy,41,1
3291,Fort Worth,Overcast,75,1
3296,Fort Worth,Overcast,69,1
3302,Fort Worth,Overcast,69,1
3307,Fort Worth,Overcast,69,1
3314,Fort Worth,Overcast,69,1
3316,Fort Worth,Overcast,69,1
3319,Fort Worth,Overcast,75,1
3324,Fort Worth,Overcast,80,1
3343,Fort Worth,Overcast,75,1
3534,Houston,Overcast,82,1
3856,Indianapolis,Mostly Cloudy,58,1
3951,Indianapolis,Partly Cloudy,54,1
3954,Indianapolis,Partly Cloudy,54,1
3980,Indianapolis,Clear,68,1
3983,Indianapolis,Clear,59,1
4306,Jacksonville,Mostly Cloudy,71,1
4584,Las Vegas,Clear,81,1
4888,Los Angeles,Clear,59,1
4899,Los Angeles,Hazy,82,1
4900,Los Angeles,Hazy,82,1
4934,Los Angeles,Clear,87,1
4938,Los Angeles,Hazy,87,1
4940,Los Angeles,Hazy,77,1
4941,Los Angeles,Hazy,63,1
4942,Los Angeles,Clear,52,1
4944,Los Angeles,Clear,46,1
4993,Los Angeles,Clear,67,1
5440,Milwaukee,Partly Cloudy,46,1
5446,Milwaukee,Partly Cloudy,60,1
5455,Milwaukee,Partly Cloudy,49,1
5526,Milwaukee,Partly Cloudy,57,1
5527,Milwaukee,Partly Cloudy,62,1
5534,Milwaukee,Overcast,57,1
5548,Milwaukee,Light Snow,86,1
5573,Milwaukee,Mostly Cloudy,73,1
5581,Milwaukee,Partly Cloudy,46,1
5868,Nashville,Overcast,74,1
5873,Nashville,Overcast,74,1
5888,Nashville,Clear,86,1
5905,Nashville,Clear,45,1
6866,Philadelphia,Clear,37,1
6910,Philadelphia,Overcast,65,1
7048,Phoenix,Partly Cloudy,88,1
7052,Phoenix,Partly Cloudy,77,1
7055,Phoenix,Partly Cloudy,56,1
7126,Phoenix,Partly Cloudy,43,1
7131,Phoenix,Partly Cloudy,59,1
7146,Phoenix,Mostly Cloudy,55,1
7150,Phoenix,Mostly Cloudy,37,1
7151,Phoenix,Mostly Cloudy,34,1
7152,Phoenix,Mostly Cloudy,34,1
7464,Portland,Overcast,81,1
7477,Portland,Overcast,82,1
7485,Portland,Overcast,93,1
7497,Portland,Fog And Mist,93,1
7553,Portland,Overcast,66,1
8009,San Diego,Mostly Cloudy,77,1
8100,San Diego,Fog And Mist,88,1
8104,San Diego,Fog And Mist,82,1
8110,San Diego,Partly Cloudy,63,1
8111,San Diego,Partly Cloudy,68,1
8123,San Diego,Partly Cloudy,77,1
8135,San Diego,Hazy,82,1
8140,San Diego,Hazy,77,1
8143,San Diego,Partly Cloudy,63,1
8649,San Jose,Mostly Cloudy,93,1
8969,Seattle,Mostly Cloudy,71,1
9052,Seattle,Overcast,72,1
9066,Seattle,Light Rain,93,1
9069,Seattle,Overcast,87,1
9076,Seattle,Light Rain,87,1
9079,Seattle,Overcast,87,1
9084,Seattle,Overcast,93,1
9423,Washington,Clear,31,1
