entity,screen_type,supported_aspect_ratio,response_time(ms),screen_size_diagonal,day
5,Austin,Showers,87,1
10,Austin,Rain,93,1
13,Austin,Cloudy,76,1
25,Austin,Cloudy,86,1
31,Austin,Cloudy,89,1
35,Austin,Cloudy,81,1
38,Austin,Cloudy,82,1
39,Austin,Cloudy,87,1
43,Austin,Cloudy,87,1
50,Austin,Cloudy,82,1
60,Dallas,Overcast,85,1
91,Austin,Cloudy,63,1
104,Austin,Partly Cloudy,65,1
112,Austin,Sunny,54,1
130,Austin,Cloudy,84,1
132,Austin,Cloudy,82,1
145,Austin,Cloudy,80,1
149,Austin,Showers,93,1
154,Austin,Cloudy,93,1
156,Austin,Rain,100,1
167,Austin,Cloudy,95,1
174,Fort Worth,Mist/Fog,93,1
205,Austin,Fog,93,1
209,Austin,Fog,93,1
251,Fort Worth,Mist/Fog,86,1
254,Fort Worth,Mist/Fog,86,1
257,Fort Worth,Overcast with Haze,80,1
259,Austin,Cloudy,81,1
273,Austin,Showers,86,1
275,Austin,Rain,93,1
1080,Charlotte,Cloudy,72,1
1968,Dallas,Cloudy,69,1
2014,Dallas,Cloudy,75,1
2051,Dallas,Cloudy,80,1
2053,Dallas,Cloudy,83,1
2120,Dallas,Cloudy,87,1
2611,Detroit,Cloudy,58,1
3017,El Paso,Cloudy,82,1
3547,Houston,Partly Cloudy,80,1
3650,Houston,Cloudy,80,1
3659,Houston,Cloudy,75,1
4051,Indianapolis,Cloudy,75,1
4280,Jacksonville,Cloudy,89,1
5268,Memphis,Cloudy,69,1
5316,Memphis,Cloudy,72,1
5479,Milwaukee,Cloudy,60,1
5485,Milwaukee,Cloudy,45,1
5765,Nashville,Cloudy,52,1
5953,Nashville,Cloudy,73,1
6021,Nashville,Cloudy,79,1
7314,Phoenix,Cloudy,65,1
7449,Portland,Cloudy,75,1
8208,San Diego,Cloudy,81,1
8280,San Diego,Mostly Cloudy,77,1
8792,San Jose,Cloudy,83,1
9584,Milwaukee,Mist/Fog,85,1
1388,Chicago,Partly Cloudy,42,1
1393,Chicago,Partly Cloudy,53,1
1403,Chicago,Mostly Cloudy,71,1
1406,Chicago,Mostly Cloudy,63,1
1411,Chicago,Mostly Cloudy,76,1
1416,Chicago,Partly Cloudy,71,1
1472,Chicago,Partly Cloudy,50,1
2010,Dallas,Cloudy,73,1
2024,Dallas,Cloudy,73,1
