entity,Domain,Conditions,Humidity,day
1387.9999999999998,Chicago,Cloudy,54.3088705,1.0
1392.9999999999998,Chicago,Cloudy,66.47046525,1.0
1402.9999999999998,Chicago,Cloudy,67.04589899,1.0
1405.9999999999995,Chicago,Cloudy,73.6368222,1.0
1411.0,Chicago,Mostly,80.88860136,1.0
1416.0,Chicago,Cloudy,74.38319788,1.0
1471.9999999999998,Chicago,Partly,58.05169794,1.0
2009.9999999999998,Dallas,Cloudy,79.50959367,1.0
2013.9999999999993,Dallas,Cloudy,73.60934917,1.0
2024.0,Dallas,Cloudy,72.2178389,1.0
2025.9999999999998,Dallas,Cloudy,70.92886253,1.0
2046.9999999999998,Dallas,Cloudy,74.38494967,1.0
2968.9999999999995,El Paso,Sunny,67.77798766,1.0
2974.0000000000005,El Paso,Sunny,69.83808325,1.0
2995.0,El Paso,Cloudy,42.20046888,1.0
3001.9999999999995,El Paso,Mostly,71.76405287,1.0
3017.0,El Paso,Cloudy,88.71980838,1.0
3024.0000000000005,El Paso,Cloudy,40.3346992,1.0
3026.0,El Paso,Mostly,37.11549362,1.0
3950.999999999999,Indianapolis,Partly,49.90194492,1.0
3953.9999999999995,Indianapolis,Cloudy,53.36820659,1.0
3979.999999999999,Indianapolis,Sunny,68.78641907,1.0
3983.0000000000005,Indianapolis,Sunny,62.5513377,1.0
4584.0,Las Vegas,Sunny,79.11211362,1.0
4993.0,Los Angeles,Sunny,64.15454867,1.0
5526.0,Milwaukee,Partly,58.0667018,1.0
5526.999999999999,Milwaukee,Cloudy,61.80163571,1.0
5533.999999999999,Milwaukee,Cloudy,59.95255235,1.0
5547.999999999999,Milwaukee,Snow,86.78561333,1.0
5572.999999999999,Milwaukee,Mostly,64.83263255,1.0
5580.999999999999,Milwaukee,Partly,43.0841928,1.0
7047.999999999998,Phoenix,Partly,83.16905857,1.0
7051.999999999998,Phoenix,Partly,68.19576469,1.0
7055.0,Phoenix,Cloudy,59.82689792,1.0
7126.0,Phoenix,Partly,39.79771554,1.0
7130.999999999998,Phoenix,Partly,62.7671357,1.0
7145.999999999998,Phoenix,Mostly,49.54806956,1.0
7149.999999999998,Phoenix,Mostly,38.87067427,1.0
7151.000000000001,Phoenix,Mostly,36.46914792,1.0
7151.999999999999,Phoenix,Mostly,33.26734359,1.0
7553.0,Portland,Cloudy,60.63083871,1.0
8099.999999999999,San Diego,Fog,81.3297527,1.0
8103.999999999999,San Diego,Cloudy,82.31440294,1.0
8110.0,San Diego,Partly,60.0906801,1.0
8111.0,San Diego,Cloudy,63.91041631,1.0
8122.999999999999,San Diego,Cloudy,81.94952302,1.0
8134.999999999998,San Diego,Haze,81.15487131,1.0
8139.999999999998,San Diego,Haze,83.06805041,1.0
8142.999999999999,San Diego,Cloudy,68.93439509,1.0
8649.0,San Jose,Cloudy,87.93877437,1.0
9052.0,Seattle,Cloudy,79.04506489,1.0
9065.999999999998,Seattle,Rain,89.76370061,1.0
9069.0,Seattle,Cloudy,84.81802744,1.0
9076.0,Seattle,Rain,87.82912796,1.0
9078.999999999998,Seattle,Overcast,89.90408228,1.0
9084.0,Seattle,Cloudy,91.99234212,1.0
