entity,Domain,Conditions,Humidity,day
5,Austin,Cloudy,89,1
10,Austin,Rain,95,1
13,Austin,Cloudy,82,1
25,Austin,Cloudy,81,1
31,Austin,Cloudy,84,1
35,Austin,Mostly Cloudy,88,1
38,Austin,Cloudy,85,1
39,Austin,Cloudy,85,1
43,Austin,Showers,92,1
50,Austin,Fog,81,1
60,,,,
91,Austin,Partly Cloudy,64,1
104,Austin,Partly Sunny,80,1
112,Austin,Partly Sunny,55,1
130,Austin,Cloudy,88,1
132,Austin,Cloudy,88,1
145,Austin,Cloudy,81,1
149,Austin,Rain,96,1
154,Austin,Showers,92,1
156,Austin,Showers,92,1
167,Austin,Fog,100,1
174,,,,
205,Austin,Showers,96,1
209,Austin,Showers,96,1
251,,,,
254,,,,
257,,,,
259,Austin,Cloudy,76,1
273,Austin,Cloudy,89,1
275,Austin,Rain,93,1
280,Austin,Rain,92,1
302,,,,
314,,,,
315,,,,
324,Baltimore,Intermittent Clouds,43,1
342,Baltimore,Clear,52,1
376,,,,
382,,,,
398,,,,
407,Baltimore,Cloudy,38,1
408,Baltimore,Cloudy,36,1
428,Baltimore,Snow,79,1
441,Baltimore,Flurries,79,1
462,Baltimore,Sunny,33,1
467,Baltimore,Sunny,36,1
483,Baltimore,Clear,61,1
496,,,,
498,,,,
517,Baltimore,Mostly Clear,55,1
528,Baltimore,Intermittent Clouds,81,1
8208,San Diego,Cloudy,80,1
8280,San Diego,Cloudy,80,1
9584,,,,
692,Boston,Mostly Clear,29,1
673,Boston,Intermittent Clouds,44,1
1388,Chicago,Mostly Cloudy,59,1
1393,Chicago,Intermittent Clouds,62,1
1403,Chicago,Cloudy,74,1
1406,Chicago,Intermittent Clouds,76,1
1411,Chicago,Cloudy,84,1
1416,Chicago,Mostly Sunny,80,1
1472,Chicago,Partly Sunny,63,1
2010,Dallas,Cloudy,75,1
2014,Dallas,Cloudy,74,1
2024,Dallas,Cloudy,74,1
2026,Dallas,Cloudy,71,1
2047,Dallas,Cloudy,81,1
2051,Dallas,Cloudy,78,1
2053,Dallas,Cloudy,82,1
2110,Dallas,Showers,87,1
2112,Dallas,Showers,93,1
2648,Detroit,Clear,51,1
2649,Detroit,Clear,51,1
2650,Detroit,Clear,58,1
2672,Detroit,Mostly Cloudy,59,1
2685,Detroit,Clear,77,1
2687,Detroit,Clear,77,1
2691,Detroit,Clear,77,1
2885,El Paso,Cloudy,85,1
2889,El Paso,Mostly Cloudy,75,1
2895,El Paso,Partly Sunny,64,1
2969,El Paso,Partly Cloudy,62,1
2974,El Paso,Clear,75,1
2995,El Paso,Intermittent Clouds,44,1
3002,El Paso,Mostly Clear,65,1
3017,El Paso,Cloudy,79,1
3024,El Paso,Cloudy,44,1
3026,El Paso,Mostly Cloudy,41,1
3209,Fort Worth,Rain,88,1
3291,Fort Worth,Cloudy,78,1
3296,Fort Worth,Cloudy,74,1
3302,Fort Worth,Cloudy,77,1
3307,Fort Worth,Cloudy,74,1
3314,Fort Worth,Cloudy,74,1
3316,Fort Worth,Cloudy,74,1
3319,Fort Worth,Cloudy,78,1
3324,Fort Worth,Cloudy,81,1
3343,Fort Worth,Cloudy,81,1
3534,Houston,Cloudy,81,1
3608,Houston,Cloudy,73,1
3623,Houston,Cloudy,69,1
3625,Houston,Cloudy,72,1
3627,Houston,Cloudy,69,1
3632,Houston,Cloudy,59,1
3634,Houston,Cloudy,61,1
3641,Houston,Cloudy,69,1
3643,Houston,Cloudy,72,1
3645,Houston,Cloudy,72,1
3650,Houston,Cloudy,75,1
3659,Houston,Cloudy,75,1
3666,Houston,Cloudy,70,1
3856,Indianapolis,Cloudy,59,1
3951,Indianapolis,Mostly Sunny,55,1
3954,Indianapolis,Mostly Sunny,55,1
3980,Indianapolis,Sunny,68,1
3983,Indianapolis,Sunny,58,1
4178,Jacksonville,Sunny,51,1
4259,Jacksonville,Cloudy,100,1
