entity,brand,screen_type,supported_aspect_ratio,response_time(ms),screen_size_diagonal,day
22_1,Philips Electronics,LCD,5:04,5.1168913622000005,48.650480106,1.0
25_1,Philips Electronics,LCD,16:10,3.8464819678000004,43.738322126,0.8
27_1,Philips Electronics,Lcd,16:09,4.915823425,53.719734720000005,1.0
28_1,Philips Electronics,LCD,16:09,3.9612625070000007,44.38872122400001,0.8
32_1,Philips Electronics,LED/,16:09,5.1441189432000005,61.54613510600001,1.0
33_1,Philips Electronics,LCD Monitor,16:09,2.701152236,61.77677649000001,1.0
39_1,Philips Electronics,Brilliance LCD Monitor,16:08,4.5092843044,67.182721746,1.0
40_1,Philips Electronics,LCD,16:09,3.8616863550000002,56.416250524,0.8
41_1,Philips Electronics,TFT,16:09,4.9587784172,66.469755488,1.0
62_1,Philips Electronics,IPS,16:09,14.029914192000001,60.95657653800001,1.0
88_1,iiyama North America,TN+Film,16:09,2.0639534718,57.814429352000005,1.0
103_1,Hannspree,ProLite E2483HS - A HD LED Monitor with 2 ms Response Time,16:09,4.9619128842,51.347686528000004,1.0
128_1,Asus,LCD Monitor,16:11,6.508493947,60.43602424,1
132_1,Asus,IPS,21:09,5.0156308644,72.710002404,1.0
133_1,Asus,IGZO,16:09,7.9374717606,81.866247996,1.0
168_1,Asus,LC,16:09,1.9927025426,69.571284512,1.0
171_1,Asus,16.7 million Colours,16:09,1.882792081,66.21457049,1
186_1,Asus,TN+Film,16:09,4.7518254636,55.17733811800001,1.0
190_1,Asus,IPS,16:09,5.051227040400001,71.789231996,1.0
193_1,iiyama North America,IPS,16:10,4.1850468914,48.32359736000001,0.8
