sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L
4,11,7155,8512,842725,7355,5147,3623,4719,2029
27,361,9167,8555,2170000,4367,2422,267,4727,73
29,258,7428,8556,0,7911,2304,83,113,2487
37,617,9852,259,14150000,7913,7711,3528,143,111
38,159,6185,6773,1010000,2507,7712,6945,146,1239
48,474,8624,6705,289716,7916,7715,6512,183,148
76,258,3303,655,9120000,6038,5665,5420,292,8391
79,184,2907,4193,33730000,4559,1751,5178,303,237
88,31,8995,3919,1630000,6049,5987,6953,4743,262
100,266,668,3027,1790000,1082,2134,6955,398,306
102,322,7152,3795,4480000,5671,5901,6957,406,208
110,337,11033,7227,4050000,4748,6965,6959,439,504
112,61,9237,5082,1528464,7926,5068,3000,444,2514
121,41,11825,8568,1460000,6309,7722,6960,477,364
123,435,7664,8569,1622188,2804,1477,6962,484,369
152,228,127,4427,578201,6217,2454,6972,342,450
407,90,6194,1829,1230000,411,6039,1205,1450,1132
423,176,11907,7962,1290000,3855,7785,7036,5246,2633
670,446,2818,2921,25068918,4464,2727,2456,2282,647
748,198,2295,2640,2020000,708,965,5642,2217,2750
806,271,12003,8682,381226,8024,7843,7114,7866,2101
913,323,5878,2269,1750000,2749,3506,82,3002,2304
960,247,12039,8703,10020000,8051,7867,7142,3154,8671
177,916.417217,933.5846469,3589.481076,3356554.693,1057.710764,2802.709155,1224.673602,700.9054085,3650.833784
205,493.2928982,2717.36931,2264.299796,43410386.02,6372.155281,4360.340582,1132.174151,710.8687521,573.4169104
362,504.8782821,11238.8338,8250.485058,3120655.202,7605.058482,7744.739229,6827.493064,1249.330492,2765.76564
549,242.3407638,5174.658235,6513.322313,16896519.03,3724.996009,4456.724857,1518.885323,1299.343503,1617.654598
643,1417.421788,4322.151255,2779.851856,6875838.449,3161.021549,5621.713188,3906.069313,1165.323066,1810.547203
792,886.405651,10027.9415,6500.404776,1103280.255,6631.416356,3468.608979,6603.366799,2414.919439,1416.36505
981,674.2340619,8778.252156,905.7337634,1788453.425,5809.387003,6011.992937,6435.862974,0,0
