sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L
4,11,7155,8512,842725,7355,5147,3623,4719,2029
27,361,9167,8555,2170000,4367,2422,267,4727,73
29,258,7428,8556,0,7911,2304,83,113,2487
37,617,9852,259,14150000,7913,7711,3528,143,111
38,159,6185,6773,1010000,2507,7712,6945,146,1239
48,474,8624,6705,289716,7916,7715,6512,183,148
76,258,3303,655,9120000,6038,5665,5420,292,8391
79,184,2907,4193,33730000,4559,1751,5178,303,237
88,31,8995,3919,1630000,6049,5987,6953,4743,262
100,266,668,3027,1790000,1082,2134,6955,398,306
102,322,7152,3795,4480000,5671,5901,6957,406,208
110,337,11033,7227,4050000,4748,6965,6959,439,504
112,61,9237,5082,1528464,7926,5068,3000,444,2514
121,41,11825,8568,1460000,6309,7722,6960,477,364
123,435,7664,8569,1622188,2804,1477,6962,484,369
152,228,127,4427,578201,6217,2454,6972,342,450
407,90,6194,1829,1230000,411,6039,1205,1450,1132
423,176,11907,7962,1290000,3855,7785,7036,5246,2633
670,446,2818,2921,25068918,4464,2727,2456,2282,647
748,198,2295,2640,2020000,708,965,5642,2217,2750
806,271,12003,8682,381226,8024,7843,7114,7866,2101
913,323,5878,2269,1750000,2749,3506,82,3002,2304
960,247,12039,8703,10020000,8051,7867,7142,3154,8671
177,389.7452739,782.6561748,3330.104577,3836698.52,1091.078213,2768.742597,1278.506556,631.5260185,3943.599077
205,84.65510775,2703.905044,2295.883455,41834118.59,6249.615666,5131.345328,1112.835191,722.3527852,623.1564512
362,462.0927932,11445.6013,9383.006045,3009462.969,8695.84,7342.724286,7012.011019,1273.749406,2623.909514
549,268.7461543,4497.763773,7678.543598,16041049.82,4008.074714,2748.764944,1448.74906,1547.230361,1620.188082
643,507.2020929,4039.865172,2828.465625,7729797.73,2909.509043,6240.103285,4191.585304,1173.271089,1837.53039
792,962.6835956,8944.956995,6756.888502,1050507.52,6522.436422,3504.915636,6031.919663,2691.700893,1451.038409
981,639.8528168,8684.256276,858.0566275,1683845.396,5351.520678,5037.864768,6126.582261,2927.083498,2486.847784
