sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L
4,11,7155,8512,842725,7355,5147,3623,4719,2029
27,361,9167,8555,2170000,4367,2422,267,4727,73
29,258,7428,8556,0,7911,2304,83,113,2487
37,617,9852,259,14150000,7913,7711,3528,143,111
38,159,6185,6773,1010000,2507,7712,6945,146,1239
48,474,8624,6705,289716,7916,7715,6512,183,148
76,258,3303,655,9120000,6038,5665,5420,292,8391
79,184,2907,4193,33730000,4559,1751,5178,303,237
88,31,8995,3919,1630000,6049,5987,6953,4743,262
100,266,668,3027,1790000,1082,2134,6955,398,306
102,322,7152,3795,4480000,5671,5901,6957,406,208
110,337,11033,7227,4050000,4748,6965,6959,439,504
112,61,9237,5082,1528464,7926,5068,3000,444,2514
121,41,11825,8568,1460000,6309,7722,6960,477,364
123,435,7664,8569,1622188,2804,1477,6962,484,369
152,228,127,4427,578201,6217,2454,6972,342,450
407,90,6194,1829,1230000,411,6039,1205,1450,1132
423,176,11907,7962,1290000,3855,7785,7036,5246,2633
670,446,2818,2921,25068918,4464,2727,2456,2282,647
748,198,2295,2640,2020000,708,965,5642,2217,2750
806,271,12003,8682,381226,8024,7843,7114,7866,2101
913,323,5878,2269,1750000,2749,3506,82,3002,2304
960,247,12039,8703,10020000,8051,7867,7142,3154,8671
177,926.5167357,910.3417535,3446.606089,3976920.406,1038.55595,3033.567336,1259.87029,659.5272597,3603.759293
205,513.1151611,2738.261103,2316.043547,38798978.79,6148.011745,4352.827493,1291.738954,776.198932,656.9568017
362,474.3313614,11982.30374,8557.4273,2810208.1,7718.177214,8121.82516,7699.187631,1209.687761,2620.258372
549,256.0033292,5042.520124,6753.042957,16571288.75,3901.412937,4286.293784,1274.19428,1306.524983,1412.193593
643,1329.631598,3749.868359,2970.449534,7023950.437,2619.208325,6361.892433,4046.992233,1117.864712,1745.638554
792,925.5289212,9411.602093,5843.285413,1040820.795,6835.182742,3491.262188,7146.478832,2493.678845,1496.747393
981,633.49404,8497.053261,899.9093881,1747390.437,6179.838044,6015.391747,5997.795139,2901.193388,2494.374568
