sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L
4,11,7155,8512,842725,7355,5147,3623,4719,2029
27,361,9167,8555,2170000,4367,2422,267,4727,73
29,258,7428,8556,0,7911,2304,83,113,2487
37,617,9852,259,14150000,7913,7711,3528,143,111
38,159,6185,6773,1010000,2507,7712,6945,146,1239
48,474,8624,6705,289716,7916,7715,6512,183,148
76,258,3303,655,9120000,6038,5665,5420,292,8391
79,184,2907,4193,33730000,4559,1751,5178,303,237
88,31,8995,3919,1630000,6049,5987,6953,4743,262
100,266,668,3027,1790000,1082,2134,6955,398,306
102,322,7152,3795,4480000,5671,5901,6957,406,208
110,337,11033,7227,4050000,4748,6965,6959,439,504
112,61,9237,5082,1528464,7926,5068,3000,444,2514
121,41,11825,8568,1460000,6309,7722,6960,477,364
123,435,7664,8569,1622188,2804,1477,6962,484,369
152,228,127,4427,578201,6217,2454,6972,342,450
407,90,6194,1829,1230000,411,6039,1205,1450,1132
423,176,11907,7962,1290000,3855,7785,7036,5246,2633
670,446,2818,2921,25068918,4464,2727,2456,2282,647
748,198,2295,2640,2020000,708,965,5642,2217,2750
806,271,12003,8682,381226,8024,7843,7114,7866,2101
913,323,5878,2269,1750000,2749,3506,82,3002,2304
960,247,12039,8703,10020000,8051,7867,7142,3154,8671
177,927.4824058,792.2337343,3480.655523,4073810.858,1043.071574,528.6382879,1333.414734,622.5558969,3850.937399
205,564.4393429,2814.540507,2603.727514,39863284.37,6501.58908,4469.709594,1274.217148,788.5005071,608.9327168
362,516.407996,12429.72612,9414.534276,3051819.778,7994.66832,7579.415999,6580.28356,1230.694639,2404.356214
549,231.6569009,4865.334936,6560.684276,17221441.2,3868.19645,2601.287074,1351.713714,1544.205687,1512.977795
643,1174.61085,3677.424756,3152.435968,7096895.407,2985.759543,5679.07749,4354.926424,1000.217409,1634.402289
792,970.5426872,9656.396011,6438.086183,1116090.483,5788.415639,3610.158332,0,2580.577369,2554.154658
981,654.4486987,7549.448322,932.112312,1515016.493,6052.248052,5092.174419,0,3274.172542,2249.010302
