sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L
4,11,7155,8512,842725,7355,5147,3623,4719,2029
27,361,9167,8555,2170000,4367,2422,267,4727,73
29,258,7428,8556,0,7911,2304,83,113,2487
37,617,9852,259,14150000,7913,7711,3528,143,111
38,159,6185,6773,1010000,2507,7712,6945,146,1239
48,474,8624,6705,289716,7916,7715,6512,183,148
76,258,3303,655,9120000,6038,5665,5420,292,8391
79,184,2907,4193,33730000,4559,1751,5178,303,237
88,31,8995,3919,1630000,6049,5987,6953,4743,262
100,266,668,3027,1790000,1082,2134,6955,398,306
102,322,7152,3795,4480000,5671,5901,6957,406,208
110,337,11033,7227,4050000,4748,6965,6959,439,504
112,61,9237,5082,1528464,7926,5068,3000,444,2514
121,41,11825,8568,1460000,6309,7722,6960,477,364
123,435,7664,8569,1622188,2804,1477,6962,484,369
152,228,127,4427,578201,6217,2454,6972,342,450
407,90,6194,1829,1230000,411,6039,1205,1450,1132
423,176,11907,7962,1290000,3855,7785,7036,5246,2633
670,446,2818,2921,25068918,4464,2727,2456,2282,647
748,198,2295,2640,2020000,708,965,5642,2217,2750
806,271,12003,8682,381226,8024,7843,7114,7866,2101
913,323,5878,2269,1750000,2749,3506,82,3002,2304
960,247,12039,8703,10020000,8051,7867,7142,3154,8671
177,934.2043518,875.076849,3434.848571,3392766.271,1070.857113,558.1671808,1295.01519,721.3319172,3363.068174
205,506.7519241,2715.659676,2666.9312,36862140.27,6758.362177,4553.936831,1263.315588,706.6952911,586.9389521
362,509.6545334,11060.54749,7922.165237,3166427.926,7844.844728,8231.252502,6770.347765,1238.317001,2541.529801
549,243.9062697,4993.575933,6936.331824,14502489.28,3883.30527,2677.780524,1537.73889,1945.234039,1615.312985
643,1354.128486,4066.870234,2748.230289,6723354.58,3046.901984,6210.157952,4198.707344,1174.515718,1657.64904
792,846.7645583,10078.9641,6120.167535,988797.474,6559.072339,3115.748028,7198.832917,2880.485071,1534.275912
981,217.9377968,8416.619273,836.1870096,1640773.538,5475.427526,4954.165005,0,0,0
