sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L
4,11,7155,8512,842725,7355,5147,3623,4719,2029
27,361,9167,8555,2170000,4367,2422,267,4727,73
29,258,7428,8556,0,7911,2304,83,113,2487
37,617,9852,259,14150000,7913,7711,3528,143,111
38,159,6185,6773,1010000,2507,7712,6945,146,1239
48,474,8624,6705,289716,7916,7715,6512,183,148
76,258,3303,655,9120000,6038,5665,5420,292,8391
79,184,2907,4193,33730000,4559,1751,5178,303,237
88,31,8995,3919,1630000,6049,5987,6953,4743,262
100,266,668,3027,1790000,1082,2134,6955,398,306
102,322,7152,3795,4480000,5671,5901,6957,406,208
110,337,11033,7227,4050000,4748,6965,6959,439,504
112,61,9237,5082,1528464,7926,5068,3000,444,2514
121,41,11825,8568,1460000,6309,7722,6960,477,364
123,435,7664,8569,1622188,2804,1477,6962,484,369
152,228,127,4427,578201,6217,2454,6972,342,450
407,90,6194,1829,1230000,411,6039,1205,1450,1132
423,176,11907,7962,1290000,3855,7785,7036,5246,2633
670,446,2818,2921,25068918,4464,2727,2456,2282,647
748,198,2295,2640,2020000,708,965,5642,2217,2750
806,271,12003,8682,381226,8024,7843,7114,7866,2101
913,323,5878,2269,1750000,2749,3506,82,3002,2304
960,247,12039,8703,10020000,8051,7867,7142,3154,8671
177,948.9094717,873.7474667,3203.822442,4075117.941,988.2743264,2685.816039,1272.370056,695.3266611,3892.722908
205,511.4842269,2779.437938,2317.220708,42456653.45,6243.154021,5207.729251,1157.141116,753.9833231,584.1348321
362,491.2744661,10765.27803,8080.835341,3211610.779,8286.699622,7949.056786,6721.480809,1170.125026,2737.526812
549,258.5443976,5296.947986,7087.668529,16809608,3768.886286,4447.931991,1409.330944,1315.771907,1348.979305
643,1241.426976,3618.919821,2931.293258,6960542.874,2846.832122,6050.946715,4129.192012,982.8501411,1696.679231
792,811.4875828,9939.589436,6418.72344,1149088.805,6792.042746,3368.858469,6247.596595,2764.984595,1439.761325
981,605.0803003,7648.467832,889.6826054,1788824.581,5295.782733,5934.398921,5940.926449,3223.826266,2284.021115
