sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L
4,11,7155,8512,842725,7355,5147,3623,4719,2029
27,361,9167,8555,2170000,4367,2422,267,4727,73
29,258,7428,8556,0,7911,2304,83,113,2487
37,617,9852,259,14150000,7913,7711,3528,143,111
38,159,6185,6773,1010000,2507,7712,6945,146,1239
48,474,8624,6705,289716,7916,7715,6512,183,148
76,258,3303,655,9120000,6038,5665,5420,292,8391
79,184,2907,4193,33730000,4559,1751,5178,303,237
88,31,8995,3919,1630000,6049,5987,6953,4743,262
100,266,668,3027,1790000,1082,2134,6955,398,306
102,322,7152,3795,4480000,5671,5901,6957,406,208
110,337,11033,7227,4050000,4748,6965,6959,439,504
112,61,9237,5082,1528464,7926,5068,3000,444,2514
121,41,11825,8568,1460000,6309,7722,6960,477,364
123,435,7664,8569,1622188,2804,1477,6962,484,369
152,228,127,4427,578201,6217,2454,6972,342,450
407,90,6194,1829,1230000,411,6039,1205,1450,1132
423,176,11907,7962,1290000,3855,7785,7036,5246,2633
670,446,2818,2921,25068918,4464,2727,2456,2282,647
748,198,2295,2640,2020000,708,965,5642,2217,2750
806,271,12003,8682,381226,8024,7843,7114,7866,2101
913,323,5878,2269,1750000,2749,3506,82,3002,2304
960,247,12039,8703,10020000,8051,7867,7142,3154,8671
177,933.2501364,799.0534623,3410.641273,3694448.118,1088.15855,2867.02161,1439.0396,727.4469415,3492.426418
205,524.3464374,2719.019512,2449.200228,38980921.06,5915.888105,4959.026198,1328.013057,822.3970468,615.6242025
362,520.8318825,11775.62449,9317.434058,3217569.278,7380.054875,7451.113243,7036.803294,1225.751577,2523.846446
549,31.34904853,5159.537529,6685.959826,17275161.3,4115.505761,4608.4961,1355.412496,1417.275467,1582.138003
643,1396.71172,4215.53724,3076.379924,6485046.216,3096.041712,6467.818585,3964.633447,997.6176161,1625.651413
792,943.3584945,10518.71072,6676.230095,1100075.886,6613.314972,3009.520832,6034.537808,2639.607319,1594.040452
981,676.0576808,7338.428402,929.6071424,1793244.357,5536.029966,5985.870889,6079.054645,3022.031456,2258.171949
